tag,hidden_size,lr,batch_size,best_val_fair,best_val_inloss,best_epoch,epochs
hs256_lr0.0003_bs32,256,0.0003,32,0.03926330302686741,0.33090169694688587,3,253
hs256_lr0.0003_bs64,256,0.0003,64,0.03947972945041127,0.33160843495969416,3,253
hs256_lr0.001_bs32,256,0.001,32,0.03993862600117508,0.3352869987487793,3,253
hs256_lr0.001_bs64,256,0.001,64,0.039915547600981816,0.3355319950315687,6,256
hs512_lr0.0003_bs32,512,0.0003,32,0.0411942584992007,0.34013765189382766,3,253
hs512_lr0.0003_bs64,512,0.0003,64,0.039072687387535415,0.3285389538164492,3,253
hs512_lr0.001_bs32,512,0.001,32,0.04294117626785818,0.35082868183100663,3,253
hs512_lr0.001_bs64,512,0.001,64,0.03949584186215092,0.3337400734424591,3,253
