tag,hidden_size,lr,batch_size,best_val_fair,best_val_inloss,best_epoch,epochs
hs256_lr0.0003_bs32,256,0.0003,32,0.06490603265723352,0.3245062673533404,257,507
hs256_lr0.0003_bs64,256,0.0003,64,0.06342299087059304,0.3143590651176594,215,465
hs256_lr0.001_bs32,256,0.001,32,0.06321393202395281,0.30666747976232456,98,348
hs256_lr0.001_bs64,256,0.001,64,0.062164846866788276,0.3095703683517597,215,465
hs512_lr0.0003_bs32,512,0.0003,32,0.06381117904739868,0.318115665073748,273,523
hs512_lr0.0003_bs64,512,0.0003,64,0.06216292189179782,0.3076953918845565,297,547
hs512_lr0.001_bs32,512,0.001,32,0.06031853808046974,0.2978448799362889,160,410
hs512_lr0.001_bs64,512,0.001,64,0.06106419628744738,0.3022638753608421,249,499
