tag,hidden_size,lr,batch_size,best_val_fair,best_val_inloss,best_epoch,epochs
hs256_lr0.0003_bs32,256,0.0003,32,0.06407479603852456,0.4173007004790836,205,455
hs256_lr0.0003_bs64,256,0.0003,64,0.06655975128092838,0.42524724094956007,299,549
hs256_lr0.001_bs32,256,0.001,32,0.06245211224476979,0.4022546618073075,241,491
hs256_lr0.001_bs64,256,0.001,64,0.06272943960933912,0.40704786159374096,215,465
hs512_lr0.0003_bs32,512,0.0003,32,0.06339889620948169,0.4096945510970222,246,496
hs512_lr0.0003_bs64,512,0.0003,64,0.06434429281399827,0.41279861640047144,260,510
hs512_lr0.001_bs32,512,0.001,32,0.062114596873935723,0.39483292544329607,275,525
hs512_lr0.001_bs64,512,0.001,64,0.0606101550584383,0.3923000318032724,249,499
