Episode,Total Reward,Termination Step
1,-257.76529013365507,114
2,-274.01263558119535,110
3,-333.0993996486068,150
4,-159.6091893389821,39
5,-311.2148999944329,147
6,-204.3840282149613,83
7,-203.1304024271667,78
8,-160.62065893225372,48
9,-146.5230257511139,33
10,-464.275814127177,254
11,-157.61395378410816,41
12,-171.69471225328743,51
13,-313.1745394952595,153
14,-159.49613198637962,52
15,-198.40440578758717,66
16,-242.88248057477176,133
17,-245.28250377625227,108
18,-186.72804895043373,74
19,-290.34336963295937,137
20,-179.55240780115128,52
21,-318.05525996981305,187
22,-366.1531681865454,168
23,-172.52943658828735,50
24,-375.5516079701483,301
25,-172.0784773323685,64
26,-224.74876967445016,113
27,-256.1393100172281,117
28,-380.9619581922889,240
29,-144.98580585420132,32
30,-133.92845371365547,25
31,-292.4135946929455,164
32,-476.8453599885106,243
33,-380.14741177111864,237
34,-253.66645109653473,87
35,-128.1961072385311,23
36,-178.94474028795958,67
37,-138.89632981270552,35
38,-284.5149794705212,164
39,-173.48069824278355,54
40,-405.4616883350536,222
41,-287.69571962207556,166
42,-194.72521282592788,77
43,-519.4123946315376,269
44,-296.7430072238785,147
45,-178.89618004858494,49
46,-428.06175757199526,258
47,-198.03554061055183,79
48,-468.6425840370357,301
49,-371.35941389389336,301
50,-335.4267102256417,189
51,-290.35082571953535,144
52,-204.4119961000979,91
53,-313.83752665668726,145
54,-272.05322309955955,111
55,-128.75368178635836,29
56,-177.08172489423305,70
57,-137.09030767530203,35
58,-190.30559812486172,77
59,-372.66099958494306,155
60,-413.8200435191393,215
61,-251.30437260307372,145
62,-294.40890162065625,132
63,-146.77340105175972,36
64,-202.18785685300827,73
65,-174.78377521038055,55
66,-310.897299842909,211
67,-250.31823384203017,98
68,-221.46333622932434,74
69,-270.96070922911167,147
70,-282.3015704154968,117
71,-199.58271914348006,77
72,-314.27949529886246,146
73,-143.07825531065464,35
74,-479.2553188316524,270
75,-259.3771851899219,134
76,-205.97631174325943,68
77,-215.1208131313324,70
78,-196.1811312250793,81
79,-180.9360643029213,56
80,-204.29903860017657,70
81,-227.5681295581162,110
82,-343.34289093874395,216
83,-187.11118233948946,53
84,-215.0092254281044,73
85,-150.8977814875543,39
86,-256.95872546732426,145
87,-192.40355329215527,61
88,-152.4877672791481,44
89,-149.96232068538666,44
90,-214.8379973359406,68
91,-424.85631543397903,201
92,-263.50273364788154,121
93,-228.13375579752028,107
94,-174.82737252116203,48
95,-266.5419108644128,138
96,-133.52170471847057,21
97,-164.89498702064157,60
98,-205.32591520994902,75
99,-414.4839377552271,228
100,-148.4533723492641,38
101,-195.62029430270195,63
102,-337.9905837699771,301
103,-441.81110439263284,233
104,-141.94250506907701,26
105,-307.8139454461634,124
106,-368.23837241576985,217
107,-136.11337050795555,23
108,-185.16722585260868,73
109,-182.50906183570623,56
110,-150.31054963171482,43
111,-180.0412646085024,59
112,-367.3027498945594,223
113,-227.8115052320063,84
114,-358.40078671381343,301
115,-169.12389044463634,64
116,-389.35951760038733,221
117,-189.62824170291424,62
118,-141.8367286734283,32
119,-140.55832704901695,34
120,-194.9200898250565,110
121,-340.1579689234495,209
122,-490.6247834933456,281
123,-288.5561588667333,160
124,-218.82998443767428,88
125,-363.25944254919887,216
126,-174.50913659483194,62
127,-202.72697877511382,75
128,-207.18777188658714,76
129,-133.77773037739098,27
130,-176.47441687062383,61
131,-159.23711894452572,44
132,-167.43634317815304,50
133,-374.12423181533813,203
134,-146.13276928663254,36
135,-203.01589993666857,72
136,-160.4531440511346,49
137,-141.249973192811,28
138,-150.44574654847383,49
139,-426.16471591591835,194
140,-189.24300718307495,70
141,-417.8218886256218,229
142,-359.65098588354886,185
143,-279.1939034797251,149
144,-184.70678331144154,65
145,-137.5935384631157,34
146,-193.29223035275936,73
147,-186.05263675749302,58
148,-507.4564623311162,300
149,-319.414388731122,154
150,-336.7195965507999,301
151,-503.4410315454006,301
152,-415.9983770996332,194
153,-417.9510649703443,301
154,-322.4195965528488,148
155,-318.2833780348301,165
156,-466.11619986314327,254
157,-148.19078123569489,49
158,-447.0602014437318,264
159,-185.19251403980888,74
160,-290.7705654203892,130
161,-246.08785093203187,112
162,-207.7669231891632,69
163,-174.75600702874362,56
164,-196.86635963618755,79
165,-289.58893644809723,130
166,-420.92407451570034,212
167,-147.06148180365562,44
168,-189.69668086990714,81
169,-146.49954622983932,44
170,-446.7167368195951,267
171,-206.27079913765192,101
172,-342.8775339592248,217
173,-221.1449327096343,74
174,-442.69785367976874,301
175,-244.61702252738178,114
176,-517.574470244348,301
177,-372.76274168491364,301
178,-215.17942027002573,68
179,-157.151263743639,41
180,-221.9708094149828,80
181,-163.66471863165498,44
182,-442.01774970814586,247
183,-200.58167347311974,98
184,-437.47332100057974,301
185,-199.04181353747845,88
186,-243.7858272138983,99
187,-243.55704057961702,93
188,-186.80080570839345,66
189,-302.10453422623686,147
190,-138.8422068953514,29
191,-146.8477921783924,43
192,-314.00408351421356,169
193,-458.33332406077534,301
