Speed Value,Angle,Ground Noise,Mean Speed,Success,Reward
0.1,-20.0,0.001,0,False,-11.168956169911192
0.42222222222222217,-20.0,0.001,0,False,-17.033055619514712
0.7444444444444444,-20.0,0.001,0,False,-19.052812527721954
1.0666666666666667,-20.0,0.001,0,False,-25.2650634580367
1.3888888888888888,-20.0,0.001,0,False,-23.287385969362198
1.711111111111111,-20.0,0.001,0,False,-26.276000551398802
2.033333333333333,-20.0,0.001,0,False,-26.753783977750174
2.3555555555555556,-20.0,0.001,0,False,-30.151778193609715
2.6777777777777776,-20.0,0.001,0,False,-25.25511887259495
3.0,-20.0,0.001,0,False,-30.399876940979965
0.1,-19.0,0.001,0,False,-14.91648591037812
0.42222222222222217,-19.0,0.001,0,False,-16.28075499206681
0.7444444444444444,-19.0,0.001,0,False,-21.579660461289496
1.0666666666666667,-19.0,0.001,0,False,-24.474594180582876
1.3888888888888888,-19.0,0.001,0,False,-23.192933678915363
1.711111111111111,-19.0,0.001,0,False,-29.00591557193588
2.033333333333333,-19.0,0.001,0,False,-26.553271593562606
2.3555555555555556,-19.0,0.001,0,False,-32.19590488043
2.6777777777777776,-19.0,0.001,0,False,-20.655278070201167
3.0,-19.0,0.001,0,False,-30.368347511159996
0.1,-18.000000000000004,0.001,0,False,-13.503841076869227
0.42222222222222217,-18.000000000000004,0.001,0,False,-17.01782390435091
0.7444444444444444,-18.000000000000004,0.001,0,False,2631.451795534849
1.0666666666666667,-18.000000000000004,0.001,0,False,662.3931225411673
1.3888888888888888,-18.000000000000004,0.001,0,False,724.6986609895803
1.711111111111111,-18.000000000000004,0.001,0,False,-28.846763776353736
2.033333333333333,-18.000000000000004,0.001,0,False,-25.58209858889714
2.3555555555555556,-18.000000000000004,0.001,1.818795649041032,True,1853.431304552828
2.6777777777777776,-18.000000000000004,0.001,1.718031574005564,True,1739.6432112276862
3.0,-18.000000000000004,0.001,0,False,-27.35124030964559
0.1,-16.999999999999996,0.001,0,False,2564.8925037786457
0.42222222222222217,-16.999999999999996,0.001,0,False,369.5462822050211
0.7444444444444444,-16.999999999999996,0.001,0,False,1948.1200591970116
1.0666666666666667,-16.999999999999996,0.001,1.7802628457724718,True,2067.16862256742
1.3888888888888888,-16.999999999999996,0.001,0,False,439.31487754214356
1.711111111111111,-16.999999999999996,0.001,0,False,504.3025353028106
