Speed Value,Angle,Ground Noise,Mean Speed,Success,Reward,Ground Resolution
0.2,-15,0.03,0.6139976534302226,True,1413.523296126441,0.3
1.1333333333333333,-15,0.03,0.463794546034389,False,352.33547586001936,0.3
2.0666666666666664,-15,0.03,1.140589882756027,True,1323.0021442520808,0.3
3.0,-15,0.03,0.9176790741214405,False,437.99860084980617,0.3
0.2,-13,0.03,0.7701464104827574,True,1237.6354207724642,0.3
1.1333333333333333,-13,0.03,0.12216774384524665,False,139.43049476103948,0.3
2.0666666666666664,-13,0.03,1.049840774715181,False,950.4859966674528,0.3
3.0,-13,0.03,1.460400646461752,True,1029.7983399351951,0.3
0.2,-12,0.03,0.6309501581348617,True,1272.6952306876665,0.3
1.1333333333333333,-12,0.03,0.817511102622581,False,666.7281070139582,0.3
2.0666666666666664,-12,0.03,0.695566582156909,True,1386.5224245879795,0.3
3.0,-12,0.03,1.0177599059424223,True,1062.6118556048662,0.3
0.2,-11,0.03,0.3506448885021418,True,1468.9570205018472,0.3
1.1333333333333333,-11,0.03,0.8466421736888321,False,754.2615176885041,0.3
2.0666666666666664,-11,0.03,1.1239498773730898,True,1269.9429796413747,0.3
3.0,-11,0.03,1.3635865273251486,True,1061.9672431890597,0.3
0.2,-10,0.03,0.5147908133454043,True,1323.1614995403647,0.3
1.1333333333333333,-10,0.03,1.0270315400559433,True,1219.2900688909212,0.3
2.0666666666666664,-10,0.03,0.9706269048401965,True,1374.606976058816,0.3
3.0,-10,0.03,1.3181648614710961,True,859.6965591037839,0.3
0.2,-8,0.03,0.4537062910099009,True,1387.4000152503013,0.3
1.1333333333333333,-8,0.03,1.0309483184458907,True,1330.4712854887082,0.3
2.0666666666666664,-8,0.03,0.552048694918017,True,1335.7007645203391,0.3
3.0,-8,0.03,0.7757865304213252,True,1041.145369919157,0.3
0.2,-7,0.03,0.3051496322611017,True,1457.0458407522303,0.3
1.1333333333333333,-7,0.03,0.8245691371287345,True,1354.1597578587791,0.3
2.0666666666666664,-7,0.03,1.10542915475367,True,1141.7045503032193,0.3
3.0,-7,0.03,1.040812268334259,True,982.3804104529394,0.3
0.2,-6,0.03,0.23101599695385144,True,1499.9728127032504,0.3
1.1333333333333333,-6,0.03,0.7580401252864688,True,1247.8601554882687,0.3
2.0666666666666664,-6,0.03,0.8112222035920086,True,1211.6175812326214,0.3
3.0,-6,0.03,0.7635239598468692,True,981.6866881755673,0.3
0.2,-4,0.03,0.22729654266444302,True,1458.1717151095984,0.3
1.1333333333333333,-4,0.03,0.5483944978375,True,1464.4795792222249,0.3
2.0666666666666664,-4,0.03,0.9728677971934762,True,1066.0139934044264,0.3
3.0,-4,0.03,0.471744992579631,True,1110.4159050157755,0.3
0.2,-3,0.03,0.24781922881444599,True,1314.0962011733623,0.3
