Speed Value,Angle,Ground Noise,Mean Speed,Success,Reward
0.1,-20.0,0.001,0,False,-16.53155905754649
0.42222222222222217,-20.0,0.001,0,False,-10.919613808675814
0.7444444444444444,-20.0,0.001,0,False,-17.786939898415795
1.0666666666666667,-20.0,0.001,0,False,-15.042804012174742
1.3888888888888888,-20.0,0.001,0,False,-11.650143577173303
1.711111111111111,-20.0,0.001,0,False,-13.090200339721491
2.033333333333333,-20.0,0.001,0,False,-16.39757175861774
2.3555555555555556,-20.0,0.001,0,False,-10.595163254430439
2.6777777777777776,-20.0,0.001,0,False,-17.627028575828326
3.0,-20.0,0.001,0,False,-19.989129653442482
0.1,-19.0,0.001,0,False,-16.798322285473162
0.42222222222222217,-19.0,0.001,0,False,-5.478497164069953
0.7444444444444444,-19.0,0.001,0,False,-17.940359194892288
1.0666666666666667,-19.0,0.001,0,False,-3.9431951833199825
1.3888888888888888,-19.0,0.001,0,False,-13.89849672711334
1.711111111111111,-19.0,0.001,0,False,-13.938233253614403
2.033333333333333,-19.0,0.001,0,False,-16.383230493885492
2.3555555555555556,-19.0,0.001,0,False,-6.328231060858148
2.6777777777777776,-19.0,0.001,0,False,-19.391777189618665
3.0,-19.0,0.001,0,False,-10.048507605113425
0.1,-18.000000000000004,0.001,0,False,-14.10860452996551
0.42222222222222217,-18.000000000000004,0.001,0,False,-1.6418920120703646
0.7444444444444444,-18.000000000000004,0.001,0,False,1.5406867868908023
1.0666666666666667,-18.000000000000004,0.001,0,False,-10.811725448986666
1.3888888888888888,-18.000000000000004,0.001,0,False,-4.355046229903703
1.711111111111111,-18.000000000000004,0.001,0,False,-5.954131551457545
2.033333333333333,-18.000000000000004,0.001,0,False,-14.766614318374753
2.3555555555555556,-18.000000000000004,0.001,0,False,-5.417874294370037
2.6777777777777776,-18.000000000000004,0.001,0,False,-16.170734998598345
3.0,-18.000000000000004,0.001,0,False,-12.863783840678744
0.1,-16.999999999999996,0.001,0,False,-1.5773291053753091
0.42222222222222217,-16.999999999999996,0.001,0,False,-16.554973262008417
0.7444444444444444,-16.999999999999996,0.001,0,False,9.339485848347515
1.0666666666666667,-16.999999999999996,0.001,0,False,1.5033097861274527
1.3888888888888888,-16.999999999999996,0.001,0,False,-4.826767151269209
1.711111111111111,-16.999999999999996,0.001,0,False,-14.24200744490101
2.033333333333333,-16.999999999999996,0.001,0,False,-15.955390844691445
2.3555555555555556,-16.999999999999996,0.001,0,False,-10.154830193602793
2.6777777777777776,-16.999999999999996,0.001,0,False,-23.666759167086322
3.0,-16.999999999999996,0.001,0,False,76.10946411197345
0.1,-16.0,0.001,0,False,2882.33268015093
0.42222222222222217,-16.0,0.001,0,False,2825.3934801654877
0.7444444444444444,-16.0,0.001,0,False,2848.1382305383995
1.0666666666666667,-16.0,0.001,1.180707874569203,True,2893.2162684613722
1.3888888888888888,-16.0,0.001,0,False,2845.63881881635
1.711111111111111,-16.0,0.001,1.7996435181233803,True,2604.4164044526556
2.033333333333333,-16.0,0.001,1.4436212648789468,True,3012.703311282578
2.3555555555555556,-16.0,0.001,1.7121856646499392,True,2762.8797777155974
2.6777777777777776,-16.0,0.001,0,False,509.33172916723896
3.0,-16.0,0.001,0,False,1351.2164739253394
0.1,-15.0,0.001,0,False,2769.531778238977
0.42222222222222217,-15.0,0.001,0,False,2936.2772832498
0.7444444444444444,-15.0,0.001,0,False,3099.5898399334933
1.0666666666666667,-15.0,0.001,1.25902210838782,True,2752.069196432504
1.3888888888888888,-15.0,0.001,1.4909795473546996,False,2240.97609726442
1.711111111111111,-15.0,0.001,1.605483341177165,True,3058.195945310749
2.033333333333333,-15.0,0.001,1.8705947189974632,True,2916.470937387073
2.3555555555555556,-15.0,0.001,0,False,919.0271704444401
2.6777777777777776,-15.0,0.001,2.350981632118454,False,1545.4307116848238
3.0,-15.0,0.001,1.370716945348968,True,2986.575986923588
0.1,-14.0,0.001,0,False,2780.981455735637
0.42222222222222217,-14.0,0.001,0,False,2969.5193907076473
0.7444444444444444,-14.0,0.001,0,False,2726.198359383264
1.0666666666666667,-14.0,0.001,1.238385470349653,True,2944.5001305535075
1.3888888888888888,-14.0,0.001,1.1331216477773416,True,2941.1730013285323
1.711111111111111,-14.0,0.001,1.3402801343991744,True,3091.179610854259
2.033333333333333,-14.0,0.001,1.5564722539156037,True,2949.746990430049
2.3555555555555556,-14.0,0.001,1.6451429359155243,True,2792.663536974813
2.6777777777777776,-14.0,0.001,0,False,382.02998148536494
3.0,-14.0,0.001,0,False,155.26285053978987
0.1,-13.0,0.001,0,False,2701.7382789215753
0.42222222222222217,-13.0,0.001,0,False,3073.166039464033
0.7444444444444444,-13.0,0.001,0,False,3022.5513105164528
1.0666666666666667,-13.0,0.001,1.2255547616737152,True,2863.391899128889
1.3888888888888888,-13.0,0.001,1.1410441149361097,True,2976.212798940996
1.711111111111111,-13.0,0.001,1.597758244747095,True,2957.404111418529
2.033333333333333,-13.0,0.001,1.8347367076845753,True,2413.922073818935
2.3555555555555556,-13.0,0.001,1.4584517930502099,True,2881.2769359581916
2.6777777777777776,-13.0,0.001,1.1113257435887232,True,2873.2796127352985
3.0,-13.0,0.001,1.4661886122070593,True,3022.438881416922
0.1,-11.999999999999998,0.001,0,False,3308.7537052651523
0.42222222222222217,-11.999999999999998,0.001,0,False,2990.305238953793
0.7444444444444444,-11.999999999999998,0.001,0,False,2954.7472378954853
1.0666666666666667,-11.999999999999998,0.001,0,False,3072.4426339726397
1.3888888888888888,-11.999999999999998,0.001,1.0937552249863562,True,3011.4402009593814
1.711111111111111,-11.999999999999998,0.001,1.204848513517177,True,3094.5812229138746
2.033333333333333,-11.999999999999998,0.001,1.5968325555291951,True,2885.9690959403015
2.3555555555555556,-11.999999999999998,0.001,1.7615862392390385,True,2232.3244393255677
2.6777777777777776,-11.999999999999998,0.001,1.3665501828351978,True,3055.2277368819005
3.0,-11.999999999999998,0.001,0,False,85.31180420796363
0.1,-11.0,0.001,0,False,3216.7862715605443
0.42222222222222217,-11.0,0.001,0,False,3083.040517850727
0.7444444444444444,-11.0,0.001,0,False,3059.7577948415856
1.0666666666666667,-11.0,0.001,0,False,2965.61777093653
1.3888888888888888,-11.0,0.001,1.119699514019984,True,3073.557698109366
1.711111111111111,-11.0,0.001,1.284720739568837,True,3131.8307695696376
2.033333333333333,-11.0,0.001,1.1770869457344653,True,3090.637807103809
2.3555555555555556,-11.0,0.001,1.2471631636549678,True,2619.316532635502
2.6777777777777776,-11.0,0.001,0,False,255.70756732296945
3.0,-11.0,0.001,0,False,61.005486621636436
0.1,-10.0,0.001,0,False,3255.0688307663163
0.42222222222222217,-10.0,0.001,0,False,2992.309152533746
0.7444444444444444,-10.0,0.001,0,False,3141.9835024068825
1.0666666666666667,-10.0,0.001,0,False,2946.121878178905
1.3888888888888888,-10.0,0.001,1.0428344891437404,True,3035.7892396590532
1.711111111111111,-10.0,0.001,1.2167046771216892,True,3140.209183138485
2.033333333333333,-10.0,0.001,1.5461259894216306,True,2889.6687599723
2.3555555555555556,-10.0,0.001,0,False,2979.8653996178095
2.6777777777777776,-10.0,0.001,0,False,245.1902571248599
3.0,-10.0,0.001,1.34995685252039,True,1815.4150633274785
0.1,-9.000000000000002,0.001,0,False,3421.453880656657
0.42222222222222217,-9.000000000000002,0.001,0,False,3221.4018885379583
0.7444444444444444,-9.000000000000002,0.001,0,False,3190.9316232904866
1.0666666666666667,-9.000000000000002,0.001,1.028800067087348,True,3010.3476344521837
1.3888888888888888,-9.000000000000002,0.001,1.0553997326071263,True,2931.4148280329687
1.711111111111111,-9.000000000000002,0.001,1.2145516991609473,True,3088.3368575724744
2.033333333333333,-9.000000000000002,0.001,1.3417181145004295,True,3031.4665451069777
2.3555555555555556,-9.000000000000002,0.001,1.2551144378051513,True,2940.945216156835
2.6777777777777776,-9.000000000000002,0.001,1.3093802897100557,True,2711.899998880368
3.0,-9.000000000000002,0.001,1.1899132333949234,True,2921.0491093605424
0.1,-8.0,0.001,0,False,3443.377981414594
0.42222222222222217,-8.0,0.001,0,False,3419.786910803393
0.7444444444444444,-8.0,0.001,0,False,3338.363317319804
1.0666666666666667,-8.0,0.001,1.153870629112616,True,2985.291142066043
1.3888888888888888,-8.0,0.001,1.1919746760672425,True,2847.4206066468632
1.711111111111111,-8.0,0.001,1.1439275417539836,True,3057.6128684336923
2.033333333333333,-8.0,0.001,1.2134906136937789,True,3141.634077614466
2.3555555555555556,-8.0,0.001,1.253505288494776,True,2729.9017146739234
2.6777777777777776,-8.0,0.001,1.3820061232253515,True,2807.1851321400904
3.0,-8.0,0.001,0,False,158.78888054577797
0.1,-7.0,0.001,0,False,3275.8558292124726
0.42222222222222217,-7.0,0.001,0,False,3354.8430193159134
0.7444444444444444,-7.0,0.001,0,False,3081.7615134503153
1.0666666666666667,-7.0,0.001,1.1382776720271208,True,2836.2081426102905
1.3888888888888888,-7.0,0.001,0,False,3213.628412783053
1.711111111111111,-7.0,0.001,1.10497790719734,True,3131.0072634520825
2.033333333333333,-7.0,0.001,0,False,3197.911838400465
2.3555555555555556,-7.0,0.001,1.230034786329611,True,2795.768689056137
2.6777777777777776,-7.0,0.001,1.291882437242087,True,2739.609610424146
3.0,-7.0,0.001,0,False,121.99070316673397
0.1,-5.999999999999999,0.001,0,False,3327.8989294027438
0.42222222222222217,-5.999999999999999,0.001,0,False,3486.6303080491616
0.7444444444444444,-5.999999999999999,0.001,0,False,3342.8308161743544
1.0666666666666667,-5.999999999999999,0.001,0,False,2921.010525556859
1.3888888888888888,-5.999999999999999,0.001,0,False,3028.701442890744
1.711111111111111,-5.999999999999999,0.001,0,False,3292.566286341443
2.033333333333333,-5.999999999999999,0.001,1.1204591596913973,True,2960.1041378258774
2.3555555555555556,-5.999999999999999,0.001,0,False,3217.882599875206
2.6777777777777776,-5.999999999999999,0.001,1.0492437016638279,True,2672.2418159624744
3.0,-5.999999999999999,0.001,0,False,1160.0362091627524
0.1,-5.0,0.001,0,False,3224.8024861441777
0.42222222222222217,-5.0,0.001,0,False,3137.9125039836863
0.7444444444444444,-5.0,0.001,0,False,3476.493753347303
1.0666666666666667,-5.0,0.001,0,False,3098.0581040569054
1.3888888888888888,-5.0,0.001,0,False,3133.1212826021138
1.711111111111111,-5.0,0.001,0,False,3307.8266720301363
2.033333333333333,-5.0,0.001,1.3275887646396827,True,2827.70729716284
2.3555555555555556,-5.0,0.001,1.4942222603860875,True,2340.5364187265554
2.6777777777777776,-5.0,0.001,0,False,538.6367999103045
3.0,-5.0,0.001,0,False,331.5221275237891
0.1,-4.0,0.001,0,False,3485.882688774928
0.42222222222222217,-4.0,0.001,0,False,2828.3724503003145
0.7444444444444444,-4.0,0.001,0,False,3305.49632843657
1.0666666666666667,-4.0,0.001,0,False,3167.1098725952297
1.3888888888888888,-4.0,0.001,1.1353134023339284,True,2940.557537210874
1.711111111111111,-4.0,0.001,0,False,3226.658080323091
2.033333333333333,-4.0,0.001,0,False,3323.6079321661646
2.3555555555555556,-4.0,0.001,1.5000055546135582,True,2664.32422299954
2.6777777777777776,-4.0,0.001,0,False,1794.8338798188638
3.0,-4.0,0.001,0,False,92.08965444756583
0.1,-2.9999999999999996,0.001,0,False,3400.8639288907525
0.42222222222222217,-2.9999999999999996,0.001,0,False,3127.343984563921
0.7444444444444444,-2.9999999999999996,0.001,0,False,3557.043751532601
1.0666666666666667,-2.9999999999999996,0.001,0,False,3204.951934566273
1.3888888888888888,-2.9999999999999996,0.001,0,False,3223.2058650017466
1.711111111111111,-2.9999999999999996,0.001,1.0319862530287884,True,3158.801963915952
2.033333333333333,-2.9999999999999996,0.001,1.1227012412014417,True,3091.863705559787
2.3555555555555556,-2.9999999999999996,0.001,1.1913796650403132,True,2445.1419787836917
2.6777777777777776,-2.9999999999999996,0.001,0,False,178.7228397106351
3.0,-2.9999999999999996,0.001,0,False,2313.65462465244
0.1,-2.0,0.001,0,False,3368.935863292155
0.42222222222222217,-2.0,0.001,0,False,3395.214237365767
0.7444444444444444,-2.0,0.001,0,False,3542.804301154888
