Episode,Total Reward,Termination Step
1,-32.375083923339844,26
2,-36.867530822753906,26
3,-41.205299377441406,10
4,-41.351688385009766,10
5,-12.357429504394531,75
6,-44.54270553588867,17
7,-44.781105041503906,8
8,-45.32183074951172,38
9,-36.4515380859375,15
10,-36.79304504394531,32
11,-38.94817352294922,12
12,-36.922325134277344,17
13,-15.07529067993164,47
14,-38.0379638671875,23
15,-36.97441864013672,21
16,-37.58533477783203,24
17,-37.31706237792969,24
18,-27.941234588623047,25
19,-49.90525436401367,27
20,-33.556800842285156,48
21,-34.51782989501953,23
22,-37.617610931396484,18
23,-45.783538818359375,87
24,-25.77625846862793,35
25,-48.93239974975586,31
26,-40.50606155395508,16
27,-46.259124755859375,27
28,-39.562984466552734,17
29,-43.576202392578125,12
30,-26.074146270751953,29
31,-42.69011306762695,8
32,-33.96571350097656,20
33,-5.692813873291016,52
34,-40.15025329589844,9
35,-27.297466278076172,23
36,-40.99127960205078,12
37,-35.93784713745117,16
38,-41.48995590209961,16
39,-47.93686294555664,34
40,-21.68079376220703,31
41,-32.508506774902344,24
42,-40.1783447265625,9
43,-45.58949661254883,35
44,-35.194644927978516,39
45,-38.27889633178711,14
46,-28.277559280395508,27
47,-35.00241470336914,36
48,-18.76160430908203,44
49,-39.562400817871094,12
50,-27.277446746826172,55
51,-41.51027297973633,13
52,-9.530685424804688,126
53,-32.288455963134766,24
54,-42.48104476928711,14
55,-22.808208465576172,60
56,-43.945396423339844,36
57,-23.722808837890625,74
58,-45.14866638183594,31
59,-38.63630294799805,15
60,-39.273292541503906,15
61,-30.533260345458984,40
62,-36.66588592529297,12
63,-30.00900650024414,19
64,-39.75420379638672,31
65,-21.776851654052734,33
66,-35.256492614746094,28
67,-39.18537521362305,9
68,-17.907651901245117,112
69,-28.89958953857422,49
70,-37.966732025146484,22
71,-44.417938232421875,33
72,-38.64023208618164,18
73,-42.108245849609375,27
74,-32.68041229248047,23
75,-37.02817916870117,21
76,-21.749359130859375,31
77,-52.94352340698242,58
78,-32.146812438964844,25
79,-41.97344207763672,12
80,-34.56788635253906,34
81,-21.71963882446289,56
82,-51.3490104675293,32
83,-29.946725845336914,31
84,-38.597835540771484,16
85,-30.316312789916992,42
86,-31.713314056396484,18
87,-34.12425994873047,24
88,-35.936302185058594,21
89,-30.24687385559082,25
90,-39.937339782714844,31
91,-39.54835510253906,23
92,-29.149049758911133,39
93,-25.73441505432129,40
94,-43.45692825317383,40
95,-20.972192764282227,82
96,-52.71083068847656,52
97,-45.72418975830078,36
98,-34.774383544921875,30
99,-39.54444885253906,10
100,-27.57140350341797,30
101,-30.808040618896484,56
102,-44.6881217956543,30
103,-37.40291976928711,20
104,-25.53984260559082,35
105,-39.699806213378906,10
106,-36.86988830566406,20
107,-40.48532485961914,8
108,-39.19596862792969,14
109,-40.340576171875,14
110,-49.10783767700195,40
111,-39.38074493408203,15
112,-25.006093978881836,18
113,-47.76304626464844,31
114,-25.720643997192383,44
115,-33.93962097167969,40
116,-41.93801498413086,29
117,-15.74001693725586,33
118,-45.44078826904297,34
119,-36.213802337646484,18
120,-30.512678146362305,20
121,-31.147790908813477,40
122,-39.367332458496094,38
123,-19.93415069580078,39
124,-59.949485778808594,12
125,-39.33415985107422,12
126,-30.824970245361328,25
127,-88.98428344726562,37
128,-24.419727325439453,29
129,-75.95831298828125,36
130,-39.55207061767578,19
131,-44.1107292175293,10
132,-51.38031005859375,35
133,-42.54346466064453,8
134,-44.252017974853516,36
135,-45.72623825073242,29
136,-38.721004486083984,14
137,-34.27255630493164,24
138,-45.14170837402344,26
139,-45.74860763549805,27
140,-40.92958068847656,29
141,-43.75431823730469,34
142,-40.33291244506836,11
143,-34.96816635131836,17
144,-26.290029525756836,26
145,-44.419437408447266,9
146,-70.14273071289062,69
147,-38.22221374511719,22
148,-43.180030822753906,12
149,-40.447303771972656,27
150,-45.018402099609375,25
151,-40.75383758544922,40
152,-38.207618713378906,41
153,-34.298397064208984,25
154,-38.96989822387695,14
155,8.442924499511719,96
156,-41.97124481201172,45
157,-35.117088317871094,35
158,-42.331390380859375,30
159,-33.088993072509766,22
160,-31.87784194946289,32
161,-57.459781646728516,53
162,-43.30567169189453,10
163,-58.66992950439453,19
164,-20.7978458404541,39
165,-45.31136703491211,9
166,-42.51869201660156,17
167,-40.606544494628906,32
168,-43.94622039794922,9
169,-17.436187744140625,47
170,-28.088802337646484,58
171,-36.47393798828125,58
172,-39.09637451171875,29
173,-18.544151306152344,42
174,-31.577777862548828,31
175,-54.28815460205078,33
176,-40.399932861328125,13
177,-41.484947204589844,21
178,-39.943458557128906,10
179,-39.367515563964844,18
180,-60.313995361328125,38
181,-36.6627082824707,20
182,-39.81242752075195,15
183,-23.47650146484375,49
184,-26.954299926757812,31
185,-43.182167053222656,13
186,-35.83751678466797,21
187,-24.513673782348633,44
188,-36.832279205322266,27
189,-31.326583862304688,20
190,-26.31818389892578,35
191,-38.996055603027344,30
192,-8.77773666381836,66
193,-44.81581115722656,30
194,-23.25985336303711,29
195,-32.93586349487305,23
196,-35.107662200927734,40
197,-30.4987735748291,20
198,-30.41339683532715,31
199,-36.20055389404297,12
200,-43.21782684326172,9
201,-9.989429473876953,52
202,-38.69998550415039,36
203,-33.04409408569336,38
204,-42.705745697021484,7
205,-42.2495231628418,23
206,-35.65642547607422,16
207,-28.079469680786133,34
208,-47.74521255493164,29
209,-45.45344543457031,34
210,-38.5803337097168,32
211,-29.844268798828125,38
212,-35.54033660888672,21
213,-28.078275680541992,24
214,-36.796695709228516,37
215,-25.675203323364258,25
216,-35.88375473022461,31
217,-39.253318786621094,9
218,-34.760921478271484,24
219,-33.91505432128906,28
220,-50.33612060546875,57
221,-39.4615478515625,37
222,-31.191692352294922,35
223,-38.24748229980469,40
224,-44.19224548339844,31
225,-25.00982093811035,31
226,-95.47958374023438,94
227,-36.65570831298828,24
228,-37.253780364990234,22
229,-37.324684143066406,25
230,-22.36920738220215,37
231,-37.33710479736328,36
232,-79.68223571777344,37
233,-28.99909782409668,33
234,-32.62183380126953,21
235,-29.59406852722168,27
236,-32.003196716308594,27
237,-38.36955642700195,44
238,-38.619842529296875,10
239,-40.964332580566406,34
240,-36.969844818115234,35
241,-38.77953338623047,17
242,-54.247623443603516,41
243,-33.5427131652832,24
244,-34.060306549072266,17
245,-21.93235969543457,35
246,-39.60054016113281,19
247,-35.1519775390625,33
248,-39.557281494140625,41
249,-25.5694637298584,32
250,-36.31953430175781,27
251,-37.95834732055664,10
252,-41.20397186279297,15
253,-42.72772979736328,14
254,-30.393516540527344,27
255,-37.375221252441406,68
256,-38.85849380493164,45
257,-39.66275405883789,24
258,-0.5297927856445312,105
259,-19.403308868408203,63
260,-38.68381881713867,44
261,-42.14927291870117,32
262,-48.513912200927734,69
263,-37.77742385864258,16
264,-33.59024429321289,31
265,-39.43718719482422,23
266,-32.2172737121582,19
267,-46.41945266723633,29
268,-36.31145477294922,16
269,-28.88597297668457,31
270,-50.666500091552734,17
271,-35.21831130981445,11
272,-35.86272048950195,23
273,-38.939186096191406,10
274,-54.323516845703125,33
275,-42.31227111816406,14
276,-38.70450973510742,33
277,-37.801170349121094,34
278,-51.69697952270508,43
279,-28.236942291259766,32
280,-34.04194641113281,33
281,-39.27813720703125,34
282,-40.00201416015625,34
283,-28.186798095703125,54
284,-9.632617950439453,49
285,-53.505043029785156,35
286,-19.228904724121094,39
287,-42.63360595703125,8
288,-43.49147033691406,8
289,-21.6368408203125,44
290,-37.592830657958984,21
291,-22.6163330078125,35
292,-20.63776206970215,33
293,-42.217498779296875,12
294,-36.726158142089844,20
295,-13.845783233642578,55
296,-38.13496398925781,31
297,-42.43663787841797,34
298,-13.315521240234375,39
299,-42.08049774169922,31
300,-98.22344207763672,29
301,-21.45985221862793,38
302,-48.80234146118164,36
303,-32.399169921875,20
304,-78.95113372802734,37
305,-47.646629333496094,31
306,-84.01618957519531,53
307,-50.376644134521484,29
308,-37.76557922363281,11
309,-49.76376724243164,25
310,-29.142074584960938,19
311,-1.101348876953125,108
312,-39.6156005859375,9
313,-11.41489028930664,65
314,-34.45456314086914,20
315,-40.06916046142578,47
316,-23.1678524017334,49
317,-39.615760803222656,33
318,-36.213260650634766,19
319,-43.586700439453125,15
320,-39.89841079711914,35
321,-40.980281829833984,17
322,-12.29562759399414,53
323,-44.23444366455078,11
324,-70.28976440429688,67
325,-45.480743408203125,10
326,-42.09470748901367,13
327,-26.387495040893555,33
328,-44.29800033569336,9
329,-41.7567024230957,14
330,-35.11133575439453,24
331,-32.37934875488281,22
332,-40.22509765625,18
333,-38.47964096069336,19
334,-44.00508499145508,13
335,-35.57827377319336,23
336,-13.914291381835938,59
337,-33.652137756347656,25
338,-42.57456588745117,34
339,-31.75188636779785,24
340,-14.503791809082031,39
341,-40.8543701171875,9
342,-22.026533126831055,62
343,-38.89118576049805,33
344,-44.48561477661133,30
345,-67.56600952148438,68
346,-31.211082458496094,30
347,-34.42230987548828,41
348,-34.78496170043945,16
349,-7.6065521240234375,77
350,-77.58238983154297,63
351,-23.4351749420166,47
352,-37.3589973449707,17
353,-19.69799041748047,31
354,-35.53572082519531,14
355,-44.1453971862793,40
356,-30.07225799560547,33
357,-34.934471130371094,24
358,-38.854942321777344,14
359,-63.099159240722656,61
360,-35.92206954956055,17
361,-38.75973129272461,14
362,-31.127517700195312,60
363,-42.68588638305664,34
364,-36.966819763183594,32
365,-29.544130325317383,22
366,-38.92902374267578,13
367,-44.431800842285156,45
368,-45.75764846801758,8
369,-37.93222427368164,18
370,-31.053348541259766,22
371,-43.10194396972656,9
372,-35.73637390136719,17
373,-45.7794075012207,46
374,-22.398786544799805,33
375,-3.2159156799316406,59
376,-42.69611740112305,14
377,-24.800016403198242,41
378,-41.23368835449219,12
379,-27.267736434936523,35
380,-41.645572662353516,34
381,-48.33975601196289,82
382,7.027179718017578,85
383,-41.80196762084961,32
384,-42.419185638427734,38
385,-34.07403564453125,15
386,-23.969018936157227,35
387,-19.394062042236328,45
388,-30.309982299804688,18
389,-35.27534103393555,13
390,-36.47861862182617,52
391,-11.206588745117188,50
392,-24.046005249023438,47
393,1.1611976623535156,57
394,-39.580345153808594,35
395,-32.9636344909668,17
396,-56.72639465332031,57
397,-48.00031661987305,27
398,-32.179264068603516,32
399,-41.01911163330078,33
400,-24.139545440673828,83
401,-41.39054870605469,14
402,-34.507102966308594,18
403,-33.47167205810547,17
404,-44.40666580200195,9
405,-34.49974822998047,16
406,-36.55820846557617,20
407,-22.921728134155273,48
408,-38.70830535888672,14
409,-48.359840393066406,38
410,-26.847476959228516,51
411,-38.02659606933594,10
412,-27.913841247558594,44
413,-33.38365936279297,30
414,-36.752479553222656,16
415,-27.963972091674805,33
416,-34.24771499633789,28
417,-41.80766296386719,14
418,-48.653099060058594,31
419,-39.831241607666016,15
420,-38.009281158447266,10
421,-30.010845184326172,35
422,-33.36492156982422,29
423,-35.547542572021484,30
424,-39.07754135131836,40
425,7.7173919677734375,61
426,-53.47747039794922,49
427,-36.49167251586914,54
428,-48.626808166503906,25
429,-14.648014068603516,49
430,-52.82223892211914,29
431,-54.85292053222656,70
432,-92.16688537597656,41
433,-39.49571990966797,14
434,-42.26224899291992,28
435,-34.817134857177734,32
436,-48.49162673950195,30
437,-28.257530212402344,41
438,-30.879743576049805,26
439,-46.575191497802734,30
440,-29.193296432495117,41
441,-28.985782623291016,34
442,-31.0404052734375,37
443,-44.85821533203125,32
444,-50.325443267822266,28
