Wall time,Step,Value
1757494949.2263458,1458176,201.4752197265625
1757494969.4462507,1466368,207.18846130371094
1757495008.7959406,1482752,264.93408203125
1757495028.7784872,1490944,282.4778747558594
1757495092.5748694,1515520,288.46295166015625
1757495112.4233177,1523712,312.015869140625
1757495132.3811564,1531904,324.3050231933594
1757495191.5371666,1556480,325.0373840332031
1757495211.292695,1564672,328.163330078125
1757495231.1094716,1572864,324.90380859375
1757495250.5269296,1581056,322.09124755859375
1757495310.1284056,1605632,317.96209716796875
1757495369.6917386,1630208,315.0691223144531
1757495389.331333,1638400,320.60089111328125
1757495409.0466373,1646592,333.1567077636719
1757495448.2878249,1662976,321.61163330078125
1757495467.8038116,1671168,292.91119384765625
1757495487.4505847,1679360,264.67864990234375
1757495507.1872084,1687552,272.56103515625
1757495546.8184888,1703936,294.755859375
1757495586.785253,1720320,315.5545349121094
1757495626.7471702,1736704,333.72003173828125
1757495666.731866,1753088,328.97869873046875
1757495707.4177718,1769472,285.9215087890625
1757495727.2331939,1777664,266.2127685546875
1757495767.2587304,1794048,295.4548034667969
1757495787.300453,1802240,321.89935302734375
1757495807.0086033,1810432,349.40814208984375
1757495827.0328896,1818624,362.61358642578125
1757495846.8891866,1826816,381.6396179199219
1757495887.103173,1843200,343.2781982421875
1757495907.2594223,1851392,336.03204345703125
1757495988.6266606,1884160,327.474365234375
1757496049.4076567,1908736,336.5811462402344
1757496109.777375,1933312,351.71832275390625
1757496150.1312277,1949696,363.14300537109375
1757496170.5329032,1957888,367.26226806640625
1757496190.403979,1966080,371.68145751953125
1757496230.6874797,1982464,365.4474182128906
1757496251.1445212,1990656,361.1148376464844
1757496296.5508852,2007040,371.80902099609375
1757496317.1608078,2015232,370.60064697265625
1757496337.5202563,2023424,375.7646179199219
1757496358.0321696,2031616,386.6644287109375
1757496461.4120524,2072576,376.5054626464844
1757496482.0016947,2080768,387.16973876953125
1757496502.621371,2088960,380.3727722167969
1757496564.6427479,2113536,356.22674560546875
1757496585.6732147,2121728,358.07275390625
1757496606.1309834,2129920,359.9944763183594
1757496626.7415004,2138112,361.3577575683594
1757496667.9897401,2154496,374.8929138183594
1757496834.6035001,2220032,339.1361083984375
1757496855.3244112,2228224,309.26220703125
1757496918.600751,2252800,265.2342834472656
1757496939.6587892,2260992,266.5187072753906
1757496960.2986424,2269184,293.623046875
1757497001.861587,2285568,323.3018493652344
1757497044.0627775,2301952,342.473876953125
1757497086.2615488,2318336,363.9261169433594
1757497107.345583,2326528,364.1349792480469
1757497148.6779726,2342912,394.6678466796875
1757497190.4318397,2359296,388.2447509765625
1757497211.2776873,2367488,359.255615234375
1757497253.185382,2383872,373.26397705078125
1757497357.1696632,2424832,358.4084777832031
1757497378.3635387,2433024,357.2253723144531
1757497399.0783887,2441216,346.52764892578125
1757497419.3913877,2449408,354.20574951171875
1757497439.687636,2457600,356.375244140625
1757497543.5920737,2498560,378.8377380371094
1757497590.6625757,2514944,394.1654968261719
1757497612.0945876,2523136,399.29827880859375
1757497633.045291,2531328,403.9642333984375
1757497653.7857494,2539520,380.6403503417969
1757497716.2365024,2564096,375.4561767578125
1757497737.1271284,2572288,380.01971435546875
1757497800.2606413,2596864,371.2029724121094
1757497843.381284,2613248,391.634033203125
1757497864.5062199,2621440,392.9247131347656
1757497927.8857925,2646016,375.8486328125
1757497970.5925293,2662400,387.0458679199219
1757498076.875887,2703360,405.6885681152344
1757498097.7283916,2711552,400.2289123535156
1757498118.6469567,2719744,387.6484375
1757498139.6243122,2727936,399.1389465332031
1757498160.7730837,2736128,406.919921875
1757498245.64861,2768896,407.3424072265625
1757498266.7736878,2777088,399.7138366699219
1757498309.2645905,2793472,413.01666259765625
1757498373.6068869,2818048,396.9122009277344
1757498395.5281112,2826240,406.9889221191406
1757498416.9907386,2834432,413.67803955078125
1757498439.083011,2842624,409.2042541503906
1757498483.1076074,2859008,410.73406982421875
1757498525.6470008,2875392,433.55224609375
1757498568.161649,2891776,424.78192138671875
1757498589.4323704,2899968,424.1053771972656
1757498611.1673398,2908160,430.0611877441406
1757498632.3307707,2916352,436.14617919921875
1757498674.5732336,2932736,440.8267822265625
1757498695.8148842,2940928,435.865234375
1757498738.2307124,2957312,436.7174987792969
1757498780.6576223,2973696,424.0758361816406
1757498801.6454163,2981888,413.91705322265625
1757498822.9107375,2990080,416.0096130371094
1757498844.3448615,2998272,419.7507629394531
1757498870.4897776,3006464,429.7274169921875
1757498891.467489,3014656,428.6806945800781
1757498912.5642695,3022848,431.64453125
1757499036.8757768,3072000,438.8516540527344
1757499057.8845599,3080192,432.40960693359375
1757499099.837439,3096576,407.3354797363281
1757499121.4142723,3104768,397.5926818847656
1757499205.2958064,3137536,387.7437744140625
1757499268.7539492,3162112,408.2908020019531
1757499290.1367056,3170304,414.263427734375
1757499354.186308,3194880,446.1092529296875
1757499375.5400627,3203072,453.4808654785156
1757499397.0856097,3211264,450.3195495605469
1757499418.3349543,3219456,435.7865905761719
1757499439.5142562,3227648,434.1440124511719
1757499460.9549224,3235840,431.38958740234375
1757499482.3016899,3244032,442.9422607421875
1757499503.8388903,3252224,438.0079040527344
1757499525.462049,3260416,438.43243408203125
1757499547.1762803,3268608,422.77447509765625
1757499568.5589874,3276800,422.87347412109375
1757499611.727538,3293184,445.4989929199219
1757499633.5745826,3301376,449.7217102050781
1757499676.926987,3317760,442.9208984375
1757499719.884117,3334144,426.5532531738281
1757499762.4734156,3350528,432.9554748535156
1757499783.685772,3358720,452.21051025390625
1757499847.7188494,3383296,409.79327392578125
1757499868.681037,3391488,380.2785949707031
1757499890.1347384,3399680,382.7131652832031
1757499911.3313062,3407872,396.9205627441406
1757499975.4255297,3432448,416.6334533691406
1757499996.6218529,3440640,394.578369140625
1757500039.8301432,3457024,343.9129638671875
1757500061.1561449,3465216,355.17755126953125
1757500124.261745,3489792,376.6920166015625
1757500145.453745,3497984,393.64398193359375
1757500236.5087204,3530752,371.95196533203125
1757500257.913549,3538944,375.3809814453125
1757500321.5821214,3563520,357.14910888671875
1757500342.866135,3571712,353.39276123046875
1757500364.5005088,3579904,360.5430908203125
1757500385.9164178,3588096,385.7005920410156
1757500407.1941223,3596288,410.4712829589844
1757500428.4634352,3604480,415.3355712890625
1757500449.6271346,3612672,432.2654724121094
1757500471.0784972,3620864,419.2909240722656
1757500513.5640268,3637248,401.523193359375
1757500535.0366745,3645440,405.0221862792969
1757500556.1617851,3653632,413.2140808105469
1757500577.8072329,3661824,429.476318359375
1757500664.454166,3694592,429.2713623046875
1757500686.5294883,3702784,419.45947265625
1757500708.297812,3710976,431.7118835449219
1757500730.0749254,3719168,445.1939392089844
1757500752.1161458,3727360,458.91522216796875
1757500795.6685739,3743744,443.5023498535156
1757500839.3750224,3760128,442.40716552734375
1757500883.251201,3776512,449.40057373046875
1757500904.824385,3784704,442.8324279785156
1757500926.5681915,3792896,450.3941345214844
1757500969.5687566,3809280,439.3080139160156
1757500991.6217391,3817472,440.8393249511719
1757501013.393756,3825664,421.4895935058594
1757501056.9457772,3842048,423.0048522949219
1757501100.1393583,3858432,455.03070068359375
1757501121.967859,3866624,441.04425048828125
1757501187.47768,3891200,432.4549560546875
1757501209.3485324,3899392,432.4577331542969
1757501274.3038852,3923968,422.4178771972656
1757501295.8844182,3932160,401.2156982421875
1757501317.3255596,3940352,418.53546142578125
1757501339.024359,3948544,424.426025390625
1757501355.9590826,3956736,435.9241943359375
1757501377.7977014,3964928,432.48773193359375
1757501399.6380656,3973120,437.49932861328125
1757501443.549766,3989504,444.0370178222656
1757501465.339238,3997696,443.96173095703125
1757501492.456704,4005888,429.6318664550781
1757501514.8299992,4014080,436.7121887207031
1757501559.1287746,4030464,456.06683349609375
1757501626.0286262,4055040,438.97198486328125
1757501648.1582959,4063232,433.00732421875
1757501714.8394952,4087808,408.3741455078125
1757501781.143786,4112384,402.0546875
1757501803.4650226,4120576,418.81390380859375
1757501825.6007276,4128768,418.1037292480469
1757501892.3594108,4153344,403.08697509765625
1757501936.2926478,4169728,415.0368957519531
1757501958.4673998,4177920,417.9818115234375
1757501980.2794547,4186112,412.6211242675781
1757502002.0567222,4194304,398.69671630859375
1757502024.2816913,4202496,412.1717224121094
1757502046.1077857,4210688,425.0757751464844
1757502067.7779384,4218880,418.8778991699219
1757502111.152379,4235264,376.33233642578125
1757502132.7818687,4243456,369.7633056640625
1757502154.6681762,4251648,370.0516052246094
1757502176.579807,4259840,392.541015625
1757502198.2841344,4268032,395.2019958496094
1757502219.8784986,4276224,417.51031494140625
1757502263.8833718,4292608,387.9867858886719
1757502414.37675,4349952,415.6547546386719
1757502477.81884,4374528,425.241943359375
1757502499.1730256,4382720,418.0392150878906
1757502541.6291006,4399104,369.7416076660156
1757502562.9349453,4407296,359.1129455566406
1757502584.6200004,4415488,380.30059814453125
1757502605.9468129,4423680,406.7674865722656
1757502627.0477314,4431872,400.5143127441406
1757502669.2040117,4448256,409.71539306640625
1757502690.5447686,4456448,402.9738464355469
1757502711.2156785,4464640,424.2395324707031
1757502753.5165873,4481024,445.3324890136719
1757502774.5639927,4489216,446.6085205078125
1757502843.834093,4513792,439.97137451171875
1757502886.2287984,4530176,471.83026123046875
1757502931.1893835,4546560,487.2099914550781
1757502952.8842237,4554752,492.5096435546875
1757502974.613489,4562944,481.03338623046875
1757503106.619741,4612096,486.4867248535156
1757503128.0641396,4620288,458.414794921875
1757503149.6071494,4628480,470.9767150878906
1757503236.6166275,4661248,450.97991943359375
1757503257.9599426,4669440,440.2184143066406
1757503301.5778828,4685824,435.6015625
1757503345.5148275,4702208,448.4165954589844
1757503410.836893,4726784,461.4263000488281
1757503498.5598805,4759552,453.2324523925781
1757503587.099115,4792320,482.5731201171875
1757503609.2125375,4800512,487.36871337890625
1757503631.151853,4808704,490.7984619140625
1757503675.888371,4825088,511.292724609375
1757503698.1270895,4833280,510.8061218261719
1757503719.886837,4841472,498.33197021484375
1757503741.5217395,4849664,492.7579345703125
1757503763.4986496,4857856,488.7636413574219
1757503807.334995,4874240,475.78680419921875
1757503851.8804567,4890624,481.82196044921875
1757503873.9994044,4898816,485.6460266113281
1757503896.3711455,4907008,497.6759033203125
1757503918.8384364,4915200,504.6637268066406
1757503963.0198894,4931584,490.51171875
1757503985.0681992,4939776,480.5761413574219
1757504007.0634673,4947968,482.89111328125
1757504051.0508263,4964352,495.9014892578125
1757504116.5184495,4988928,494.61395263671875
1757504165.2283275,5005312,498.9712829589844
1757504229.68329,5029888,508.3261413574219
1757504250.9802232,5038080,507.7353515625
1757504294.2446313,5054464,501.9908752441406
1757504315.7214808,5062656,506.1958923339844
1757504337.030983,5070848,508.8440246582031
1757504379.9370253,5087232,509.85711669921875
1757504423.5264847,5103616,513.9512329101562
1757504444.485654,5111808,487.5820617675781
1757504509.0181773,5136384,460.09112548828125
1757504530.5325553,5144576,463.0128173828125
1757504552.2077415,5152768,483.509521484375
1757504573.5838325,5160960,485.0588684082031
1757504660.077113,5193728,502.0437927246094
1757504681.1016543,5201920,481.9812316894531
1757504702.762919,5210112,455.1547546386719
1757504745.2847664,5226496,425.44940185546875
1757504809.6025298,5251072,452.11639404296875
1757504831.2921944,5259264,468.5888671875
1757504852.921864,5267456,465.80133056640625
1757504874.3460853,5275648,453.35595703125
1757504896.003341,5283840,456.4593200683594
1757504917.3662233,5292032,484.1809997558594
1757505002.6481986,5324800,493.0842590332031
1757505045.8670673,5341184,487.7817687988281
1757505065.8429475,5349376,484.8510437011719
1757505087.3668795,5357568,491.8405456542969
1757505109.0770714,5365760,502.7928466796875
1757505130.6188157,5373952,505.9449768066406
1757505195.3463838,5398528,488.8717956542969
1757505216.5178325,5406720,488.8576965332031
1757505238.342672,5414912,481.5691833496094
1757505389.3144286,5472256,484.4252624511719
1757505453.856246,5496832,485.70684814453125
1757505567.3298867,5537792,489.6139221191406
1757505588.9491262,5545984,512.1256103515625
1757505610.2950697,5554176,496.4964294433594
1757505675.9485996,5578752,508.18292236328125
1757505719.400344,5595136,540.9002075195312
1757505741.012568,5603328,534.7177124023438
1757505762.6159236,5611520,518.9215698242188
1757505784.3280153,5619712,511.35614013671875
1757505827.4588218,5636096,515.9633178710938
1757505936.300148,5677056,494.6546936035156
1757505958.1523283,5685248,488.8428649902344
1757505979.7350144,5693440,499.42474365234375
1757506001.3316677,5701632,475.244384765625
1757506022.7630384,5709824,481.3004150390625
1757506044.4507787,5718016,482.8207702636719
1757506088.3087847,5734400,509.0621337890625
1757506153.1719513,5758976,499.94818115234375
1757506174.5850317,5767168,498.9057312011719
1757506218.2405205,5783552,508.2113037109375
1757506306.4750834,5816320,447.6020202636719
1757506328.0058951,5824512,449.5234069824219
1757506371.625126,5840896,476.2513732910156
1757506437.617937,5865472,463.671875
1757506481.863703,5881856,475.9371337890625
1757506527.1020317,5898240,494.8936462402344
1757506549.397196,5906432,487.40704345703125
1757506572.036085,5914624,483.6843566894531
1757506616.996878,5931008,465.14739990234375
1757506661.627119,5947392,464.8766784667969
1757506684.3676994,5955584,465.8177185058594
1757506707.0278814,5963776,466.1307678222656
1757506729.5976985,5971968,492.8347473144531
1757506751.8956883,5980160,497.5742492675781
1757506797.0656633,5996544,508.8255310058594
1757506824.5571778,6004736,520.124267578125
1757506846.7143347,6012928,505.1940612792969
1757506956.8072388,6053888,535.2564086914062
1757506978.624695,6062080,493.4565734863281
1757507000.3734028,6070272,494.33062744140625
1757507043.6712933,6086656,480.621826171875
1757507065.120981,6094848,489.0154113769531
1757507086.5004797,6103040,467.1216735839844
1757507108.4373715,6111232,428.6889953613281
1757507259.2838361,6168576,474.8475341796875
1757507324.8565602,6193152,476.41119384765625
1757507346.7773278,6201344,483.7118835449219
1757507391.053917,6217728,510.9768371582031
1757507502.2746518,6258688,456.20770263671875
1757507524.6257,6266880,475.74578857421875
1757507546.9648845,6275072,472.89471435546875
1757507592.8398128,6291456,467.5216369628906
1757507615.3713982,6299648,471.5270080566406
1757507637.8776224,6307840,490.9865417480469
1757507681.9599214,6324224,479.07122802734375
1757507704.1668718,6332416,465.2911682128906
1757507726.5498438,6340608,465.0238037109375
1757507771.1707146,6356992,499.8338928222656
1757507793.20868,6365184,472.6331481933594
1757507836.9859269,6381568,464.5531005859375
1757507858.9418523,6389760,480.2991943359375
1757507880.5936916,6397952,508.7164306640625
1757507902.7461932,6406144,519.4464111328125
1757507924.741766,6414336,523.47021484375
1757507946.5899317,6422528,514.1572265625
1757508013.159596,6447104,481.0732116699219
1757508057.3948576,6463488,464.38800048828125
1757508079.2990034,6471680,473.3177185058594
1757508123.5864103,6488064,506.1813659667969
1757508172.6487164,6504448,506.4527587890625
1757508216.846915,6520832,492.0447998046875
1757508238.8863947,6529024,473.1000061035156
1757508261.2967212,6537216,467.32635498046875
1757508305.0397308,6553600,489.2330627441406
1757508327.185606,6561792,507.4247131347656
1757508415.7855392,6594560,500.0702209472656
1757508437.627336,6602752,490.7244873046875
1757508459.7073863,6610944,522.30224609375
1757508481.3442128,6619136,495.5018005371094
1757508547.609424,6643712,499.5449523925781
1757508613.1453187,6668288,526.4769897460938
1757508723.076312,6709248,509.66900634765625
1757508745.3460412,6717440,524.6659545898438
1757508789.5957816,6733824,540.228515625
1757508811.7489016,6742016,542.2587280273438
1757508833.6202505,6750208,540.3245239257812
1757508877.8370233,6766592,553.5249633789062
1757508900.0165977,6774784,549.9198608398438
1757508922.4611416,6782976,543.5944213867188
1757508944.5282683,6791168,531.709716796875
1757509033.8589246,6823936,521.34814453125
1757509056.0571964,6832128,503.8965148925781
1757509100.582814,6848512,490.245361328125
1757509122.7427104,6856704,500.0440368652344
1757509145.286135,6864896,506.9250793457031
1757509190.1214106,6881280,512.1648559570312
1757509212.7495108,6889472,509.2717590332031
1757509256.8157234,6905856,506.5993347167969
1757509279.3059351,6914048,511.96649169921875
1757509324.4291341,6930432,543.7816162109375
1757509435.6825867,6971392,498.29107666015625
1757509457.9215262,6979584,502.0576477050781
1757509529.937855,7004160,533.556640625
1757509574.621006,7020544,543.9489135742188
1757509596.962923,7028736,540.7210693359375
1757509664.157399,7053312,552.0444946289062
1757509686.6329496,7061504,562.5201416015625
1757509709.0547967,7069696,569.7158813476562
1757509775.2081654,7094272,551.9254150390625
1757509797.3288124,7102464,535.24169921875
1757509886.357844,7135232,553.88330078125
1757509909.430052,7143424,560.102783203125
1757510129.6713789,7225344,546.835693359375
1757510174.1458535,7241728,554.6343383789062
1757510196.5751383,7249920,556.667724609375
1757510219.0294251,7258112,553.4397583007812
1757510241.360781,7266304,545.343017578125
1757510264.0447662,7274496,540.4283447265625
1757510286.644123,7282688,540.9974365234375
1757510331.3851528,7299072,532.717041015625
1757510376.203578,7315456,551.2904052734375
1757510443.3754742,7340032,540.4262084960938
1757510488.9414284,7356416,544.586669921875
1757510511.4192064,7364608,555.256591796875
1757510579.7153628,7389184,556.0247192382812
1757510602.6482644,7397376,549.8457641601562
1757510648.2266636,7413760,549.4627685546875
1757510693.7821186,7430144,543.6380615234375
1757510716.494971,7438336,535.8968505859375
1757510738.9693162,7446528,533.3558959960938
1757510784.2460027,7462912,523.9331665039062
1757510806.7840822,7471104,527.0991821289062
1757510852.4571247,7487488,536.6688232421875
1757510874.9780097,7495680,530.4354858398438
1757510925.0286934,7512064,544.70703125
1757510970.45158,7528448,522.0785522460938
1757510992.8841114,7536640,517.3414916992188
1757511015.5252895,7544832,527.32421875
1757511038.1299016,7553024,541.2677001953125
1757511083.396027,7569408,560.7560424804688
1757511173.2559624,7602176,567.2476196289062
1757511195.6162436,7610368,552.759521484375
1757511218.0569742,7618560,550.5131225585938
1757511240.9014807,7626752,552.3634643554688
1757511263.2663841,7634944,551.697998046875
1757511285.8189397,7643136,558.3336181640625
1757511308.5026007,7651328,554.864013671875
1757511354.1894934,7667712,546.9140625
1757511444.7514906,7700480,538.0293579101562
1757511490.5317466,7716864,548.4160766601562
1757511513.0917745,7725056,556.0792846679688
1757511582.0655112,7749632,538.1639404296875
1757511671.169509,7782400,536.5486450195312
1757511693.9972534,7790592,540.1641235351562
1757511738.3302476,7806976,549.6944580078125
1757511782.787917,7823360,548.8385620117188
1757511804.9190164,7831552,551.1568603515625
1757511827.0909228,7839744,550.1831665039062
1757511893.3539023,7864320,549.259033203125
1757511915.6511667,7872512,559.2260131835938
1757511937.594673,7880704,563.2738647460938
1757511959.486759,7888896,571.5446166992188
1757511981.4973419,7897088,565.7040405273438
1757512003.6978161,7905280,571.9144897460938
1757512026.3266187,7913472,572.103271484375
1757512070.778469,7929856,568.7308959960938
1757512092.9781945,7938048,564.7894897460938
1757512159.5583932,7962624,565.26416015625
1757512276.3809867,8003584,559.6019897460938
1757512321.7414536,8019968,551.0798950195312
1757512344.2231014,8028160,557.1392822265625
1757512389.5268428,8044544,563.5482788085938
1757512412.1558056,8052736,552.50341796875
1757512434.831447,8060928,555.44140625
1757512502.2895212,8085504,557.4766235351562
1757512547.852078,8101888,570.9131469726562
1757512570.4763517,8110080,548.1029663085938
1757512593.1357656,8118272,568.2166137695312
1757512638.6647785,8134656,561.0726928710938
1757512683.8483677,8151040,560.3137817382812
1757512706.1307015,8159232,553.1083374023438
1757512729.1937425,8167424,551.8211669921875
1757512774.4607463,8183808,552.294677734375
1757512796.983324,8192000,548.4695434570312
1757512842.20916,8208384,567.502685546875
1757512864.7088988,8216576,569.0675659179688
1757512887.2374754,8224768,577.6957397460938
1757512909.9510202,8232960,578.5708618164062
1757512932.587349,8241152,578.84912109375
1757512954.9897738,8249344,577.0829467773438
1757513068.4314601,8290304,562.0275268554688
1757513113.2430007,8306688,568.9879760742188
1757513157.9109318,8323072,568.6306762695312
1757513180.3144875,8331264,566.68505859375
1757513202.699271,8339456,562.2135009765625
1757513314.3258662,8380416,560.5464477539062
1757513404.1145031,8413184,566.7384033203125
1757513449.3965442,8429568,588.1101684570312
1757513472.002601,8437760,584.0564575195312
1757513606.7034657,8486912,546.0261840820312
1757513629.3281229,8495104,554.1167602539062
1757513656.628142,8503296,587.8133544921875
1757513679.129045,8511488,574.770751953125
1757513702.1123612,8519680,578.278564453125
1757513791.813272,8552448,554.804931640625
1757513837.2205172,8568832,572.2730712890625
1757513859.503418,8577024,573.2523803710938
1757513944.930594,8601600,551.2677001953125
1757514020.9080474,8626176,565.9662475585938
1757514043.7906485,8634368,579.0458984375
1757514111.6082015,8658944,555.3826904296875
1757514157.0550687,8675328,559.5692749023438
1757514179.6417212,8683520,572.6386108398438
1757514202.3227365,8691712,584.7578735351562
1757514247.9442146,8708096,554.9448852539062
1757514316.5826623,8732672,564.9818115234375
1757514339.0883641,8740864,575.450927734375
1757514361.7206035,8749056,578.7871704101562
1757514407.4025092,8765440,576.7257690429688
1757514430.296756,8773632,583.4778442382812
1757514452.7678978,8781824,576.5767822265625
1757514475.117733,8790016,578.8401489257812
1757514497.395348,8798208,583.0746459960938
1757514519.8333938,8806400,584.2617797851562
1757514587.633366,8830976,596.7892456054688
1757514610.3234038,8839168,606.1463012695312
1757514655.2675953,8855552,603.370361328125
1757514677.8120556,8863744,592.20068359375
1757514700.207531,8871936,594.9246826171875
1757514767.2169237,8896512,582.1626586914062
1757514789.7587774,8904704,584.6111450195312
1757514812.2111776,8912896,586.618408203125
1757514901.6968386,8945664,577.2561645507812
1757514924.2293189,8953856,577.5191040039062
1757514946.4609747,8962048,572.8660888671875
1757515063.880251,9003008,595.2340087890625
1757515109.009246,9019392,592.1741333007812
1757515154.134458,9035776,596.6513061523438
1757515176.6857927,9043968,602.406494140625
1757515199.4303777,9052160,600.475341796875
1757515266.9991016,9076736,587.2682495117188
1757515289.2787175,9084928,575.4446411132812
1757515311.9370432,9093120,582.8663330078125
1757515334.7858286,9101312,590.0
1757515357.7473567,9109504,603.9164428710938
1757515380.2075527,9117696,610.6934204101562
1757515402.1290576,9125888,602.1048583984375
1757515424.3509638,9134080,593.5277709960938
1757515468.4582715,9150464,587.8262939453125
1757515534.337692,9175040,597.3412475585938
1757515578.6518695,9191424,579.807373046875
1757515600.5816543,9199616,575.8887939453125
1757515667.0163717,9224192,558.3524780273438
1757515689.5121586,9232384,569.6121826171875
1757515733.9328978,9248768,588.5394897460938
1757515755.936563,9256960,566.8960571289062
1757515778.0272324,9265152,548.1387329101562
1757515800.2467391,9273344,540.096923828125
1757515822.2218378,9281536,552.4892578125
1757515866.5151503,9297920,577.9994506835938
1757515888.433126,9306112,591.8102416992188
1757515910.5323057,9314304,581.1357421875
1757515932.6952074,9322496,577.8880615234375
1757515976.843868,9338880,564.46533203125
1757516042.9358544,9363456,575.403076171875
1757516109.2077682,9388032,568.84765625
1757516130.9115887,9396224,573.30712890625
1757516174.76198,9412608,589.5152587890625
1757516196.883014,9420800,588.0045166015625
1757516219.3115757,9428992,591.3916625976562
1757516241.6565104,9437184,595.7314453125
1757516263.8829792,9445376,597.4984130859375
1757516285.874035,9453568,594.1676025390625
1757516330.6673956,9469952,584.1013793945312
1757516424.7542713,9502720,590.7010498046875
1757516446.8376424,9510912,598.8944091796875
1757516490.9707437,9527296,596.9015502929688
1757516535.134322,9543680,577.78369140625
1757516578.7905674,9560064,554.6828002929688
1757516600.9007123,9568256,565.8019409179688
1757516733.9589427,9617408,577.6737060546875
1757516756.3317869,9625600,593.4119262695312
1757516800.1606102,9641984,573.0726318359375
1757516821.7046313,9650176,567.4193115234375
1757516843.8565366,9658368,557.6166381835938
1757516931.1204576,9691136,562.9625244140625
1757516975.1288867,9707520,568.2063598632812
1757517020.082761,9723904,578.6421508789062
1757517065.4417217,9740288,594.0391235351562
1757517088.1804774,9748480,560.5750732421875
1757517110.822438,9756672,557.9133911132812
1757517178.043728,9781248,584.0584716796875
1757517200.8249698,9789440,591.9637451171875
1757517223.1283517,9797632,583.1240234375
1757517245.552115,9805824,598.1718139648438
1757517267.963031,9814016,579.25830078125
1757517290.916729,9822208,571.9740600585938
1757517358.5405676,9846784,579.6118774414062
1757517381.5747554,9854976,603.7076416015625
1757517448.3335335,9879552,575.4730834960938
1757517470.9928336,9887744,574.7695922851562
1757517493.9033074,9895936,574.045654296875
1757517539.7066042,9912320,575.0903930664062
1757517562.251576,9920512,561.0645751953125
