Episode,Total Reward
150,-425.20679023861885
151,-269.07996303215623
152,-783.9814290311188
153,-331.993045438081
154,-267.36972874403
155,-477.8723315447569
156,-185.21398217976093
157,-211.97249065199867
158,-267.28160567372106
159,-497.83212231099606
160,-307.65246573090553
161,-252.84159748628736
162,-233.92964299675077
163,-331.9879098534584
164,-175.45139001100324
165,-208.03696861863136
166,-285.4636054355651
167,-340.1536708176136
168,-318.2516533443704
169,-679.9003434926271
170,-215.99958738032728
171,-339.08476772904396
172,-325.382058493793
173,-243.7160207554698
174,-144.76864944770932
175,-413.71441082656384
176,-583.6512873768806
177,-445.008338958025
178,-207.1353271221742
179,-320.55307084321976
180,-319.8032420873642
181,-191.40385339362547
182,-201.33530940953642
183,-255.07632863521576
184,-454.6836710558273
185,-322.7265205681324
186,-346.08461364894174
187,-241.77967089414597
188,-421.67262295633554
189,-227.48441386851482
190,-291.47566583380103
191,-187.83189193310682
192,-435.51127964258194
193,-294.2359489768278
194,-343.21083112689666
195,-275.6226985703688
196,-598.1895143538713
197,-276.22689585387707
198,-452.5982565879822
199,-182.748353946954
200,-600.8030292242765
201,-598.9285317063332
202,-368.88886077702045
203,-184.02170245721936
204,-152.06297571302275
205,-507.5678161382675
206,-386.1436458751559
207,-691.5768463015556
208,-330.4216175377369
209,-680.8427764773369
210,-262.0334957912564
211,-512.4081299602985
212,-402.79057877883315
213,-254.6817242479883
214,-311.0417415946722
215,-431.09665155410767
216,-454.6798027455807
217,-286.11815617233515
218,-340.9621651619673
219,-257.481123752892
220,-333.84956550970674
221,-580.4861411750317
222,-293.01058623194695
223,-499.85172349214554
224,-511.8949883580208
225,-486.11598084308207
226,-400.3034210950136
227,-605.5025522559881
228,-200.0244293678552
229,-241.97710987553
230,-443.0149616599083
231,-188.385035417974
232,-347.49320448189974
233,-244.17350002378225
234,-254.1180414110422
235,-241.86174315190874
236,-506.0167696047574
237,-346.4519696617499
238,-206.83323410898447
239,-595.1355682313442
240,-347.0971632897854
241,-402.05025015212595
242,-465.89231123030186
243,-384.19959796220064
244,-132.96364646125585
245,-351.96952003240585
246,-284.3633278636262
247,-282.9221660415642
248,-472.18038269877434
249,-327.7291095042601
250,-172.6748987683095
251,-917.6189954578876
252,-660.0237303227186
253,-329.9821495451033
254,-184.6274550743401
255,-91.68187091313303
256,-404.2871628329158
257,-200.1745949089527
258,-283.50028842687607
259,-401.08278626203537
260,-272.96417574584484
261,-258.19697750359774
262,-63.68225612305105
263,-342.2785875238478
264,-376.85427795676515
265,-319.7570257373154
266,-344.7897107899189
267,-534.4921514689922
268,-262.87817750126123
269,-133.40119057148695
270,-310.42850574851036
271,-287.93332874774933
272,-295.24099123477936
273,-493.20354875922203
274,-482.9308862835169
275,-358.95943212509155
276,-488.73483470082283
277,-208.15384357282892
278,-519.9016197919846
279,-297.8931054963905
280,-196.63055130909197
281,-439.4895929992199
282,-472.34789192676544
283,-265.6591908335686
284,-24.9529808498919
285,-184.72662197612226
286,-308.5954887717962
287,-406.8015870838426
288,-163.21462231408805
289,-377.4060372710228
290,-283.53154891729355
291,-886.349373281002
292,-319.45022416114807
293,-251.19060090184212
294,-384.68757695518434
295,-410.24448680877686
296,-669.1509134471416
297,-757.3137719631195
298,-311.12153212330304
299,-219.1640148574952
300,-248.11641501510167
301,-258.2305979055818
302,-376.66988193662837
303,-307.8749302327633
304,-221.67416299227625
305,-197.1245910685284
306,-612.9714662134647
307,-204.91396832134342
308,-298.09070060029626
309,-349.1333935970906
310,-365.2574565950781
311,-226.3090609908104
312,-766.2132328152657
313,-179.14207257295493
314,-422.2880654515466
315,-278.1235308647156
316,-253.30052839173004
317,-224.23767787963152
318,-192.86982825398445
319,-450.02526333741844
320,-344.70105242729187
321,-429.6058268677443
322,-232.29874171875417
323,-511.1154354214668
324,-277.8671199157834
325,-334.43640042096376
326,-178.4523110379232
327,-301.4174473583698
328,-248.7939116456546
329,-277.8212873637676
330,-297.99097269773483
331,-380.09419283270836
332,-243.53581382194534
333,-233.11248531914316
334,-364.4831475317478
335,-214.8272342979908
336,-259.4712151773274
337,-467.8518397528678
338,-574.5263486914337
339,-192.5827057841234
340,-273.72950571775436
341,-211.15562357008457
342,-368.94350987672806
343,-144.8398582842201
344,-202.3526728786528
345,-244.46575546264648
346,-463.7377245128155
347,-167.33889287209604
348,-468.2115227729082
349,-468.2483857658226
350,-256.2786214053631
351,-537.7236420586705
352,-400.1549401000084
353,-327.8763825893402
354,-170.52710050251335
355,-456.98189520835876
356,-491.48142068088055
357,-246.49926175223663
358,-596.767829567194
359,-390.4829350737855
360,-271.53008222579956
361,-754.669213116169
362,-433.3151509799063
363,-459.774008885026
364,-653.7375470257248
365,-299.153288528556
366,-215.63544302619994
367,-272.6188187529333
368,-339.3829559981823
369,-419.52792425011285
370,-762.8418243527412
371,-661.1712562739849
372,-269.15828023664653
373,-256.8625880079344
374,-561.1240212237462
375,-433.0495910793543
376,-481.72403833828866
377,-409.52294921875
378,-491.7728465795517
379,-751.2777092643082
380,-237.22322659404017
381,-238.88470581918955
382,-621.5164634343237
383,-337.21713066101074
384,-272.07909017801285
385,-335.0952202612534
386,-581.4166978597641
387,-225.5958974584937
388,-503.9281818587333
389,-264.4210367873311
390,-713.1716119423509
391,-322.2139903306961
392,-269.1551947295666
393,-448.55527762998827
394,-692.3592649832135
395,-381.7379862079397
396,-172.47606153786182
397,-345.33161386847496
398,-201.68317083641887
399,-303.49299978808267
400,-428.82640448212624
401,-195.5523511376232
402,-416.85529174574185
403,-441.09723532013595
404,-239.58378282177728
405,-335.6454636454582
406,-367.68007278162986
407,-246.14127315580845
408,-235.79784150980413
409,-483.58077251911163
410,-604.8591847419739
411,-235.76890997588634
412,-269.1180974289309
413,-137.6958920173347
414,-625.7023313641548
415,-302.0081354388967
416,-767.9574897810817
417,-85.197061534971
418,-243.06785149127245
419,-418.2435360830277
420,-508.6671798825264
421,-397.24594225682085
422,-155.05705673247576
423,-106.61883197724819
424,-46.568007200956345
425,-329.8159696608782
426,-239.1122802067548
427,-202.36153582460247
428,-518.9944192618132
429,-1195.041286841035
430,-191.41386010777205
431,-359.02475288463756
432,-201.3980611069128
433,-228.23764209635556
434,-315.5062804222107
435,-535.7507559657097
436,-208.87837082147598
437,-136.04829974658787
438,-405.84247106313705
439,-231.5920575708151
440,-405.17227506637573
441,-312.90913543105125
442,-389.2658776633907
443,-203.1894676834345
444,-213.75795301049948
445,-478.32814130187035
446,-526.8130832612514
447,-393.224897232838
448,-314.10239765048027
449,-457.7624843120575
450,-85.81617176905274
451,-224.82505140500143
452,-222.06765064271167
453,-389.1910400092602
454,-889.3880898952484
455,-401.6406893216772
456,33.58121430315077
457,-304.32448356598616
458,-290.55733720958233
459,-118.00588122010231
460,-264.6913870573044
461,-570.1764556830749
462,-481.7424019575119
463,-1271.3650893315207
464,-164.40363976510707
465,-235.83697266876698
466,-306.08732122182846
467,-167.7123970091343
468,-480.502044249326
469,-703.897276327014
470,-953.4193336442113
471,-114.2427605126868
472,-1340.2020975500345
473,-248.58183463662863
474,-279.3321172001306
475,-1023.023136973381
476,-504.4860000666231
477,-253.49666169285774
478,-241.21658564599886
479,-685.1460021734238
480,-756.6715144515038
481,-308.16899390751496
482,-419.78394118644064
483,-209.30907040834427
484,-353.99049428105354
485,-484.9969387948513
486,-202.95399427926168
487,-470.2715076357126
488,-489.7658281028271
489,-207.98008460365236
490,-246.49175676703453
491,-147.40534302219748
492,-164.0543690759223
493,-303.1835136525333
