Episode,Total Reward
1,1.9238266432657838
2,1.920322342775762
3,1.9227338247001171
4,1.9211401464417577
5,1.9208330074325204
6,1.9221798619255424
7,1.921012477017939
8,1.9220078838989139
9,1.920382572337985
10,1.927261421456933
11,1.9198955027386546
12,1.9207232473418117
13,1.8439378645271063
14,1.9223920935764909
15,1.944133035838604
16,1.8436199510470033
17,1.9381625317037106
18,1.9200884653255343
19,1.9213591739535332
20,1.9248973578214645
21,1.9472159231081605
22,1.9207404358312488
23,1.9200089108198881
24,1.9215281084179878
25,1.9214374097064137
26,1.842383367009461
27,1.8431929275393486
28,1.9251071847975254
29,1.9213168928399682
30,1.8415529085323215
31,1.9203522307798266
32,1.922416590154171
33,1.9213629476726055
34,1.9211325086653233
35,1.842055607587099
36,1.8415296971797943
37,1.92038553673774
38,1.9988472610712051
39,1.9671875685453415
40,1.9219610197469592
41,1.9361840803176165
42,1.921992895193398
43,1.9232291402295232
44,1.8434632951393723
45,1.9211752321571112
46,1.9238986046984792
47,1.9215086214244366
48,1.9223928153514862
49,1.9198976885527372
50,1.842204401269555
51,1.92019019741565
52,1.9232056317850947
53,1.9200655035674572
54,1.8418340310454369
55,1.920606748200953
56,1.9204582814127207
57,1.9189137890934944
58,1.9204996647313237
59,1.9983704257756472
60,1.9230484729632735
61,1.9211529614403844
62,1.921020389534533
63,1.9218120789155364
64,1.8423385061323643
65,1.8425629856064916
66,1.9215193362906575
67,1.9212107602506876
68,1.8413374638184905
69,1.8411168875172734
70,1.8420729069039226
71,1.9191195219755173
72,1.9206165010109544
73,1.9207197176292539
74,1.8423599153757095
75,1.9213085556402802
76,1.9217610284686089
77,1.9190462669357657
78,1.8414412764832377
79,1.8415812589228153
80,1.9107051203027368
81,1.9126548888161778
82,1.9201792888343334
83,1.9131679655984044
84,1.9189753141254187
85,1.9122570445761085
86,1.919833455234766
87,1.9219673238694668
88,1.9206919120624661
89,1.894196749664843
90,1.9153831088915467
91,1.9201085595414042
92,1.9185695322230458
93,1.9185176966711879
94,1.9188698763027787
95,1.9185846745967865
96,1.9181267209351063
97,1.8423718428239226
98,1.9179893946275115
99,1.9174548760056496
100,1.84238210786134
101,1.916746199131012
102,1.9167711781337857
103,1.9166475599631667
104,1.9166713440790772
105,1.9158724946901202
106,1.9159813271835446
107,1.9151213839650154
108,1.9149973532184958
109,1.9148160126060247
110,1.914350944571197
111,1.9147038031369448
112,1.9143740348517895
113,1.914634209126234
114,1.9154267935082316
115,1.9170833500102162
116,1.9154148986563087
117,1.916625777259469
118,1.8802944039925933
119,1.9124150471761823
120,1.9134803237393498
121,1.9134380221366882
122,1.910985378548503
123,1.9122289791703224
124,1.9130032677203417
125,1.9130115313455462
126,1.9117262847721577
127,1.9201279059052467
128,1.8841549307107925
129,1.9213461242616177
130,1.9156712479889393
131,1.9114614222198725
132,1.9127592481672764
133,1.9111995957791805
134,1.995079611428082
135,1.9890481559559703
136,1.911676112562418
137,1.9902200531214476
138,1.9868959495797753
139,1.991759299300611
140,1.949792394414544
141,1.939274420030415
142,1.8495301976799965
143,1.8484193608164787
144,1.8793130237609148
145,1.8803647747263312
146,1.9191587958484888
147,1.8781729508191347
148,1.874947177246213
149,1.8690970558673143
150,1.8526519360020757
151,1.852447752840817
152,1.8552638478577137
153,1.9142897790297866
154,1.8508896995335817
155,1.9882696000859141
156,1.85064566321671
157,1.9868883872404695
158,1.8442574236541986
159,1.8421097844839096
160,1.99085096642375
161,1.9877004837617278
162,1.988788821734488
163,1.99015230871737
164,1.9049184136092663
165,1.990664916113019
166,1.9907352039590478
167,1.990094960667193
168,1.990272724069655
169,1.9824793208390474
170,1.9916031211614609
171,1.9921633899211884
172,1.9894593665376306
173,1.9894477175548673
174,1.9907975941896439
175,1.9895660728216171
176,1.9885938428342342
177,1.9872277919203043
178,1.9866619473323226
179,1.9864541105926037
180,1.9915169337764382
181,1.9850082593038678
182,1.99140196852386
183,1.996048609726131
184,1.9969125417992473
185,1.9959550993517041
186,1.9422547807916999
187,1.9561326829716563
188,1.9939194396138191
189,1.9194552870467305
190,1.9785471195355058
191,1.9810997629538178
192,1.9912635935470462
193,1.9930455200374126
194,1.9787838123738766
195,1.9943136405199766
196,1.980436665005982
197,1.9874942190945148
198,1.9811270898208022
199,1.9508208204060793
200,1.96939348988235
201,1.951266173273325
202,1.992655510082841
203,1.9943157695233822
204,1.9916709633544087
205,1.9885808415710926
206,1.9908809242770076
207,1.9908447787165642
208,1.9915904626250267
209,1.9913750067353249
210,1.9916260614991188
211,1.992595954798162
212,1.9952768655493855
213,1.9932561684399843
214,1.9908353285863996
215,1.8808212876319885
216,1.8829027377068996
217,1.8809565287083387
218,1.921510267071426
219,1.8701657820492983
220,1.8720966931432486
221,1.8689220547676086
222,1.922355537302792
223,1.9237353997305036
224,1.9544027261435986
225,1.9234297815710306
226,1.98445894010365
227,1.9879330415278673
228,1.9134132387116551
229,1.912719332613051
230,1.9224227191880345
231,1.9142791451886296
232,1.9271566970273852
233,1.927094648592174
234,1.9216471733525395
235,1.9798320829868317
236,1.9802042925730348
237,1.9798136530444026
238,1.9873380390927196
239,1.98046796862036
240,1.9894154211506248
241,1.984847804531455
242,1.9847594182938337
243,1.9812091290950775
244,1.9845270533114672
245,1.982882340438664
246,1.9873092388734221
247,1.9848123416304588
248,1.9873198308050632
249,1.9833622006699443
250,1.9861317528411746
251,1.9855891251936555
252,1.9918590728193521
253,1.993211711756885
254,1.991709502413869
255,1.992254475131631
256,1.9946124283596873
257,1.9887432884424925
258,1.989142077974975
259,1.989191154949367
260,1.9899461036548018
261,1.9882238898426294
262,1.988920358940959
263,1.9888270059600472
264,1.989657781086862
265,1.9869695464149117
266,1.9901109356433153
267,1.9905059728771448
268,1.992776282131672
269,1.9902705680578947
270,1.9856054419651628
271,1.9861391093581915
272,1.9900330873206258
273,1.9895810894668102
274,1.989083626307547
275,1.9866374908015132
276,1.9883610783144832
277,1.990118581801653
278,1.9921165741980076
279,1.990230972878635
280,1.9899308942258358
281,1.986180515959859
282,1.990223397500813
283,1.9906330527737737
284,1.9888296937569976
285,1.9882232611998916
286,1.9855977091938257
287,1.98999500926584
288,1.989722871221602
289,1.987349446862936
290,1.9866455821320415
291,1.9901507971808314
292,1.9857686152681708
293,1.9891344280913472
294,1.9861006056889892
295,1.9885580092668533
296,1.9888669708743691
297,1.9886172451078892
298,1.9896220061928034
299,1.9936859579756856
300,1.9917317582294345
301,1.9946750393137336
302,1.9937776466831565
303,1.99422696698457
304,2.0007115341722965
305,1.996636780910194
306,1.9921818720176816
307,1.999019579961896
308,1.95210085157305
309,1.9762906013056636
310,1.9517341097816825
311,1.9992223670706153
312,1.9941071374341846
313,1.9972970513626933
314,1.9668208323419094
315,1.9335339544340968
316,1.9373455634340644
317,2.0013507744297385
318,1.9948956267908216
319,2.000905856490135
320,1.9911258928477764
321,1.9947958514094353
322,1.9922487493604422
323,1.989962368272245
324,1.9914582157507539
325,1.9878641795367002
326,1.9888383466750383
327,1.988162168301642
328,1.991194392554462
329,1.992610288783908
330,1.9901631753891706
331,1.9899886129423976
332,1.9882937408983707
333,1.994211656972766
334,1.9893962312489748
335,1.993157702498138
336,1.9868916142731905
337,1.9888388449326158
338,1.9919371800497174
339,1.9873066842556
340,1.9881198164075613
341,1.9882164392620325
342,1.9880333254113793
343,1.9888136656954885
344,1.986795180477202
345,1.9881444284692407
346,1.9908944591879845
347,1.991745731793344
348,1.921708770096302
349,1.9962255945429206
350,1.9917691126465797
351,1.992507679387927
352,1.9902229690924287
353,1.9189949901774526
354,1.9203989617526531
355,1.9222291987389326
356,1.9231048626825213
357,1.9219918018206954
358,1.9224240127950907
359,1.9207056453451514
360,1.9199356539174914
361,1.9184827525168657
362,1.9131258456036448
363,1.9145384831354022
364,1.911140089854598
365,1.9894060688093305
366,1.9125898843631148
367,1.911340988241136
368,1.9701092960312963
369,1.8894306104630232
370,1.9181327307596803
371,1.9427781403064728
372,1.9182774554938078
373,1.9148576948791742
374,1.9176598452031612
375,1.9159225299954414
376,1.8827014109119773
377,1.920891422778368
378,1.893457238562405
379,1.8758234502747655
380,1.9456045338883996
381,1.9424986634403467
382,1.9158028438687325
383,1.9206602768972516
384,1.919722592458129
385,1.9167796317487955
386,1.8421428306028247
387,1.922223404981196
388,1.9379340773448348
389,1.9932563975453377
390,1.9924099016934633
391,1.9373921873047948
392,1.8836825508624315
393,1.9968615798279643
394,1.9340774975717068
395,1.9775474518537521
396,1.9908614214509726
397,1.9940503928810358
398,1.991206125356257
399,1.9605892831459641
400,1.9949319176375866
401,1.995154581964016
402,1.9147405484691262
403,1.9115274725481868
404,1.9599416917189956
405,1.977424549870193
406,1.999927301891148
407,1.9964939905330539
408,1.9929550355300307
409,1.9933560881763697
410,1.9918622756376863
411,1.9147599879652262
412,1.9915802907198668
413,1.99104571249336
414,1.9175961641594768
415,1.9905010806396604
416,1.9113814420998096
417,1.9138100808486342
418,1.9906056495383382
419,1.9208318442106247
420,1.920144903473556
421,1.9589978363364935
422,1.929349647834897
423,1.9671024903655052
424,1.9603778114542365
425,1.9464598204940557
426,1.917403937317431
427,1.9977896297350526
428,1.9178396901115775
429,1.9207545453682542
430,1.9585091779008508
431,1.917531936429441
432,1.9417833015322685
433,1.9225472630932927
434,1.919137786142528
435,1.8825941486284137
436,1.8811814608052373
437,1.9102617288008332
438,2.0010906774550676
439,1.9019762622192502
440,1.9917339505627751
441,1.9090963630005717
442,1.990620981901884
443,1.9050519932061434
444,1.952824535779655
445,1.9927103789523244
446,1.9173565497621894
447,1.9091903427615762
448,1.9931583842262626
449,1.9918788503855467
450,1.995722291059792
451,1.9539947919547558
452,1.9923174027353525
453,1.9914702009409666
454,1.991376768797636
455,1.9458284638822079
456,1.9284066511318088
457,1.9910436049103737
458,2.003451752476394
459,1.918337688781321
460,1.917831509374082
461,1.9892206694930792
462,1.9885247321799397
463,1.9894619788974524
464,1.9883753331378102
465,1.9175193943083286
466,1.916631874628365
467,1.91761938855052
468,1.9875542959198356
469,1.9229779858142138
470,1.919585864059627
471,1.989131297916174
472,1.920505198650062
473,1.9892462519928813
474,1.9885756811127067
475,1.9228728953748941
476,1.923998650163412
477,1.9878687066957355
