Episode,Total Reward
291,-995.9069345947355
292,-992.0163043523207
293,-995.3597410977818
294,-995.6751641230658
295,-968.9971274025738
296,-996.2042182944715
297,-995.8132286248729
298,-996.0695814825594
299,-996.3115149885416
300,-995.8431658232585
301,-996.476205338724
302,-996.190637732856
303,-996.5296032000333
304,-996.2853782474995
305,-996.378777208738
306,-997.0652763405815
307,-997.5179135389626
308,-996.5967480661348
309,-996.8018417442217
310,-996.1607982628047
311,-994.4846468772739
312,-996.7122209109366
313,-998.6437918883748
314,-996.9477093522437
315,-996.4941191934049
316,-996.61244111415
317,-997.0579282194376
318,-994.1098808376119
319,-997.0374786700122
320,-997.1392266005278
321,-998.4685689732432
322,-997.5598767301999
323,-997.1237926660106
324,-996.5960882706568
325,-997.1703792489134
326,-997.0799074540846
327,-997.5224077543244
328,-997.7891920125112
329,-997.2266344372183
330,-996.341010519769
331,-995.5565593633801
332,-995.3903088457882
333,-997.5381294945255
334,-996.1540852241451
335,-996.587900375016
336,-996.625987120904
337,-995.3482034895569
338,-997.0062453667633
339,-996.6012714928947
340,-997.233380753547
341,-996.1238090302795
342,-998.0314467251301
343,-999.1474172705784
344,-997.7970512621105
345,-997.9650638605817
346,-996.7910521748709
347,-996.9162511576433
348,-996.8550935909152
349,-996.3804111061618
350,-998.8022291138768
351,-996.6200665338838
352,-997.1193120945245
353,-997.4505567634478
354,-997.3430923880078
355,-997.541772948578
356,-997.5730951977894
357,-996.4210666045547
358,-997.0123794442043
359,-997.8406968927011
360,-996.4259577468038
361,-997.445925720036
362,-997.4373732889071
363,-996.6183478683233
364,-996.4756044228561
365,-998.3959343368188
366,-999.5561953468714
367,-997.1297931326553
368,-998.6754837031476
369,-998.8231648094952
370,-997.6259976653382
371,-995.9061316419393
372,-1001.0144354254007
373,-999.1701669059694
374,-1000.868410775438
375,-998.1736621260643
376,-997.5972954104654
377,-998.0943998773582
378,-997.9161802455783
379,-1000.8011501743458
380,-1000.6697042030282
381,-1000.4552432056516
382,-998.6287558190525
383,-1001.0981601644307
384,-1000.8246774427826
385,-999.5072836261243
386,-999.9504260406829
387,-998.7842137999833
388,-998.7562018791214
389,-1000.9129751147702
390,-1000.9642604356632
391,-997.9571062792093
392,-1000.7753057247028
393,-1000.0535034863278
394,-1001.7516655996442
395,-1001.1125188153237
396,-1001.1570092532784
397,-1001.7590070199221
398,-1001.6548852305859
399,-1001.8508005160838
400,-998.6160556888208
401,-998.9841408325592
402,-999.6972126355395
403,-1000.3055898407474
404,-1001.6994424881414
405,-1001.0236494001001
406,-1000.0192050561309
407,-1001.5499850011838
408,-1002.078577385284
409,-1002.3542207293212
410,-1000.966806884855
411,-998.5524669392034
412,-1000.5849141320214
413,-1001.5328924516216
414,-997.5617421371862
415,-1001.2156626621727
416,-998.4416698869318
417,-1003.0482581704855
418,-1001.577693185769
419,-1001.9194222267251
420,-1002.3853711960837
421,-1002.4854727713391
422,-1002.237266083248
423,-1000.9740753332153
424,-1002.4883980462328
425,-1003.3951138444245
426,-1002.7508456651121
427,-1001.8108950443566
428,-1002.9278310509399
429,-1002.901526578702
430,-1001.9221167145297
431,-1003.2573158051819
432,-1004.2781142257154
433,-1003.7324740085751
434,-1002.8258831463754
435,-1006.1543563921005
436,-1004.7745528677478
437,-1003.28324524872
438,-1002.8916361993179
439,-1003.1804154887795
440,-1002.7204499132931
441,-1002.7175557920709
442,-1005.6741226669401
443,-1003.6060685981065
444,-1003.9585451977327
445,-1003.3872544392943
446,-1014.6028154240921
447,-1004.0078491233289
448,-1012.5374170346186
449,-1004.492955673486
450,-1007.1865455312654
451,-1003.3855361528695
452,-1002.6669097142294
453,-1002.9058820717037
454,-1002.520826372318
455,-1002.887276411464
456,-1002.7789460523054
457,-1004.6796700740233
458,-1002.8830179069191
459,-1002.8171535367146
460,-1003.013275295496
461,-1003.3459941688925
462,-1002.7726458013058
463,-1002.3768753604963
464,-1004.1270232098177
465,-1003.834027257748
466,-1003.529115815647
467,-1003.3888050355017
468,-1003.6673390110955
469,-1002.7769765546545
470,-1004.0820588255301
471,-1005.0713473763317
472,-1005.3669959269464
473,-1003.3421095097438
474,-1003.7254694690928
475,-1004.4283402841538
476,-1003.2104757940397
477,-1018.959740887396
478,-1004.0498896576464
479,-1005.1751546449959
480,-1017.7181275943294
481,-1008.9566196696833
482,-1006.3548698527738
483,-1019.3453761618584
484,-1007.8248856719583
485,-1004.9462763918564
486,-1028.759625560604
487,-1022.6919871205464
488,-1007.1292140921578
489,-1012.0786347370595
490,-1020.2723424825817
491,-1019.2982451282442
492,-1015.8203809065744
493,-1020.822723178193
494,-1004.6336143231019
495,-1027.9090065378696
496,-1005.9625635048142
497,-1012.2024196386337
498,-1025.8475144347176
499,-1005.3829018333927
500,-1018.1260486803949
501,-1003.643688041484
502,-1003.2393490066752
503,-1044.5066252900288
504,-1022.2405507778749
505,-1008.6396979235578
506,-1013.3791017563199
507,-1005.6129704798805
508,-1008.3845486547798
509,-1015.2365084625781
510,-1037.5385380054358
511,-1004.2771955881108
512,-1029.4055876365164
513,-943.0019508171827
514,-996.4440020408947
515,-1004.212008621078
516,-998.1589609624352
517,-935.8055858095177
518,-996.9576123831794
519,-997.6086938502267
520,-1005.3235272290476
521,-1002.6704646782018
522,-1017.8401894175913
523,-997.7827673773281
524,-1017.9384923542384
525,-1001.2464862663765
526,-1029.7786117644282
527,-1002.64986776351
528,-997.564113563858
529,-1003.6497274097055
530,-990.8585820335429
531,-1002.0391461906256
532,-957.6494204849587
533,-997.1567278751172
534,-993.2478408105671
535,-1000.6099962822627
536,-992.8792817238718
537,-973.9330430171685
538,-973.6109321102267
539,-987.5731707545929
540,-992.9066477548331
541,-999.6388749098405
542,-982.8385439906269
543,-999.0939000542276
544,-995.1532782511204
545,-978.927796414122
546,-998.0263107474893
547,-992.5128693375736
548,-979.54670891352
549,-989.7288411743939
550,-990.352942846017
551,-971.941208682023
552,-985.5125002954155
553,-1000.9872805722098
554,-1010.6007280293852
555,-996.8171433316311
556,-1007.5608164409641
557,-1002.2288720695651
558,-992.3447381837759
559,-996.4612175636139
560,-998.2761470880359
561,-999.9342121439986
562,-1000.2120313881896
563,-993.8669726680964
564,-1001.7034967741929
565,-984.3257974567823
566,-979.6552096451633
567,-995.6677491916344
568,-973.9124878378825
569,-966.5451454110444
570,-992.4368316773325
571,-1002.6639182297513
572,-1000.5571962166578
573,-973.8508119427133
574,-994.1143812732771
575,-1020.2704605115578
576,-1000.6511664775899
577,-1003.8830557530746
578,-1007.0759190199897
579,-1003.0303216865286
580,-1007.7768386229873
581,-1009.1958618820645
582,-1007.9062620010227
583,-1007.9199609747157
584,-1005.3060010233894
585,-993.7251425049835
586,-1004.7679181676358
587,-1006.6476259417832
588,-1006.5854850877076
589,-1025.2990777678788
590,-1007.100834085606
591,-1003.4651808305643
592,-1003.1000892361626
593,-1004.1598794703605
594,-1005.1186248045415
595,-1005.9876527804881
596,-1007.571953185834
597,-1004.9688875144348
598,-1011.288782809861
599,-1004.1993033327162
600,-1003.5870541144977
601,-1005.7658511120826
602,-1003.9880152726546
603,-1005.3072118582204
604,-1006.7155697494745
605,-1005.7268133815378
606,-1006.1900511272252
607,-1002.185379399918
608,-1002.3507712427527
609,-1002.2018971834332
610,-1002.2300798208453
611,-1001.4997440522129
612,-1002.0384629312903
613,-1001.9461626075208
614,-1001.534510411555
615,-1004.6361522879452
616,-1002.5641311276704
617,-1002.1528686630772
618,-999.069287111517
619,-999.3356355954893
620,-1004.4839730141684
621,-999.0387472068542
622,-998.2985433368012
623,-999.9364620379638
624,-997.1139340270311
625,-1000.2166073890403
626,-997.4112101551145
627,-997.8822462055832
628,-997.0295955818146
629,-1000.4294930980541
630,-999.6644519176334
631,-999.3954942435375
632,-999.786771692452
633,-1000.7400635336526
634,-999.6354547833325
635,-993.9868209194392
636,-998.5760211599991
637,-999.6832900494337
638,-999.768519037636
639,-999.4925549179316
640,-999.5515538745094
641,-1000.344932975866
642,-999.0060683036209
643,-1000.5802426328883
644,-1000.7764899700414
645,-997.6025791820139
646,-997.1064156573266
647,-1000.0348795657628
648,-1000.0348490868928
649,-1000.0530180052156
650,-1000.8396473594476
651,-998.6279755821452
652,-996.1131065730006
653,-1001.0479469059792
654,-1001.8798731942661
655,-999.8949052771786
656,-999.9432707461528
657,-999.7040224740049
658,-1000.4479898249119
659,-1001.8077840777114
660,-998.7620481690606
661,-1001.0390784845222
662,-991.1378615945578
663,-1000.9945552771678
664,-1000.4284502165392
665,-995.7201217021793
666,-999.2121118800715
667,-1001.2264246859995
668,-1002.2883349908516
669,-999.5647973283194
670,-995.7185233337805
671,-1000.5335726176854
672,-999.2876800055383
673,-1000.3513438447844
674,-1001.5070297643542
675,-1001.832204753533
676,-1002.6783780707046
677,-1002.5810558982193
678,-999.0768299512565
679,-1002.6078658436891
680,-1000.2141980724409
681,-1001.9731537266634
682,-996.257279336045
683,-1001.1746118654555
684,-999.1423975648358
685,-1001.4790305481292
686,-995.3575962241739
687,-1001.5763942046601
688,-1001.0907572965953
689,-1000.3456130214036
690,-998.5721441927599
691,-975.0476530287415
692,-1001.9534619436599
693,-999.4660271540051
694,-1001.0442863473436
695,-1000.8996727478225
696,-1000.7053526162636
697,-997.2011878789635
698,-997.4520172711927
699,-997.5664979051799
700,-998.0688302852213
701,-992.8172745164484
702,-1000.5891124214977
703,-998.8215023940429
704,-997.1900400761515
705,-1000.0735270794248
706,-986.4829354956746
707,-993.1711329035461
708,-987.9786745067686
709,-1000.1833838219754
710,-1000.3915230142884
711,-993.4838513731956
712,-968.5565580632538
713,-999.4387783980928
714,-994.5800495240837
715,-998.0214462783188
716,-969.8115064073354
717,-997.6078581296606
718,-1001.2143736348953
719,-998.1806466151029
720,-1000.4526334241964
721,-1000.265864519868
722,-1000.1392484529933
723,-992.4068162068725
724,-1000.6834710268304
725,-998.6908752211602
726,-993.8723025713116
727,-1000.5394679617602
728,-1000.7326659061946
729,-1001.4564990791259
730,-991.1857429995434
731,-1000.8035767690744
732,-989.4575365465134
733,-983.5494506894611
734,-976.1641315426677
735,-997.0203333750833
736,-994.1277088653296
737,-994.5972756259143
738,-996.5997510123998
739,-976.4289258085191
740,-992.9187022652477
741,-991.2180334497243
742,-986.5220903586596
743,-977.1492548119277
744,-996.1379735972732
745,-992.0261349286884
746,-993.4104364532977
747,-1000.8592512570322
748,-999.3647163954738
749,-1000.5429554296425
750,-1000.4954284739215
751,-995.7987854164094
752,-1000.5371969845146
753,-995.9625544082373
754,-993.3005831371993
755,-994.2779487725347
756,-998.1325100492686
757,-1000.136499631044
758,-998.2412796467543
759,-1000.5746848150156
760,-996.5433851014823
761,-992.5927667338401
762,-990.919274058193
763,-992.9269326161593
764,-998.7798910550773
765,-1000.8933998364373
766,-1000.5189172861865
767,-997.7657237295061
768,-995.0434578824788
769,-992.2333057150245
770,-997.9184640916064
771,-990.7050634665648
772,-992.2013219278306
773,-993.4974415954202
774,-981.6758808176965
775,-998.926978116855
776,-994.124773779884
777,-996.3331943508238
778,-996.7336363624781
779,-996.0651230048388
780,-996.6838739644736
781,-993.6511690149173
782,-1000.7724818511633
783,-997.0525303017348
784,-995.6264713723212
785,-996.2738197725266
786,-996.7100248951465
787,-994.3716098926961
788,-996.6932577993721
789,-1000.0433745793998
790,-996.7228451874107
791,-999.3681294173002
792,-998.0437281876802
793,-996.4957366231829
794,-996.7534770648926
795,-996.4651699271053
796,-1003.6517314272933
797,-996.1281023528427
798,-996.1435249019414
799,-991.0324244406074
800,-996.0612577851862
801,-994.1807376258075
802,-997.4039381649345
803,-996.1682314928621
804,-993.632845275104
805,-997.119329193607
806,-997.3359082024544
807,-996.9530190322548
808,-996.5418543610722
809,-998.1023479159921
810,-998.9086718051694
811,-995.3320975396782
812,-996.8922824840993
813,-996.5522869657725
814,-996.8761850614101
815,-1000.0768139045686
816,-996.6204274017364
817,-998.9619890432805
818,-999.385393130593
819,-999.7926656494383
820,-998.757111819461
821,-996.0102392006665
822,-995.3067553583533
823,-997.0371426064521
824,-996.8403147440404
825,-989.2651685676537
826,-999.1067309584469
827,-1018.9542015064508
828,-994.0015963744372
829,-999.3757489491254
830,-1006.1184611162171
831,-1006.7907365178689
832,-973.8201481516007
833,-1019.3576475027949
834,-1002.6847819098039
835,-1002.4049512718921
836,-1009.9024102138355
837,-1003.3482708288357
838,-1008.6252068541944
839,-1003.3758426010609
840,-1006.9085735232657
841,-1003.1224133791402
842,-1003.7531575150788
843,-1003.0916541805491
844,-1005.4314280170947
845,-1001.7795346556231
846,-1004.8600655831397
847,-1004.7133057815954
848,-1002.8065484885592
