1,3029.9500182271004,3362
2,2763.200014911592,3061
3,2850.6500135064125,3152
4,2364.3000153303146,2627
5,1904.9000110849738,2113
6,3293.2000102996826,3625
7,3115.300020121038,3461
8,3956.4500153660774,4364
9,4086.0000230893493,4529
10,3779.2000206932425,4187
11,4250.800020575523,4701
12,4092.600019417703,4525
13,3399.200018905103,3767
14,2509.8500160202384,2788
15,2719.800012767315,3007
16,3043.10001578182,3369
17,2881.450016915798,3196
18,3772.5000185370445,4173
19,3549.9500145316124,3918
20,3494.850018464029,3870
21,4317.600016318262,4761
22,4516.050024390221,5001
23,4207.600022256374,4659
24,4519.65002310276,5001
25,4523.450021743774,5001
26,4519.450023174286,5001
27,4527.650020241737,5001
28,4542.2500150203705,5001
29,4528.150020062923,5001
30,3803.8000210747123,4215
31,4519.350023210049,5001
32,4537.5500167012215,5001
33,4522.850021958351,5001
34,4522.750021994114,5001
35,4553.0500111579895,5001
36,4528.150020062923,5001
37,4531.4500188827515,5001
38,4528.850019812584,5001
39,4532.050018668175,5001
40,4522.750021994114,5001
41,3607.700017772615,3991
42,4529.550019562244,5001
43,4419.600011348724,4857
44,2910.850014269352,3220
45,3784.9000107869506,4163
46,3300.9500085115433,3628
47,3197.350005529821,3506
48,2879.6500096917152,3172
49,2178.400007687509,2401
50,2860.2500133514404,3162
51,2165.350010059774,2394
52,2949.9000150188804,3265
53,3250.000014565885,3591
54,3119.6000139936805,3447
55,2671.1500127911568,2954
56,2344.350007675588,2582
57,3055.9500135183334,3376
58,2523.7500084638596,2780
59,3138.750011406839,3460
60,3242.9000145196915,3583
61,2277.450006067753,2504
62,2420.9500097855926,2672
63,2731.6000098586082,3011
64,2681.850010931492,2960
65,2499.15000808239,2752
66,2608.2000061273575,2865
67,2103.650009870529,2326
68,3263.5500133633614,3602
69,3430.2000111341476,3777
70,3571.900010943413,3931
71,3234.9000095129013,3559
72,4317.200013183057,4751
73,3998.7500113472342,4398
74,3564.3500113487244,3924
75,3053.3000114783645,3367
76,2912.8000093102455,3207
77,3204.300010584295,3529
78,3566.2000168785453,3943
79,4185.600020945072,4631
80,4276.700021766126,4733
81,4422.700022660196,4895
82,4500.300023138523,4981
83,4525.250021100044,5001
84,4527.750020205975,5001
85,4532.850018382072,5001
86,4527.750020205975,5001
87,4526.250020742416,5001
88,3713.2000141739845,4095
89,3483.2500094994903,3830
90,3280.3500099405646,3610
91,3971.1000143885612,4377
92,4420.250021278858,4888
93,4550.350012123585,5001
94,4288.900017403066,4733
95,2818.5500072464347,3098
96,4520.75002270937,5001
97,3627.7000099644065,3989
98,3798.0000126585364,4183
99,3325.450008928776,3656
100,3058.050006829202,3358
101,2174.0500082597136,2398
102,2359.9000057578087,2593
103,4095.3500069603324,4490
104,2544.400005340576,2793
105,3140.4000098332763,3457
106,1267.0500028729439,1392
107,3726.650005720556,4084
108,3362.350005529821,3686
109,3243.550000846386,3542
110,4244.750004708767,4646
111,2932.3000036478043,3211
112,4381.150005720556,4798
113,4011.050002358854,4384
114,2202.7500097975135,2434
115,4426.750003837049,4842
116,3348.9499979019165,3648
117,2409.550012551248,2668
118,3452.0500036105514,3778
119,3736.000004671514,4091
120,3405.50000616163,3735
121,4577.250002503395,5001
122,4586.949999034405,5001
123,4599.249994635582,5001
124,3248.600013099611,3585
125,4590.649997711182,5001
126,4602.449993491173,5001
127,4596.649995565414,5001
128,4602.049993634224,5001
129,3940.899996340275,4289
130,4615.249988913536,5001
131,3357.299991965294,3639
132,3498.249989710748,3786
133,4618.449987769127,5001
134,4620.049987196922,5001
135,2865.999990604818,3099
136,2684.499991297722,2903
137,3142.799991965294,3405
138,3595.249990463257,3894
139,2731.399990916252,2953
140,4387.449988387525,4752
141,3379.8499947190285,3672
142,4631.049983263016,5001
143,4646.449977755547,5001
144,4568.59998100996,4927
145,4652.949975430965,5001
146,4655.3499745726585,5001
147,4328.5999809503555,4665
148,4367.499978840351,4701
149,3818.2999824881554,4113
150,4412.049978971481,4750
151,4178.849978409708,4494
152,4467.49997651577,4803
153,4366.39997792244,4697
154,2378.799991130829,2569
155,2968.949986241758,3198
156,2874.1999883651733,3101
157,2331.29998844862,2509
158,874.699996650219,945
159,1626.4499930143356,1754
160,1863.8999923467636,2011
161,1613.6499930024147,1740
162,1411.6499944329262,1524
163,1417.949994109571,1530
164,1444.5499938130379,1558
165,1092.6499957442284,1180
166,1134.3999955654144,1225
167,790.2999986410141,859
168,924.3499995470047,1008
169,953.8499968647957,1032
170,1052.499997317791,1141
171,1091.7499954104424,1178
172,1059.0499959215522,1144
173,965.6499972343445,1046
174,1168.8499959930778,1264
175,875.6999969482422,947
176,1136.7499956712127,1228
177,998.0999964475632,1079
178,876.8499955162406,944
179,1441.6499948501587,1558
180,2073.949991643429,2238
181,1140.6999945864081,1229
182,1441.3999958857894,1561
183,1976.349992454052,2134
184,3363.949983358383,3620
185,4437.799979269505,4779
186,3935.0499849915504,4248
187,3105.4999901875854,3359
188,3028.8499910458922,3278
189,2258.7499963641167,2454
