Episode,Total Reward
1,-3004.956985592842
2,-3001.5729132294655
3,-3005.0101907998323
4,-3008.5800485759974
5,-3000.2987333238125
6,-3001.6116029024124
7,-3000.888397052884
8,-3007.1212055683136
9,-2993.9620774388313
10,-3013.6293428838253
11,-2998.334664836526
12,-3004.5017019063234
13,-3006.287255510688
14,-2998.3521558493376
15,-3001.534119412303
16,-3016.701451435685
17,-3000.295299425721
18,-2995.076386526227
19,-2997.394838154316
20,-2999.238570407033
21,-3006.2120748609304
22,-3016.2117278128862
23,-3004.488280043006
24,-3001.5031244903803
25,-2995.6867631971836
26,-3005.4529253542423
27,-3013.239407584071
28,-3002.9044468700886
29,-3023.4091112464666
30,-3019.061611160636
31,-3017.385704368353
32,-3017.3231579512358
33,-3024.411167651415
34,-3007.6910652816296
35,-3022.6744690537453
36,-3020.026779487729
37,-3009.5922473818064
38,-3004.058455362916
39,-3015.6645689308643
40,-3006.9285682439804
41,-3005.5312031954527
42,-3009.177936717868
43,-3020.5623311549425
44,-3010.6814427673817
45,-3019.68526186049
46,-3015.0729883015156
47,-3015.3826726675034
48,-3008.1931286901236
49,-3007.5616730600595
50,-3018.9268184155226
51,-3019.9680999964476
52,-3011.79269041121
53,-3009.666851580143
54,-3003.3798802495003
55,-3008.2687140107155
56,-3011.044719338417
57,-3015.2841909378767
58,-3011.4375854432583
59,-3018.849311634898
60,-3009.416252285242
61,-3006.571847498417
62,-3007.9063733816147
63,-3020.0927750319242
64,-3014.554918423295
65,-3014.4018795341253
66,-3013.02255654335
67,-3019.366094842553
68,-3014.937181711197
69,-3002.972275942564
70,-3002.7129696905613
71,-3011.559883520007
72,-2998.3895153850317
73,-2994.329779356718
74,-3006.329865336418
75,-3003.878380715847
76,-3000.6622631549835
77,-3011.1652249097824
78,-2999.712019532919
79,-2994.361799567938
80,-2996.3623236715794
81,-3007.085301876068
82,-3003.1375873088837
83,-2997.3800273388624
84,-2996.2995836138725
85,-3009.5564180016518
86,-3004.7574171870947
87,-3002.8727686554193
88,-3003.3916931301355
89,-3008.3184809833765
90,-3003.8704286664724
91,-3009.272058531642
92,-3000.1028137654066
93,-3009.1102331727743
94,-3002.897903189063
95,-3007.6923922002316
96,-3003.8816469460726
97,-3003.3869423121214
98,-3009.9806868582964
99,-3007.2628343850374
100,-3006.3947037011385
101,-2660.4215905219316
102,-2663.440696299076
103,-2659.0451522022486
104,-2657.314734891057
105,-2660.6909538656473
