1,-98.26615303754807
2,-98.66576391458511
3,-97.63410252332687
4,-98.26569747924805
5,-97.2660693526268
6,-98.26504838466644
7,-98.26533150672913
8,-97.63823878765106
9,-98.26464700698853
10,-98.66362124681473
11,-98.26520973443985
12,-98.66390258073807
13,-98.66165179014206
14,-98.26661789417267
15,-98.2656239271164
16,-97.64402174949646
17,-98.66255557537079
18,-97.64261728525162
19,-98.66418153047562
20,-97.64933842420578
21,-98.66173148155212
22,-97.26636081933975
23,-98.26631903648376
24,-97.64771872758865
25,-98.26507180929184
26,-98.66246402263641
27,-98.26399976015091
28,-98.2645873427391
29,-98.66408860683441
30,-98.26543486118317
31,-97.63885325193405
32,-98.66355890035629
33,-98.26546031236649
34,-98.66321682929993
35,-98.26642698049545
36,-97.64391511678696
37,-98.2661446928978
38,-98.26601701974869
39,-97.62898761034012
40,-98.2664241194725
41,-98.26603186130524
42,-97.64409017562866
43,-98.26413559913635
44,-98.26749074459076
45,-98.26609444618225
46,-98.26391726732254
47,-98.26410788297653
48,-98.26662218570709
49,-98.26513212919235
50,-98.26377391815186
51,-98.26331806182861
52,-98.66323226690292
53,-98.26792252063751
54,-98.26714569330215
55,-98.66509836912155
56,-97.64560043811798
57,-98.26638323068619
58,-98.26478791236877
59,-98.26507365703583
60,-98.26567977666855
61,-97.64636033773422
62,-98.66274517774582
63,-98.6626335978508
64,-98.66320377588272
65,-98.66395026445389
66,-97.64693033695221
67,-98.66289591789246
68,-98.26528960466385
69,-97.64267808198929
70,-98.26661556959152
71,-98.66488242149353
72,-97.26664179563522
73,-98.26561307907104
74,-98.66420203447342
75,-97.26615405082703
76,-97.64455306529999
77,-98.2675250172615
78,-98.26727378368378
79,-98.26509404182434
80,-98.26671129465103
81,-98.26602202653885
82,-98.66487240791321
83,-98.26396858692169
84,-98.66526693105698
85,-98.26552927494049
86,-97.26577341556549
87,-98.66394174098969
88,-98.66512233018875
89,-98.26598352193832
90,-98.66573685407639
91,-98.26353162527084
92,-98.26370871067047
93,-98.26459908485413
94,-98.66429626941681
95,-97.64332449436188
96,-98.26676088571548
97,-98.2663666009903
98,-98.66255182027817
99,-98.66460645198822
100,-98.26632809638977
101,-98.66413670778275
102,-98.26596909761429
103,-98.26662760972977
104,-98.26630175113678
105,-98.66424602270126
106,-98.26367390155792
107,-98.26465827226639
108,-98.26753228902817
109,-98.26387459039688
110,-98.26412552595139
111,-98.66407537460327
112,-98.2664400935173
113,-98.26413863897324
114,-98.26488775014877
115,-97.64859825372696
116,-97.63063991069794
117,-98.66611313819885
118,-97.63809317350388
119,-98.66386026144028
120,-98.66304510831833
121,-98.26565712690353
122,-98.26785284280777
123,-98.26646691560745
124,-98.26435482501984
125,-98.66351628303528
126,-98.2675153017044
127,-97.64121603965759
128,-98.6646169424057
129,-98.66469347476959
130,-97.63968563079834
131,-97.6415627002716
132,-98.26701098680496
133,-98.26777982711792
134,-98.26558196544647
135,-98.2662501335144
136,-98.26410752534866
137,-98.26503491401672
138,-98.26654803752899
139,-97.64657962322235
140,-97.63585668802261
141,-98.26628029346466
142,-98.66174858808517
143,-98.6652519106865
144,-98.26658177375793
145,-97.64034378528595
146,-98.66301089525223
147,-98.26516026258469
148,-98.2637870311737
149,-98.66425210237503
150,-98.66243195533752
151,-98.26589441299438
152,-97.63408273458481
153,-98.66346347332001
154,-97.64069592952728
155,-97.64494609832764
156,-97.63880574703217
157,-97.64613842964172
158,-98.66476666927338
159,-98.66274040937424
160,-98.2633907198906
161,-98.66506028175354
162,-97.64499938488007
163,-98.66234695911407
164,-97.64073294401169
165,-97.6485624909401
166,-98.26708179712296
167,-98.66261339187622
168,-98.2663584947586
169,-98.2678045630455
170,-98.66458177566528
171,-98.6632000207901
172,-98.66148418188095
173,-98.66334408521652
174,-98.26801162958145
175,-98.26465982198715
176,-97.64826965332031
177,-97.64697855710983
178,-98.66388076543808
179,-98.26597672700882
180,-98.663743019104
181,-97.64013510942459
182,-98.26594173908234
183,-98.26522898674011
184,-98.26473730802536
185,-97.6491162776947
186,-98.26519989967346
187,-98.26690310239792
188,-98.26590448617935
189,-97.64307993650436
190,-98.26512438058853
191,-97.64660948514938
192,-98.26611870527267
193,-98.66180849075317
194,-98.26510566473007
195,-98.2659359574318
196,-98.66520833969116
197,-98.26662456989288
198,-98.2652902007103
199,-97.64022105932236
200,-98.6637926697731
201,-97.64580649137497
202,-98.26532417535782
203,-98.26290637254715
204,-98.26343262195587
205,-98.26653289794922
206,-97.64555585384369
207,-98.26618373394012
208,-98.66278630495071
209,-98.26558244228363
210,-97.64066469669342
211,-98.26545023918152
212,-98.26568830013275
213,-98.265793800354
214,-98.26400715112686
215,-98.26461154222488
216,-98.26673239469528
217,-98.26665651798248
218,-98.26791250705719
219,-97.6394357085228
220,-98.26514077186584
221,-98.2638053894043
222,-98.26808845996857
223,-97.64685076475143
224,-98.26520776748657
225,-97.64695763587952
226,-98.6639249920845
227,-98.26746010780334
228,-97.63671654462814
229,-98.26762628555298
230,-98.66288167238235
231,-98.26430505514145
232,-98.267713367939
233,-98.26423305273056
234,-98.66362869739532
235,-98.26499181985855
236,-98.26373243331909
237,-97.26551562547684
238,-98.26521736383438
239,-97.26619428396225
240,-98.26466631889343
241,-98.26434373855591
242,-98.6635639667511
243,-98.26645106077194
244,-98.26406317949295
245,-98.66222357749939
246,-98.26521676778793
247,-98.26705706119537
248,-98.66397434473038
249,-98.2665364742279
250,-97.64349001646042
251,-98.26597744226456
252,-97.26615923643112
253,-98.26498174667358
254,-97.63999253511429
255,-98.26767766475677
256,-98.26422369480133
257,-98.26553320884705
258,-98.66352778673172
259,-97.64572328329086
260,-98.66539764404297
261,-98.66289919614792
262,-98.26741999387741
263,-98.26639211177826
264,-98.26403868198395
265,-98.66445219516754
266,-98.26434487104416
267,-98.26554584503174
268,-98.26417845487595
269,-98.66403216123581
270,-98.26624536514282
271,-98.66267067193985
272,-97.64217734336853
273,-98.26634722948074
274,-98.26359003782272
275,-98.662790954113
276,-98.26436161994934
277,-98.2653124332428
278,-98.6628606915474
279,-98.26501739025116
280,-97.64974671602249
281,-97.64518195390701
282,-97.64833408594131
283,-98.26433473825455
284,-98.26436305046082
285,-98.26806032657623
286,-98.26433193683624
287,-97.63997542858124
288,-97.61497902870178
289,-98.26740747690201
290,-98.26645189523697
291,-98.66496932506561
292,-98.26625901460648
293,-98.66277861595154
294,-97.64079290628433
295,-97.64559322595596
296,-97.64541107416153
297,-97.26583695411682
298,-98.26508098840714
299,-98.2641653418541
300,-97.63567489385605
301,-98.66220736503601
302,-98.66264486312866
303,-97.26653450727463
304,-98.2662763595581
305,-98.66247642040253
306,-98.26770097017288
307,-98.2651858329773
308,-98.26551949977875
309,-98.26646929979324
310,-97.6456151008606
311,-98.26592969894409
312,-97.6333475112915
313,-98.66309934854507
314,-98.2656484246254
315,-98.26705020666122
316,-97.64604663848877
317,-98.66168344020844
318,-98.66318029165268
319,-98.26798939704895
320,-97.63873481750488
321,-98.26607263088226
322,-98.66404813528061
323,-97.63604360818863
324,-97.64450252056122
325,-98.26647686958313
326,-98.66202175617218
327,-98.26663863658905
328,-97.65029746294022
329,-98.66375434398651
330,-97.64841115474701
331,-98.66288858652115
332,-98.26445907354355
333,-98.66241419315338
334,-97.6276803612709
335,-98.66281944513321
336,-98.26662755012512
337,-97.6482395529747
338,-98.66471415758133
339,-98.66376686096191
340,-98.26537322998047
341,-98.26501554250717
342,-98.26384890079498
343,-97.64366322755814
344,-97.64713722467422
345,-98.26437032222748
346,-97.64698189496994
347,-98.26554065942764
348,-97.64268988370895
349,-98.26776623725891
350,-98.66531014442444
351,-98.265440762043
352,-98.26560413837433
353,-97.63450068235397
354,-97.64667683839798
355,-98.26443886756897
356,-97.64862138032913
357,-98.26760303974152
358,-98.26561433076859
359,-98.26472079753876
360,-98.26748353242874
361,-98.2635378241539
362,-98.26384723186493
363,-97.63708108663559
364,-98.66509336233139
365,-98.26462125778198
366,-98.26752769947052
367,-97.64642053842545
368,-97.64629924297333
369,-98.66222506761551
370,-98.66406160593033
371,-97.63485813140869
372,-97.64463591575623
373,-98.26615506410599
374,-98.26566326618195
375,-97.63849359750748
376,-97.63989466428757
377,-98.26365959644318
378,-98.26521879434586
379,-98.26603704690933
380,-98.26722431182861
381,-98.66364908218384
382,-98.6639603972435
383,-98.6635223031044
384,-97.64059066772461
385,-98.66524982452393
386,-98.2677612900734
387,-98.26757454872131
388,-97.63669347763062
389,-98.26568788290024
390,-98.66402852535248
391,-98.26481068134308
392,-98.26598715782166
393,-97.64342379570007
