Episode,Total Reward
411,-1041.270737444982
412,-1132.4869477301836
413,-1192.913484863937
414,-1057.5013651289046
415,-1315.4028459265828
416,-1263.1301765441895
417,-1538.4191750455648
418,-1208.4151334576309
419,-1118.5387475453317
420,-1891.8386196810752
421,-1159.9445183463395
422,-1228.3893607798964
423,-1053.8495024889708
424,-2967.3776757083833
425,-1059.9516725372523
426,-1038.810943936929
427,-1015.7538453787565
428,-1892.0923761762679
429,-1087.819709898904
430,-1057.1707012597471
431,-1106.4615063667297
432,-2086.804112361744
433,-1730.1670521870255
434,-1016.4231943339109
435,-1045.5023287534714
436,-1020.0550908744335
437,-1114.2848306074739
438,-1021.7113332003355
439,-1015.4297396317124
440,-1031.5727314725518
441,-1038.0199694149196
442,-1136.0072716344148
443,-1224.6491535417736
444,-1105.01738242805
445,-1076.290248170495
446,-1475.7345588840544
447,-1096.7703871745616
448,-1028.0862566530704
449,-1094.59898846969
450,-1016.5883111692965
451,-1198.5894039589912
452,-1544.1290224418044
453,-1052.3091554678977
454,-1618.7261264827102
455,-1892.9987235367298
456,-1092.5767697505653
457,-1029.4322039224207
458,-1308.1793619841337
459,-1177.516879202798
460,-1030.4223018325865
461,-1054.1011493895203
462,-1031.5042873844504
463,-1335.3272692263126
464,-1160.3747500292957
465,-1432.3227554522455
466,-1123.2184958197176
467,-1142.4921116176993
468,-1042.666171479039
469,-1030.529299274087
470,-1854.2026216760278
471,-1378.8449573554099
472,-1055.4381919577718
473,-1441.310824777931
474,-1067.3042164966464
475,-1019.9384465552866
476,-1018.8907226063311
477,-1048.3550952952355
478,-1061.4623729232699
479,-1102.5030373577029
480,-1100.5993165448308
481,-1179.3496060445905
482,-1241.0682282354683
483,-1305.5961801949888
484,-1352.0504459440708
485,-1703.0175491068512
486,-1023.1611393652856
487,-1357.4780097417533
488,-1138.2391680926085
489,-1024.0923663266003
490,-1026.5247585382313
491,-1465.2928083874285
492,-1595.2748788893223
493,-1028.5616739727557
494,-1020.9266683552414
495,-1225.0938990861177
496,-1197.6826824843884
497,-1045.9831868000329
498,-1141.2811465002596
499,-1018.410538058728
500,-1024.164600893855
501,-1066.6021317876875
502,-1205.8848792277277
503,-1049.3213652018458
504,-1012.6884149443358
505,-1084.754340890795
506,-1011.6610398627818
507,-1396.9639302417636
508,-1099.3296918105334
509,-1100.610139200464
510,-1009.0826384313405
511,-1125.805697960779
512,-1062.7917112521827
513,-1129.6674953531474
514,-1039.0131183974445
515,-1744.270491272211
516,-1670.7685701977462
517,-1156.315502313897
518,-1176.6425175406039
519,-1062.5068808495998
520,-1305.5229351222515
521,-1802.6903383787721
522,-1268.3883475586772
523,-1016.6276901504025
524,-1070.0589792709798
525,-1028.7924604006112
526,-1107.4814695604146
527,-1036.124221822247
528,-1082.205737426877
529,-1016.619561880827
530,-1059.5090577043593
531,-1073.1949046906084
532,-1042.5931696426123
533,-1108.3223603479564
534,-1042.1497159674764
535,-1031.8677659090608
536,-1033.3547955658287
537,-1281.2271196767688
538,-1151.1499936953187
539,-1011.6413935236633
540,-1057.6512678526342
541,-1148.1395138204098
542,-2514.9783791247755
543,-1114.535891316831
544,-1031.6863877177238
545,-1194.0513372737914
546,-1009.9774176441133
547,-1019.1218159999698
548,-1109.7609859714285
549,-1225.5726801939309
550,-1017.7477394267917
551,-1046.9108366705477
552,-1019.2038692962378
553,-1018.4383940435946
554,-1022.9200701490045
555,-1058.4641486778855
556,-1023.7316933926195
557,-1533.2794683426619
558,-1024.4439240340143
559,-1206.0162184424698
560,-1030.7850332651287
561,-1090.807778839022
562,-1011.950715271756
563,-1048.9168859384954
564,-1070.7463471647352
565,-1036.3046273887157
566,-1071.8972998186946
567,-1068.5376321095973
568,-1016.6403269171715
569,-1172.3370799664408
570,-1354.5992542989552
571,-1064.6215844601393
572,-1015.6809108164161
573,-1017.3345425482839
574,-1011.8132217265666
575,-1171.257207851857
576,-1022.3768472224474
577,-1297.9297013934702
578,-1060.6869102790952
579,-1111.1855278648436
580,-1063.0084860399365
581,-1289.1340697407722
582,-1553.9107441976666
583,-1208.8098414056003
584,-1134.5658093001693
585,-1028.216270076111
586,-1153.1054910235107
587,-1019.6896124668419
588,-1047.8965115975589
589,-1030.9699684046209
590,-1013.99470173195
591,-1137.2242785841227
592,-1015.0963702350855
593,-1022.0835869759321
594,-1254.5169319380075
595,-1066.709575407207
596,-1056.724901277572
597,-1018.3763057515025
598,-1025.6071692481637
599,-1621.9159351661801
600,-1027.9224982280284
601,-1023.1470430735499
602,-1179.8741674125195
603,-1253.9916722849011
604,-1018.1468783542514
605,-1055.7956996001303
606,-1009.3046756982803
607,-1285.521757280454
608,-1666.5548023302108
609,-1039.2819302007556
610,-1445.1508359387517
611,-1118.241935806349
612,-1029.943107670173
613,-1295.573937509209
614,-1025.6533094588667
615,-2995.565019965172
616,-1232.0751722343266
617,-1063.2431563138962
618,-1071.142093654722
