Episode,Total Reward,Termination Step
1,-35.805841042427346,105
2,-48.776493325829506,112
3,-73.49713807785884,295
4,-48.017128956038505,284
5,-56.81647178251296,208
6,-62.503444317611866,301
7,-11.259967260702979,55
8,-27.74309771694243,110
9,-66.16866681889223,168
10,-11.059605163696688,48
11,-63.5505128109362,179
12,-131.85582444630563,295
13,-18.853791187284514,58
14,-12.799934651702642,32
15,-21.73821956012398,80
16,-14.436506770085543,44
17,-47.33410910668317,114
18,-32.52388505451381,123
19,-133.03479384537786,301
20,-206.27690170705318,301
21,-15.190324798226357,39
22,-173.33953551063314,301
23,-127.42852208192926,270
24,-44.31868448923342,105
25,-18.867766635783482,68
26,-92.91177966212854,229
27,-40.71904752450064,181
28,-98.49802357447334,301
29,-21.500825602561235,48
30,-40.55267262086272,152
31,-23.87768282974139,218
32,-33.21296994946897,85
33,-67.71542621636763,148
34,-35.70415564859286,194
35,-146.86372935888357,301
36,-43.398330116207944,156
37,-53.16836277989205,194
38,-47.80755070061423,200
39,-144.32386508956552,301
40,-152.3564992841566,301
41,-22.112683929968625,170
42,-31.89218050125055,110
43,-16.90029387548566,69
44,-22.339299552491866,301
45,-19.640603356063366,88
46,-27.853596115019172,125
47,-16.686140298377723,61
48,-31.180465288460255,78
49,-18.389154489152133,69
50,-31.41351208090782,81
51,-22.94992277212441,84
52,-33.09331308864057,100
53,-10.279913562961156,42
54,-31.365626267157495,108
55,-36.48081344086677,90
56,-12.169813264161348,32
57,-108.38391498872079,262
58,-27.54358556261286,141
59,-107.41614735871553,216
60,-94.83139723388012,244
61,-16.162083589937538,72
62,-11.290523299016058,36
63,-34.82298214919865,96
64,-47.37335819285363,138
65,-56.17845901846886,112
66,-12.353216264396906,31
67,-33.49444480706006,102
68,-43.842854272574186,121
69,-7.628275389783084,44
70,-32.67643931647763,74
71,-74.72417583875358,171
72,-98.32738837553188,260
73,-159.90473013091832,234
74,-25.919977153418586,150
75,-79.0463566146791,171
76,-35.03338684886694,104
77,-7.534742088522762,34
78,-35.77048107609153,76
79,-145.19418887142092,301
80,-48.28092327155173,123
81,-44.68794670375064,153
82,-28.73102877335623,109
83,-23.940205283463,77
84,-225.90583533793688,301
85,-17.55701442202553,57
86,-65.55127293989062,156
87,-34.62020739540458,102
88,-73.14141980261775,276
89,-14.242891195695847,79
90,-11.90697948075831,58
91,-158.28493970632553,301
92,-71.97813349263743,169
93,-24.31087484548334,138
94,-27.77928256080486,149
95,-46.140973802888766,190
96,-13.189685415942222,46
97,-25.327825085725635,101
98,-153.84768413379788,281
99,-41.306127508112695,153
100,-6.582421644139686,43
101,-22.69227097183466,74
102,-63.86613830551505,160
103,-10.410641379654408,31
104,-95.1309805624187,198
105,-12.452749107033014,42
106,-9.528612833470106,43
107,-22.289754662662745,58
108,-16.707151845097542,51
109,-16.483730588457547,84
110,-47.16474725212902,103
111,-36.21878222655505,128
112,-12.97116663120687,39
113,-40.91432207170874,110
114,-13.89145509339869,46
115,-93.82464808691293,257
116,-24.338212251663208,74
117,-26.814976451918483,82
118,-11.407026167958975,40
119,-19.479465835771407,73
120,-106.98688236845192,301
121,-133.82876778393984,246
122,-92.10394864343107,212
123,-33.11230350867845,81
124,-15.019054562377278,99
125,-19.191220162436366,71
126,-93.86791664009797,301
127,-48.90016496414319,133
