Speed,Angle,Distance,Success,Reward
0.2,-20.0,0,False,-5.577612445288906
0.6666666666666666,-20.0,0,False,-6.371787407818001
1.1333333333333333,-20.0,0,False,-9.774642242705712
1.5999999999999999,-20.0,0,False,-9.20105921424761
2.0666666666666664,-20.0,0,False,-9.773493908650028
2.533333333333333,-20.0,0,False,-10.780292093078117
3.0,-20.0,0,False,-10.686162663122502
0.2,-18.974358974358974,0,False,-5.3606594824421645
0.6666666666666666,-18.974358974358974,0,False,-6.258687409284567
1.1333333333333333,-18.974358974358974,0,False,-10.210733186744372
1.5999999999999999,-18.974358974358974,0,False,-9.821674104826293
2.0666666666666664,-18.974358974358974,0,False,-9.833947978413208
2.533333333333333,-18.974358974358974,0,False,-10.806369454745747
3.0,-18.974358974358974,0,False,-10.64964147281488
0.2,-17.948717948717945,0,False,-4.368278684050985
0.6666666666666666,-17.948717948717945,0,False,-5.817341369955532
1.1333333333333333,-17.948717948717945,0,False,-8.453605668213623
1.5999999999999999,-17.948717948717945,0,False,-8.836407326379895
2.0666666666666664,-17.948717948717945,0,False,-9.23338590679944
2.533333333333333,-17.948717948717945,0,False,-9.09542739410053
3.0,-17.948717948717945,0,False,-12.36440533891652
0.2,-16.923076923076923,0,False,-4.639250213301054
0.6666666666666666,-16.923076923076923,0,False,-4.373715272604002
1.1333333333333333,-16.923076923076923,0,False,-7.982918090695089
1.5999999999999999,-16.923076923076923,0,False,-9.271023034711364
2.0666666666666664,-16.923076923076923,0,False,-9.541557537386055
2.533333333333333,-16.923076923076923,0,False,-11.563190173724735
3.0,-16.923076923076923,0,False,-10.681911064485138
0.2,-15.897435897435898,0,False,-4.806868050213863
0.6666666666666666,-15.897435897435898,0,False,-1.1670270912886451
1.1333333333333333,-15.897435897435898,0,False,-8.40000891975299
1.5999999999999999,-15.897435897435898,0,False,-7.218082582561765
2.0666666666666664,-15.897435897435898,0,False,-7.275700449172087
2.533333333333333,-15.897435897435898,0,False,-7.426850931640302
3.0,-15.897435897435898,0,False,-6.467230081791378
0.2,-14.871794871794872,0,False,1.9154492533678074
0.6666666666666666,-14.871794871794872,0,False,-3.4723167600276135
1.1333333333333333,-14.871794871794872,0,False,-4.839547251079754
1.5999999999999999,-14.871794871794872,0,False,-4.755265835655541
2.0666666666666664,-14.871794871794872,0,False,-7.604180464729088
2.533333333333333,-14.871794871794872,0,False,-6.9645474404504935
3.0,-14.871794871794872,0,False,-8.985788121011382
0.2,-13.846153846153848,0,False,3.7190815719514685
0.6666666666666666,-13.846153846153848,0,False,-1.5762141969542043
1.1333333333333333,-13.846153846153848,0,False,-3.4839780217315415
1.5999999999999999,-13.846153846153848,0,False,-5.155810481339772
2.0666666666666664,-13.846153846153848,0,False,-4.678529235870883
2.533333333333333,-13.846153846153848,0,False,561.8807456883092
3.0,-13.846153846153848,0,False,-5.954413203019142
0.2,-12.820512820512821,0.26042638748334546,True,1041.9871753823154
0.6666666666666666,-12.820512820512821,0.6110273546310201,True,978.601344431808
1.1333333333333333,-12.820512820512821,0,False,-1.1347615515582596
1.5999999999999999,-12.820512820512821,0.9268962756564392,True,860.054665945741
2.0666666666666664,-12.820512820512821,0,False,-3.476631945239351
2.533333333333333,-12.820512820512821,0,False,-2.782877923253886
3.0,-12.820512820512821,0,False,-10.262564270941338
0.2,-11.794871794871796,0.5130906734398732,True,941.2312269712144
0.6666666666666666,-11.794871794871796,0,False,1011.5275570510764
1.1333333333333333,-11.794871794871796,0,False,455.6461628335225
1.5999999999999999,-11.794871794871796,0,False,341.42101425428564
2.0666666666666664,-11.794871794871796,0,False,312.1144516000259
2.533333333333333,-11.794871794871796,0.9576800934848286,True,781.0739250163915
3.0,-11.794871794871796,0.7189125357307589,True,443.4038978161925
0.2,-10.76923076923077,0.5513334777799144,True,1011.1915233424891
0.6666666666666666,-10.76923076923077,0,False,872.1212596231675
1.1333333333333333,-10.76923076923077,0.7448978058497624,True,910.0634939728368
1.5999999999999999,-10.76923076923077,0,False,224.3114878089557
2.0666666666666664,-10.76923076923077,0,False,517.168513740263
2.533333333333333,-10.76923076923077,1.3525607366818884,True,534.8997492170323
3.0,-10.76923076923077,0,False,183.558474644698
0.2,-9.743589743589745,0.35988910821576026,True,925.1909882429429
0.6666666666666666,-9.743589743589745,0.2496002628838383,True,786.9056182787291
1.1333333333333333,-9.743589743589745,0,False,447.972432769291
1.5999999999999999,-9.743589743589745,0,False,493.3728877019303
2.0666666666666664,-9.743589743589745,1.5732485003572307,True,870.785091610453
2.533333333333333,-9.743589743589745,0,False,232.3099889981965
3.0,-9.743589743589745,0,False,281.4812365111094
0.2,-8.717948717948717,0,False,1131.205143286221
0.6666666666666666,-8.717948717948717,0.25064366163502494,True,984.9806174957275
1.1333333333333333,-8.717948717948717,0,False,262.0165434423659
1.5999999999999999,-8.717948717948717,0,False,402.8303238194161
2.0666666666666664,-8.717948717948717,0,False,265.3569976907431
2.533333333333333,-8.717948717948717,1.3699078210190376,False,582.4417408076656
3.0,-8.717948717948717,0,False,388.9703779634845
0.2,-7.692307692307693,0.4050067675017561,True,1081.954177689872
0.6666666666666666,-7.692307692307693,0,False,1116.7682232813768
1.1333333333333333,-7.692307692307693,0,False,498.0957894050576
1.5999999999999999,-7.692307692307693,0,False,350.6149078594907
2.0666666666666664,-7.692307692307693,0,False,449.4729637862411
2.533333333333333,-7.692307692307693,0,False,236.0738167949874
3.0,-7.692307692307693,0,False,103.49655700211378
0.2,-6.666666666666668,0.2379617227138875,True,1034.4858911350132
0.6666666666666666,-6.666666666666668,0,False,1040.4687100466083
1.1333333333333333,-6.666666666666668,0,False,916.8971927490255
1.5999999999999999,-6.666666666666668,0.6784526008679732,True,1117.757140270429
2.0666666666666664,-6.666666666666668,0,False,177.7941899166225
2.533333333333333,-6.666666666666668,0,False,379.59356830831126
3.0,-6.666666666666668,0,False,375.5025565940219
0.2,-5.641025641025642,0,False,1072.1184119333425
0.6666666666666666,-5.641025641025642,0.3849107076400531,True,1097.0814667859288
