Speed,Angle,Distance,Success,Reward
0.3,-15.0,0,False,364.42927517624895
0.6,-15.0,0,False,567.4335738191619
0.9,-15.0,0,False,512.7346281347951
1.2,-15.0,-2.32,False,616.4836425921511
1.5,-15.0,0.39,False,931.2142812540676
1.8,-15.0,0.51,True,1031.7174995712453
2.1,-15.0,0.48,True,946.9076233443352
2.4,-15.0,0.34,True,866.6299349663823
2.7,-15.0,0.39,True,948.7873627175776
3.0,-15.0,0,False,305.9061796905396
0.3,-14.49,0.56,False,903.656849217489
0.6,-14.49,0.57,False,891.7155954597345
0.9,-14.49,0.62,False,820.0475321187788
1.2,-14.49,-2.72,False,593.0199080208729
1.5,-14.49,0.63,True,974.2790961696242
1.8,-14.49,0.42,True,990.9121556770453
2.1,-14.49,0.45,True,958.1175526479004
2.4,-14.49,0.5,True,897.1193975303366
2.7,-14.49,0,False,35.39689466798989
3.0,-14.49,0.44,True,930.8171401350891
0.3,-13.98,0,False,330.87258282927024
0.6,-13.98,0,False,332.03242344998597
0.9,-13.98,0.61,True,1106.4765108074155
1.2,-13.98,0.37,True,1025.3199762982438
1.5,-13.98,0.27,True,947.0568658316446
1.8,-13.98,0.62,False,747.9446503253455
2.1,-13.98,0.54,True,980.1302305841115
2.4,-13.98,0,False,274.03665767125267
2.7,-13.98,0,False,99.80520349400737
3.0,-13.98,0,False,37.89598780600367
0.3,-13.47,0,False,513.3665652908587
0.6,-13.47,0.44,False,859.4750469253371
0.9,-13.47,-1.64,False,805.9420593271007
1.2,-13.47,0.42,False,788.1517518715643
1.5,-13.47,0.53,False,823.7171514017466
1.8,-13.47,0.29,True,948.8782546728393
2.1,-13.47,0.27,True,995.7527666346484
2.4,-13.47,0.26,True,871.2208548417473
2.7,-13.47,0,False,312.0578384637925
3.0,-13.47,0,False,69.645268491819
0.3,-12.97,0,False,565.406061779994
0.6,-12.97,0.35,True,1041.1224605569723
0.9,-12.97,0,False,465.5013547507041
1.2,-12.97,0.26,True,957.0414766298155
1.5,-12.97,0.34,True,1066.9756427712557
1.8,-12.97,0.55,False,758.4631113446462
2.1,-12.97,0.33,True,1072.5249116399189
2.4,-12.97,0.38,True,974.4885768686656
2.7,-12.97,0.56,True,759.1871304281473
3.0,-12.97,0,False,91.65401343906917
0.3,-12.46,0,False,315.08753070555457
0.6,-12.46,0.5,False,917.7692216118137
0.9,-12.46,0,False,447.88270139681646
1.2,-12.46,0.43,True,1031.9253688736162
1.5,-12.46,-2.01,False,668.578038228805
1.8,-12.46,-1.71,False,681.5965003015334
2.1,-12.46,0,False,89.71947406188991
2.4,-12.46,0.26,True,848.6359055571265
2.7,-12.46,0.31,True,922.4187271769831
3.0,-12.46,0.33,True,859.4081103600527
0.3,-11.95,0.29,False,1019.1960016866095
0.6,-11.95,0,False,556.9709516092147
0.9,-11.95,0.36,True,1070.5851861928552
1.2,-11.95,0.62,False,743.9036226324423
1.5,-11.95,0.35,True,987.9378825716663
1.8,-11.95,0.18,True,1014.541999539247
2.1,-11.95,0.39,True,921.3634800060772
2.4,-11.95,0.32,True,819.295288302703
2.7,-11.95,0,False,74.83636716065975
