demo type,cmd speed,angle,mean speed,noise level,resolution,success,max range,trial_no
vel_diff,0.1,,0.10774173059535896,,,True,,
vel_diff,0.15000000000000002,,0.1363263585180369,,,True,,
vel_diff,0.2,,0.177337129142414,,,True,,
vel_diff,0.25,,0.21173396699053582,,,True,,
vel_diff,0.30000000000000004,,0.2520841431470446,,,True,,
vel_diff,0.35,,0.29336681237148393,,,True,,
vel_diff,0.4,,0.3539680478598561,,,True,,
vel_diff,0.45000000000000007,,0.36127118626751753,,,True,,
vel_diff,0.5,,0.4452042383089809,,,True,,
vel_diff,0.55,,0.4914294698656911,,,True,,
vel_diff,0.6,,0.5522124692223589,,,True,,
vel_diff,0.65,,0.6089304567998293,,,True,,
vel_diff,0.7000000000000001,,0.6634977175606589,,,True,,
vel_diff,0.75,,0.7125543631639266,,,True,,
vel_diff,0.8,,0.7515264209812544,,,True,,
vel_diff,0.85,,0.8074573874231035,,,True,,
vel_diff,0.9,,0.8591205745170623,,,True,,
vel_diff,0.9500000000000001,,0.9207922696469379,,,True,,
vel_diff,1.0,,0.9702802341055767,,,True,,
vel_diff,1.05,,1.0050808166877752,,,True,,
vel_diff,1.1,,1.0516345888293617,,,True,,
vel_diff,1.1500000000000001,,1.0972060347298007,,,True,,
vel_diff,1.2000000000000002,,1.1544078850059274,,,True,,
vel_diff,1.2500000000000002,,1.196193634969875,,,True,,
vel_diff,1.3000000000000003,,1.231328449251136,,,True,,
vel_diff,1.35,,1.2810074721617803,,,True,,
vel_diff,1.4000000000000001,,1.3362538357422136,,,True,,
vel_diff,1.4500000000000002,,1.372412090059377,,,True,,
vel_diff,1.5000000000000002,,1.4357857262359182,,,True,,
vel_diff,1.5500000000000003,,1.4729325308376198,,,True,,
vel_diff,1.6,,1.5086522391170831,,,True,,
vel_diff,1.6500000000000001,,1.559750762942069,,,True,,
vel_diff,1.7000000000000002,,1.6061412522058796,,,True,,
vel_diff,1.7500000000000002,,1.6418031668394548,,,True,,
vel_diff,1.8000000000000003,,1.6767189990118638,,,True,,
vel_diff,1.85,,1.7128811163077837,,,True,,
vel_diff,1.9000000000000001,,1.78343256276909,,,True,,
vel_diff,1.9500000000000002,,1.7961893777410443,,,True,,
vel_diff,2.0,,1.8314525409032978,,,True,,
vel_diff,2.0500000000000003,,1.8855406819544949,,,True,,
