demo type,cmd speed,angle,mean speed,noise level,resolution,success,max range,trial_no
noisy,0.2,0.0,0.17934868799770776,1,0.5,1.0,4.466183915092388,
noisy,0.29000000000000004,0.0,0.17032185760679927,1,0.5,1.0,3.6142808646838165,
noisy,0.38,0.0,0.26484684745410875,1,0.5,1.0,5.761358250032936,
noisy,0.47000000000000003,0.0,0.37445061794101786,1,0.5,1.0,8.521291689248562,
noisy,0.56,0.0,0.4348755997439529,1,0.5,1.0,9.30893944230101,
noisy,0.6499999999999999,0.0,0.5378512042454285,1,0.5,1.0,10.00528018465122,
noisy,0.74,0.0,0.6451851280257269,1,0.5,1.0,10.00429449495397,
noisy,0.8300000000000001,0.0,0.7129679599529912,1,0.5,1.0,10.005102580098509,
noisy,0.9199999999999999,0.0,0.8408513881825441,1,0.5,1.0,10.003858051085428,
noisy,1.01,0.0,0.9103744929058696,1,0.5,1.0,10.007350672249334,
noisy,1.0999999999999999,0.0,1.028567483821713,1,0.5,1.0,10.006487163260593,
noisy,1.19,0.0,1.095917463328237,1,0.5,1.0,10.007815894112515,
noisy,1.28,0.0,1.2024297645061448,1,0.5,1.0,10.008842737648141,
noisy,1.3699999999999999,0.0,1.2965626757863218,1,0.5,1.0,10.012139825929992,
noisy,1.46,0.0,1.366454329483304,1,0.5,1.0,10.011937975005344,
noisy,1.5499999999999998,0.0,1.4215095235945217,1,0.5,1.0,10.011203306715878,
noisy,1.64,0.0,1.490467050199164,1,0.5,1.0,10.01519172708106,
noisy,1.73,0.0,1.5644941328428634,1,0.5,1.0,10.010790585801141,
noisy,1.8199999999999998,0.0,1.655478283192089,1,0.5,1.0,10.011738041498717,
noisy,1.91,0.0,1.7328791438404796,1,0.5,1.0,10.016205870077648,
noisy,2.0,0.0,1.7798185329145475,1,0.5,1.0,10.012194270522322,
noisy,0.2,0.0,0.14774839753385333,2,0.5,1.0,3.2330543695090395,
noisy,0.29000000000000004,0.0,0.185455588031866,2,0.5,1.0,4.317863218594076,
noisy,0.38,0.0,0.2456966022234921,2,0.5,1.0,5.471729723167812,
noisy,0.47000000000000003,0.0,0.4904145561594597,2,0.5,1.0,10.00357887016055,
noisy,0.56,0.0,0.4460868769889183,2,0.5,1.0,10.003210639738422,
noisy,0.6499999999999999,0.0,0.5278293194731728,2,0.5,1.0,10.003474044529014,
noisy,0.74,0.0,0.6285005460682983,2,0.5,1.0,10.00466679706041,
noisy,0.8300000000000001,0.0,0.7172816078873397,2,0.5,1.0,10.006567347411533,
noisy,0.9199999999999999,0.0,0.8460661084981952,2,0.5,1.0,10.006329426277702,
noisy,1.01,0.0,0.9471646849171121,2,0.5,1.0,10.005115681668187,
noisy,1.0999999999999999,0.0,1.042645520956135,2,0.5,1.0,10.007080838562386,
noisy,1.19,0.0,1.157981149687722,2,0.5,1.0,10.006591212021283,
noisy,1.28,0.0,1.1566860941234112,2,0.5,1.0,10.00741055654325,
noisy,1.3699999999999999,0.0,1.267591731770012,2,0.5,1.0,10.004333835025538,
noisy,1.46,0.0,1.3772188921947899,2,0.5,1.0,10.00822464092636,
noisy,1.5499999999999998,0.0,1.439743465266507,2,0.5,1.0,10.012464035107206,
noisy,1.64,0.0,1.5147353951009075,2,0.5,1.0,10.01605710719905,
noisy,1.73,0.0,1.6124862148418826,2,0.5,1.0,10.012932185081983,
noisy,1.8199999999999998,0.0,1.6568449343614648,2,0.5,1.0,10.009359811315353,
noisy,1.91,0.0,1.7452652229451218,2,0.5,1.0,10.012365677385104,
noisy,2.0,0.0,1.8057804284630272,2,0.5,1.0,10.011971932800305,
noisy,0.2,0.0,0.1492094935116898,3,0.5,1.0,3.3941523242491636,
noisy,0.29000000000000004,0.0,0.20703428989552639,3,0.5,1.0,4.564324381940549,
noisy,0.38,0.0,0.3102430750606559,3,0.5,1.0,7.0207767969226405,
noisy,0.47000000000000003,0.0,0.35266198013296934,3,0.5,1.0,7.902446130741423,
noisy,0.56,0.0,0.4536228984730261,3,0.5,1.0,9.388554497015576,
noisy,0.6499999999999999,0.0,0.547720083227942,3,0.5,1.0,10.002263941569915,
noisy,0.74,0.0,0.6202619400682803,3,0.5,1.0,10.003394463885519,
noisy,0.8300000000000001,0.0,0.7208180312467806,3,0.5,1.0,10.003711259724085,
noisy,0.9199999999999999,0.0,0.8158538916811278,3,0.5,1.0,10.006389853188686,
noisy,1.01,0.0,0.8878504584149645,3,0.5,1.0,10.004455692327479,
noisy,1.0999999999999999,0.0,1.0335324925370586,3,0.5,1.0,10.007261228396523,
noisy,1.19,0.0,1.1052057731786105,3,0.5,1.0,10.00742475367275,
noisy,1.28,0.0,1.1672458052294956,3,0.5,1.0,10.006193288664694,
noisy,1.3699999999999999,0.0,1.2750540385089624,3,0.5,1.0,10.007869154057712,
noisy,1.46,0.0,1.3661268179296615,3,0.5,1.0,10.010859615650345,
noisy,1.5499999999999998,0.0,1.427764359002352,3,0.5,1.0,10.003239552080792,
noisy,1.64,0.0,1.5388088862299043,3,0.5,1.0,10.00902818469258,
noisy,1.73,0.0,1.5963423276715127,3,0.5,1.0,10.012874370425049,
noisy,1.8199999999999998,0.0,1.6097640433217715,3,0.5,1.0,10.014995763533369,
noisy,1.91,0.0,1.7250856040648717,3,0.5,1.0,10.010591956304838,
noisy,2.0,0.0,1.8054376377038783,3,0.5,1.0,10.013427411841517,
noisy,0.2,0.0,0.1733119381540904,4,0.5,1.0,4.351450245280309,
noisy,0.29000000000000004,0.0,0.17603149274069105,4,0.5,1.0,3.5789870890675126,
noisy,0.38,0.0,0.260440510860896,4,0.5,1.0,5.728707895843285,
noisy,0.47000000000000003,0.0,0.3772651207316719,4,0.5,1.0,7.730565250317325,
noisy,0.56,0.0,0.4287541366759817,4,0.5,1.0,9.052067115435795,
noisy,0.6499999999999999,0.0,0.5439620045325612,4,0.5,1.0,10.004260505416601,
noisy,0.74,0.0,0.6127630638139883,4,0.5,1.0,10.002960842606683,
noisy,0.8300000000000001,0.0,0.7243635929845141,4,0.5,1.0,10.00539818656126,
noisy,0.9199999999999999,0.0,0.8393412354753268,4,0.5,1.0,10.003188949628461,
noisy,1.01,0.0,0.9446362429500103,4,0.5,1.0,10.004686000142652,
noisy,1.0999999999999999,0.0,1.0178291088195432,4,0.5,1.0,10.006958833815853,
noisy,1.19,0.0,1.1077001430045088,4,0.5,1.0,10.012882096073922,
noisy,1.28,0.0,1.1718986110541898,4,0.5,1.0,10.010478783047308,
noisy,1.3699999999999999,0.0,1.2543712167614591,4,0.5,1.0,10.006291079462999,
noisy,1.46,0.0,1.41743120117175,4,0.5,1.0,10.009916073386748,
noisy,1.5499999999999998,0.0,1.4099448314542338,4,0.5,1.0,10.011780473253658,
noisy,1.64,0.0,1.5302254865635927,4,0.5,1.0,10.015071691098104,
noisy,1.73,0.0,1.570013997717086,4,0.5,1.0,10.013588566839982,
noisy,1.8199999999999998,0.0,1.6273037549392793,4,0.5,1.0,10.01001657148332,
noisy,1.91,0.0,1.7094137750786478,4,0.5,1.0,10.012299847833633,
noisy,2.0,0.0,1.7757750239869337,4,0.5,1.0,10.016091016172513,
noisy,0.2,0.0,0.1627765965918866,5,0.5,1.0,3.4628159386079043,
noisy,0.29000000000000004,0.0,0.18698086931125113,5,0.5,1.0,4.479406146288338,
noisy,0.38,0.0,0.2757814867804798,5,0.5,1.0,7.499877967140739,
noisy,0.47000000000000003,0.0,0.4008125654635843,5,0.5,1.0,9.99929105934499,
