Episode,Total Reward,Termination Step
1,-90.72947692871094,56
2,-94.23287963867188,41
3,-96.37577819824219,7
4,-92.64872741699219,12
5,-73.99104309082031,44
6,-80.18478393554688,21
7,-84.32124328613281,28
8,-95.49949645996094,29
9,-88.9727554321289,21
10,-96.89896392822266,35
11,-90.57255554199219,12
12,-91.10436248779297,17
13,-92.19144439697266,22
14,-92.00675201416016,8
15,-92.69683074951172,16
16,-97.16755676269531,53
17,-82.71516418457031,65
18,-89.91571807861328,33
19,-94.39968872070312,11
20,-89.07687377929688,19
21,-89.91368865966797,27
22,-88.64897155761719,54
23,-88.52996826171875,46
24,-81.97664642333984,52
25,-89.47091674804688,30
26,-101.89584350585938,74
27,-76.43252563476562,27
28,-85.61083221435547,44
29,-86.7423095703125,14
30,-90.66083526611328,19
31,-82.4996109008789,39
32,-87.28601837158203,37
33,-81.4013900756836,161
34,-72.14766693115234,42
35,-89.6672134399414,14
36,-78.54693603515625,59
37,-88.70455932617188,14
38,-75.44219970703125,53
39,-86.07164764404297,25
40,-102.77593231201172,50
41,-89.33271789550781,19
42,-82.41175842285156,48
43,-65.20756530761719,64
44,-93.71772003173828,41
45,-80.69637298583984,31
46,-72.19002532958984,105
47,-88.23599243164062,16
48,-94.2060775756836,10
49,-98.13798522949219,81
50,-91.89608001708984,32
51,-87.23324584960938,19
52,-95.34712219238281,31
53,-94.94377899169922,9
54,-96.65332794189453,30
55,-85.18206787109375,16
56,-91.65782165527344,14
57,-93.55754852294922,30
58,-87.29905700683594,15
59,-87.7293701171875,29
60,-95.89947509765625,27
61,-95.39888763427734,9
62,-92.82012176513672,12
63,-74.77172088623047,31
64,-100.22513580322266,89
65,-93.4742660522461,12
66,-84.22755432128906,29
67,-69.21707916259766,37
68,-84.71996307373047,21
69,-96.82640075683594,28
70,-88.43777465820312,18
71,-99.12602996826172,42
72,-88.5716323852539,31
73,-95.7259521484375,28
74,-75.4639892578125,31
75,-92.94570922851562,12
76,-88.16360473632812,14
77,-88.05528259277344,22
78,-75.84186553955078,48
79,-93.8337631225586,37
80,-66.90027618408203,52
81,-87.562255859375,40
82,-82.09268188476562,34
83,-93.85903930664062,10
84,-97.27596282958984,21
85,-86.1014175415039,17
86,-88.36724853515625,25
87,-90.26351928710938,11
88,-88.7564697265625,49
89,-91.13316345214844,28
90,-94.63088989257812,9
91,-88.60669708251953,21
92,-88.43234252929688,40
93,-90.5605239868164,64
94,-97.39984893798828,23
95,-86.25080108642578,20
96,-85.46438598632812,28
97,-89.99686431884766,13
98,-78.89649200439453,37
99,-80.74346923828125,21
100,-86.3699951171875,28
101,-66.1559829711914,80
102,-91.28395080566406,12
103,-91.0035400390625,34
104,-97.04449462890625,31
105,-86.6090087890625,31
106,-71.3332748413086,35
107,-93.54815673828125,10
108,-93.00984191894531,11
109,-86.3396987915039,46
110,-94.03767395019531,28
111,-91.30477142333984,10
112,-97.8121566772461,37
113,-91.98597717285156,47
114,-94.06163024902344,10
115,-89.64517211914062,24
116,-95.84526824951172,27
117,-90.2726058959961,14
118,-82.998291015625,29
119,-86.44841003417969,25
120,-80.99944305419922,38
121,-85.63368225097656,32
122,-92.2264404296875,9
123,-89.70758056640625,13
124,-82.56797790527344,32
125,-94.8519515991211,9
126,-76.13982391357422,50
127,-95.46617126464844,10
128,-92.64044952392578,35
129,-95.18832397460938,8
130,-94.75726318359375,9
131,-85.39954376220703,44
132,-93.47796630859375,27
133,-92.32450103759766,16
134,-78.20057678222656,55
135,-79.49168395996094,36
136,-78.3599624633789,31
137,-87.42704010009766,29
138,-88.54434204101562,39
139,-91.3494873046875,11
140,-87.84847259521484,33
141,-89.09358215332031,15
142,-89.17266845703125,40
143,-89.19810485839844,24
144,-84.59056854248047,35
145,-92.19694519042969,14
146,-93.48236846923828,12
147,-93.68698120117188,8
148,-74.95170593261719,36
149,-91.14469909667969,11
150,-96.99186706542969,38
151,-85.18091583251953,30
152,-92.27664184570312,32
153,-84.59552001953125,26
154,-82.43875885009766,57
155,-74.11387634277344,50
156,-88.96428680419922,50
157,-93.6174087524414,8
158,-79.49173736572266,60
159,-92.60708618164062,31
160,-78.17547607421875,42
161,-92.05384063720703,15
162,-83.51980590820312,32
163,-94.2939682006836,31
164,-87.88678741455078,23
165,-88.93295288085938,24
166,-83.51797485351562,28
167,-88.75213623046875,11
168,-77.93989562988281,55
169,-94.00347137451172,27
170,-71.43180847167969,51
171,-95.28632354736328,31
172,-92.55763244628906,12
173,-87.20957946777344,33
174,-78.24713897705078,37
175,-82.06657409667969,26
176,-70.67816162109375,45
177,-86.25143432617188,64
178,-91.83931732177734,23
179,-65.85740661621094,77
180,-78.13273620605469,48
181,-92.00980377197266,27
182,-87.73799133300781,26
183,-82.9761734008789,47
184,-92.80247497558594,28
185,-94.61441040039062,11
186,-93.6404800415039,13
187,-88.46240234375,18
188,-88.44534301757812,21
189,-90.97347259521484,13
190,-82.62061309814453,48
191,-91.22389221191406,33
192,-84.97570037841797,30
193,-92.36731719970703,11
194,-58.01701736450195,57
195,-99.05231475830078,56
196,-88.12348937988281,24
197,-87.9896011352539,29
198,-91.16282653808594,17
199,-79.41281127929688,43
200,-89.68019104003906,23
201,-91.94874572753906,29
202,-80.23573303222656,35
203,-94.31812286376953,31
204,-90.98403930664062,29
205,-91.73918914794922,16
206,-89.32955169677734,33
207,-82.72659301757812,25
208,-73.21078491210938,34
209,-77.9778823852539,27
210,-80.49777221679688,35
211,-88.73590850830078,26
212,-93.04083251953125,36
213,-91.66873931884766,65
214,-89.67356872558594,18
215,-81.55004119873047,35
216,-100.85332489013672,72
217,-87.96887969970703,32
218,-88.2138671875,21
219,-79.15825653076172,54
220,-92.65409088134766,14
221,-80.4992904663086,46
222,-94.82830810546875,11
223,-96.89871215820312,24
224,-84.27532958984375,25
225,-90.80472564697266,14
226,-90.01789855957031,23
227,-85.68637084960938,39
228,-86.19611358642578,68
229,-96.72290802001953,26
230,-86.10466003417969,30
231,-87.42495727539062,33
232,-94.79757690429688,32
233,-94.02552795410156,34
234,-91.0279769897461,17
235,-85.19029998779297,23
236,-87.68898010253906,21
237,-89.18824005126953,17
238,-89.70392608642578,18
239,-85.97274017333984,28
240,-93.35028076171875,27
241,-76.74517059326172,33
242,-95.99166107177734,31
243,-96.37921142578125,7
