demo type,cmd speed,angle,mean speed,noise level,resolution,success,max range,trial_no
vel_diff,0.1,,-0.0026583363504114445,,,True,,
vel_diff,0.15000000000000002,,0.04854002914884484,,,True,,
vel_diff,0.2,,0.11712254876108316,,,True,,
vel_diff,0.25,,0.13170513705769377,,,True,,
vel_diff,0.30000000000000004,,0.1743146348723659,,,True,,
vel_diff,0.35,,0.23613445676364836,,,True,,
vel_diff,0.4,,0.2094032471336361,,,True,,
vel_diff,0.45000000000000007,,0.25700957257407087,,,True,,
vel_diff,0.5,,0.35909173670781536,,,True,,
vel_diff,0.55,,0.38297825091002,,,True,,
vel_diff,0.6,,0.439968556324113,,,True,,
vel_diff,0.65,,0.508839746367808,,,True,,
vel_diff,0.7000000000000001,,0.5506245672499791,,,True,,
vel_diff,0.75,,0.6240709739344571,,,True,,
vel_diff,0.8,,0.6607825335483127,,,True,,
vel_diff,0.85,,0.7148706568432718,,,True,,
vel_diff,0.9,,0.7436930109775564,,,True,,
vel_diff,0.9500000000000001,,0.8034056467238925,,,True,,
vel_diff,1.0,,0.824635108957439,,,True,,
vel_diff,1.05,,0.8694695645664454,,,True,,
vel_diff,1.1,,0.8403384539976033,,,True,,
vel_diff,1.1500000000000001,,0.930947819319436,,,True,,
vel_diff,1.2000000000000002,,0.9321663637280642,,,True,,
vel_diff,1.2500000000000002,,1.013786172090128,,,True,,
vel_diff,1.3000000000000003,,1.059615387684194,,,True,,
vel_diff,1.35,,1.1090776223382897,,,True,,
vel_diff,1.4000000000000001,,1.1658135276442885,,,True,,
vel_diff,1.4500000000000002,,1.1932004753073013,,,True,,
vel_diff,1.5000000000000002,,1.226241432395245,,,True,,
vel_diff,1.5500000000000003,,1.283186415087147,,,True,,
vel_diff,1.6,,1.3046333424251255,,,True,,
vel_diff,1.6500000000000001,,1.3998509469657567,,,True,,
vel_diff,1.7000000000000002,,1.3662817579815543,,,True,,
vel_diff,1.7500000000000002,,1.4750081436930609,,,True,,
vel_diff,1.8000000000000003,,1.5198637141124398,,,False,,
vel_diff,1.85,,1.54001381247421,,,True,,
vel_diff,1.9000000000000001,,1.55718682681422,,,True,,
vel_diff,1.9500000000000002,,1.576544382354863,,,True,,
vel_diff,2.0,,1.6122255149874196,,,True,,
vel_diff,2.0500000000000003,,1.6589386787618776,,,True,,
vel_diff,2.1,,1.7011909347545453,,,True,,
