Speed,Angle,Distance,Success,Reward
0.3,-15.0,0,False,93.28693389771372
0.6,-15.0,0,False,54.76904749124325
0.9,-15.0,0,False,43.25442210601251
1.2,-15.0,0,False,29.350866385520142
1.5,-15.0,0,False,28.552415235009278
1.8,-15.0,0,False,22.144899659473374
2.1,-15.0,0,False,25.679984507763255
2.4,-15.0,0,False,2.2739302322713506
2.7,-15.0,0,False,3.8827847760251633
3.0,-15.0,0,False,5.7682768931029
0.3,-14.49,0,False,78.85082343993771
0.6,-14.49,0,False,49.4822755925553
0.9,-14.49,0,False,40.99007786087491
1.2,-14.49,0,False,23.886745539431182
1.5,-14.49,0,False,32.50633501109538
1.8,-14.49,0,False,19.647565317560964
2.1,-14.49,0,False,15.341346085198357
2.4,-14.49,0,False,12.696079524333365
2.7,-14.49,0,False,11.945993664897413
3.0,-14.49,0,False,3.436209149545398
0.3,-13.98,0,False,62.103101490937746
0.6,-13.98,0,False,54.83586235769002
0.9,-13.98,0,False,40.058001794314315
1.2,-13.98,0,False,33.563882588987035
1.5,-13.98,0,False,24.376679870832007
1.8,-13.98,0,False,17.584183573041994
2.1,-13.98,0,False,26.2152859365478
2.4,-13.98,0,False,13.611741508269786
2.7,-13.98,0,False,-4.653670382514671
3.0,-13.98,0,False,-0.046950629116880194
0.3,-13.47,0,False,56.967379102520454
0.6,-13.47,0,False,53.605965133456316
0.9,-13.47,0,False,41.15395433782794
1.2,-13.47,0,False,31.359961528627984
1.5,-13.47,0,False,24.85934775768487
1.8,-13.47,0,False,19.62052705102783
2.1,-13.47,0,False,19.749291225624873
2.4,-13.47,0,False,1.1480043227810945
2.7,-13.47,0,False,19.48384074272535
3.0,-13.47,0,False,21.85652555595273
0.3,-12.97,0,False,65.20437058880054
0.6,-12.97,0,False,62.441817894149914
0.9,-12.97,0,False,46.01494208395368
1.2,-12.97,0,False,33.877646839555716
1.5,-12.97,0,False,29.206549855510513
1.8,-12.97,0,False,10.671967499156578
2.1,-12.97,0,False,16.928558221721964
2.4,-12.97,0,False,5.910830831428614
2.7,-12.97,0,False,8.104342447318444
3.0,-12.97,0,False,11.177691739977485
0.3,-12.46,0,False,73.2567156739718
0.6,-12.46,0,False,53.22336111749852
0.9,-12.46,0,False,39.84937900705704
1.2,-12.46,0,False,33.554795536119705
1.5,-12.46,0,False,25.84075109069179
1.8,-12.46,0,False,22.01062856339484
2.1,-12.46,0,False,24.451018752228148
2.4,-12.46,0,False,8.124317545470475
2.7,-12.46,0,False,-3.524460802048539
3.0,-12.46,0,False,14.535472474182287
0.3,-11.95,0,False,78.72980325961142
0.6,-11.95,0,False,56.411091711670196
0.9,-11.95,0,False,40.35018407109722
1.2,-11.95,0,False,32.23904687214477
1.5,-11.95,0,False,19.80774712634299
1.8,-11.95,0,False,24.505802974953298
2.1,-11.95,0,False,17.568343650867163
