demo type,cmd speed,angle,mean speed,noise level,resolution,success,max range,trial_no,steps taken
vel_diff,0.1,,0.12314758783809628,,,True,,,45.0
vel_diff,0.15000000000000002,,0.16283168997934813,,,True,,,76.0
vel_diff,0.2,,0.21963504801997033,,,True,,,40.0
vel_diff,0.25,,0.2596931806002688,,,True,,,41.0
vel_diff,0.30000000000000004,,0.30639987550288944,,,True,,,34.0
vel_diff,0.35,,0.3428932455530386,,,True,,,45.0
vel_diff,0.4,,0.3981760443195773,,,True,,,61.0
vel_diff,0.45000000000000007,,0.4369826622469901,,,True,,,57.0
vel_diff,0.5,,0.4893966876828012,,,True,,,56.0
vel_diff,0.55,,0.537246770490992,,,True,,,54.0
vel_diff,0.6,,0.580125076615962,,,True,,,61.0
vel_diff,0.65,,0.6272997360850181,,,True,,,46.0
vel_diff,0.7000000000000001,,0.6695386918194342,,,True,,,65.0
vel_diff,0.75,,0.7140388475495618,,,True,,,41.0
vel_diff,0.8,,0.7695585929380397,,,True,,,60.0
vel_diff,0.85,,0.8169599283053183,,,True,,,55.0
vel_diff,0.9,,0.8646906913131154,,,True,,,58.0
vel_diff,0.9500000000000001,,0.9104339335753109,,,True,,,49.0
vel_diff,1.0,,0.9585444319616757,,,True,,,49.0
vel_diff,1.05,,1.0070109144740147,,,True,,,59.0
vel_diff,1.1,,1.0566236670037263,,,True,,,63.0
vel_diff,1.1500000000000001,,1.0990554990776402,,,True,,,61.0
vel_diff,1.2000000000000002,,1.155866428861287,,,True,,,68.0
vel_diff,1.2500000000000002,,1.199075447127142,,,True,,,80.0
vel_diff,1.3000000000000003,,1.24180030688189,,,True,,,65.0
vel_diff,1.35,,1.2882409646546935,,,True,,,67.0
vel_diff,1.4000000000000001,,1.336846624414059,,,True,,,52.0
vel_diff,1.4500000000000002,,1.3902461601491938,,,True,,,69.0
vel_diff,1.5000000000000002,,1.4207393752420687,,,True,,,71.0
vel_diff,1.5500000000000003,,1.4696314480717425,,,True,,,74.0
vel_diff,1.6,,1.5146896360226934,,,True,,,56.0
vel_diff,1.6500000000000001,,1.5611030059088786,,,True,,,89.0
vel_diff,1.7000000000000002,,1.6096563764882812,,,True,,,62.0
vel_diff,1.7500000000000002,,1.6575494894811604,,,True,,,71.0
vel_diff,1.8000000000000003,,1.689987669080196,,,True,,,65.0
vel_diff,1.85,,1.7407551409310247,,,True,,,65.0
vel_diff,1.9000000000000001,,1.7895352716228117,,,True,,,82.0
vel_diff,1.9500000000000002,,1.8450647597971255,,,True,,,69.0
vel_diff,2.0,,1.8703520422410373,,,True,,,78.0
vel_diff,2.0500000000000003,,1.9184150148624142,,,True,,,71.0
vel_diff,2.1,,1.9686509288557237,,,True,,,90.0
