Speed Value,Angle,Ground Noise,Mean Speed,Success,Reward,Ground Resolution
0.1,-20.0,0.03,1.2724460955236006,True,1321.2694816866806,0.2
0.5142857142857142,-20.0,0.03,1.7041365999195155,True,1651.5469533096054,0.2
0.9285714285714285,-20.0,0.03,1.788304929744576,True,1691.6301828019512,0.2
1.342857142857143,-20.0,0.03,1.7639684437452718,True,1673.9781947099098,0.2
1.7571428571428571,-20.0,0.03,0.0,False,1105.0636793374963,0.2
2.1714285714285713,-20.0,0.03,2.7620112433946735,True,1401.9877765810108,0.2
2.585714285714286,-20.0,0.03,2.5432614166995573,True,1539.1676762625661,0.2
3.0,-20.0,0.03,0.0,False,1137.2162149003414,0.2
0.1,-19.0,0.03,1.6175737012006883,True,1607.33010099227,0.2
0.5142857142857142,-19.0,0.03,1.5975735894276173,True,1491.8672777932563,0.2
0.9285714285714285,-19.0,0.03,1.5263898374226679,True,1748.0926035933091,0.2
1.342857142857143,-19.0,0.03,1.9203304352098542,True,1614.2229366857587,0.2
1.7571428571428571,-19.0,0.03,0.0,False,1485.200885002913,0.2
2.1714285714285713,-19.0,0.03,2.162979443120922,True,1514.280971195612,0.2
2.585714285714286,-19.0,0.03,0.0,False,274.80263418588277,0.2
3.0,-19.0,0.03,0.0,False,104.55892707912216,0.2
0.1,-18.0,0.03,1.4979732589193242,True,1598.725039184213,0.2
0.5142857142857142,-18.0,0.03,1.51255633144395,True,1615.7468536581787,0.2
0.9285714285714285,-18.0,0.03,1.5219221154230989,True,1627.4905159191737,0.2
1.342857142857143,-18.0,0.03,1.5975516117003052,True,1643.2730631854838,0.2
1.7571428571428571,-18.0,0.03,1.62424887201468,True,1726.7305901758982,0.2
2.1714285714285713,-18.0,0.03,2.7604694971093244,True,1484.745958985969,0.2
2.585714285714286,-18.0,0.03,0.0,False,1168.0109068319507,0.2
3.0,-18.0,0.03,0.8657925492521207,True,1505.240704888091,0.2
0.1,-17.0,0.03,1.2910396425824313,True,1614.4544052883273,0.2
0.5142857142857142,-17.0,0.03,1.2942426050356985,True,1524.1115088702054,0.2
0.9285714285714285,-17.0,0.03,1.4130250158631117,True,1724.0966852161573,0.2
1.342857142857143,-17.0,0.03,1.2809518813643297,True,1648.0656309907054,0.2
1.7571428571428571,-17.0,0.03,1.8576617036782674,True,1680.927155998649,0.2
2.1714285714285713,-17.0,0.03,1.5241053883058149,True,1640.063453595994,0.2
2.585714285714286,-17.0,0.03,0.0,False,146.03069655630318,0.2
3.0,-17.0,0.03,0.0,False,243.63894716928354,0.2
0.1,-16.0,0.03,1.578344753006744,True,1628.2497487715002,0.2
0.5142857142857142,-16.0,0.03,1.1230205273123732,True,1505.6275816853702,0.2
0.9285714285714285,-16.0,0.03,1.4851517957591633,True,1732.1808128418056,0.2
1.342857142857143,-16.0,0.03,1.5163823845013922,True,1703.5706668274745,0.2
1.7571428571428571,-16.0,0.03,2.6029046509366003,True,1491.287829914801,0.2
2.1714285714285713,-16.0,0.03,2.805367137735879,True,1501.4675888018292,0.2
2.585714285714286,-16.0,0.03,1.6458790034423079,True,1621.4402136983167,0.2
3.0,-16.0,0.03,0.0,False,102.42060574594396,0.2
0.1,-15.0,0.03,1.1406321280289844,True,1561.0361160460825,0.2
0.5142857142857142,-15.0,0.03,1.0398125746849893,True,1552.1596012496955,0.2
0.9285714285714285,-15.0,0.03,1.3353810375441095,True,1758.2533753308976,0.2
1.342857142857143,-15.0,0.03,1.4972355959096901,True,1742.4338390120668,0.2
1.7571428571428571,-15.0,0.03,2.275672544946236,True,1546.9601318969778,0.2
2.1714285714285713,-15.0,0.03,1.8279850428023081,True,1582.5302903395886,0.2
2.585714285714286,-15.0,0.03,1.6517742074585011,True,1619.093972074558,0.2
3.0,-15.0,0.03,2.279221974234557,True,1301.7149284817574,0.2
0.1,-14.0,0.03,1.1731388707425177,True,1609.449679873133,0.2
0.5142857142857142,-14.0,0.03,1.1567129895649422,True,1688.8702392466919,0.2
0.9285714285714285,-14.0,0.03,1.1459952681406806,True,1749.2925320643583,0.2
1.342857142857143,-14.0,0.03,1.4946299036533397,True,1671.631247234064,0.2
1.7571428571428571,-14.0,0.03,2.6269879794720783,True,1508.1417842062676,0.2
2.1714285714285713,-14.0,0.03,2.692747211249549,True,1439.723398107483,0.2
2.585714285714286,-14.0,0.03,2.0379385705913653,True,1087.64606466279,0.2
3.0,-14.0,0.03,0.0,False,-23.684224543698758,0.2
0.1,-13.0,0.03,0.8109613703132329,True,1375.9241650582424,0.2
0.5142857142857142,-13.0,0.03,0.9637390202085692,True,1538.814217146691,0.2
0.9285714285714285,-13.0,0.03,1.1219060197880344,True,1840.6617799303046,0.2
1.342857142857143,-13.0,0.03,1.276719461332902,True,1735.2259169152717,0.2
1.7571428571428571,-13.0,0.03,2.229567531677589,True,1487.5504097682508,0.2
2.1714285714285713,-13.0,0.03,2.2063849297329625,True,1488.2978592902514,0.2
2.585714285714286,-13.0,0.03,2.4677894555190805,True,1364.2659958704537,0.2
3.0,-13.0,0.03,0.0,False,-10.697774154355377,0.2
0.1,-12.0,0.03,0.977192956406116,True,1650.4430908512973,0.2
0.5142857142857142,-12.0,0.03,0.9597282966108143,True,1638.4588376033157,0.2
0.9285714285714285,-12.0,0.03,1.5124795514690004,True,1733.068778820388,0.2
1.342857142857143,-12.0,0.03,1.1919544484564508,True,1729.0970470282566,0.2
1.7571428571428571,-12.0,0.03,1.5133308091844693,True,1746.6587596322247,0.2
2.1714285714285713,-12.0,0.03,1.316449157869858,True,1734.8211267106772,0.2
2.585714285714286,-12.0,0.03,1.8837660932200144,True,1511.077367978257,0.2
3.0,-12.0,0.03,2.5909283161181524,True,1490.800119933832,0.2
0.1,-11.0,0.03,1.0695278347482824,True,1649.8649442952985,0.2
0.5142857142857142,-11.0,0.03,0.9248617352597505,True,1653.9423860945928,0.2
0.9285714285714285,-11.0,0.03,1.0737035566906223,True,1822.482310001216,0.2
1.342857142857143,-11.0,0.03,1.4075288076091317,True,1664.7600841204958,0.2
1.7571428571428571,-11.0,0.03,1.574039409252955,True,1719.193121224866,0.2
2.1714285714285713,-11.0,0.03,2.1858134881258264,True,1430.079294331663,0.2
2.585714285714286,-11.0,0.03,0.0,False,91.23861897445823,0.2
3.0,-11.0,0.03,0.0,False,113.3429159637181,0.2
0.1,-10.0,0.03,0.9243065590628918,True,1671.5712453858591,0.2
0.5142857142857142,-10.0,0.03,0.9592274289162871,True,1653.5264119093179,0.2
0.9285714285714285,-10.0,0.03,1.0615897112721284,True,1747.5957030618292,0.2
1.342857142857143,-10.0,0.03,1.1176223875129252,True,1798.098982604885,0.2
1.7571428571428571,-10.0,0.03,1.2757544547492157,True,1826.7104267598763,0.2
2.1714285714285713,-10.0,0.03,1.3143035083055694,True,1818.0426979463143,0.2
2.585714285714286,-10.0,0.03,1.4899267727510477,True,1610.6700471209701,0.2
3.0,-10.0,0.03,0.0,False,170.49041281635357,0.2
0.1,-9.0,0.03,0.8505972395031451,True,1684.428384567654,0.2
0.5142857142857142,-9.0,0.03,0.8797215546881848,True,1583.6658243838308,0.2
0.9285714285714285,-9.0,0.03,1.0419565741558687,True,1770.6333113998335,0.2
1.342857142857143,-9.0,0.03,0.7307375832048147,True,1656.705492994708,0.2
1.7571428571428571,-9.0,0.03,2.358810567704146,True,1445.3173450059671,0.2
2.1714285714285713,-9.0,0.03,1.3549754110681342,True,1656.599182514781,0.2
2.585714285714286,-9.0,0.03,1.3430254094825664,True,1792.9149431125884,0.2
3.0,-9.0,0.03,0.0,False,105.56967390664687,0.2
0.1,-8.0,0.03,0.7391133463258128,True,1707.8945897979952,0.2
0.5142857142857142,-8.0,0.03,0.7656565744030803,True,1683.4412077420704,0.2
0.9285714285714285,-8.0,0.03,0.963020733814892,True,1860.7986607157275,0.2
1.342857142857143,-8.0,0.03,1.4012242864251032,True,1622.979262356516,0.2
1.7571428571428571,-8.0,0.03,1.5082942062006264,True,1695.5816911657616,0.2
2.1714285714285713,-8.0,0.03,1.117142265250132,True,1792.6205996234848,0.2
2.585714285714286,-8.0,0.03,2.315077587572168,True,1466.6725222463963,0.2
3.0,-8.0,0.03,0.0,False,193.48551265507228,0.2
0.1,-7.0,0.03,0.6165410109570412,True,1597.9710547989457,0.2
0.5142857142857142,-7.0,0.03,0.6212955339900543,True,1736.0086834136123,0.2
0.9285714285714285,-7.0,0.03,0.9567738051683286,True,1860.720564478379,0.2
1.342857142857143,-7.0,0.03,1.055315175364599,True,1818.8373962506478,0.2
1.7571428571428571,-7.0,0.03,1.5892103753920837,True,1670.6590378668855,0.2
2.1714285714285713,-7.0,0.03,1.3372474325333745,True,1777.712390456209,0.2
2.585714285714286,-7.0,0.03,0.9353137904720219,True,1248.3146674870784,0.2
3.0,-7.0,0.03,2.091643249244087,True,1484.2810806622124,0.2
0.1,-6.0,0.03,0.6531264381304511,True,1680.0979327803545,0.2
0.5142857142857142,-6.0,0.03,0.4842334363090409,True,1703.6580245930604,0.2
0.9285714285714285,-6.0,0.03,0.8700927636457558,True,1784.4918225506424,0.2
1.342857142857143,-6.0,0.03,0.9335071299016132,True,1805.4377710764966,0.2
1.7571428571428571,-6.0,0.03,1.189861032936419,True,1826.9413597816958,0.2
2.1714285714285713,-6.0,0.03,1.2236697783270354,True,1803.0064585937823,0.2
2.585714285714286,-6.0,0.03,1.438310002425221,True,1663.6070517412434,0.2
3.0,-6.0,0.03,0.0,False,74.56196941160059,0.2
0.1,-5.0,0.03,0.5662121137604197,True,1721.692981495008,0.2
0.5142857142857142,-5.0,0.03,0.7320579945020116,True,1701.0287430899643,0.2
0.9285714285714285,-5.0,0.03,0.8594475337691667,True,1786.5425862971435,0.2
1.342857142857143,-5.0,0.03,0.9504864245196902,True,1827.0300230551677,0.2
1.7571428571428571,-5.0,0.03,1.7331353063357966,True,1678.560900417464,0.2
2.1714285714285713,-5.0,0.03,1.1713133146470351,True,1842.3063868876525,0.2
2.585714285714286,-5.0,0.03,0.0,False,642.1758762158769,0.2
3.0,-5.0,0.03,0.36541046954462925,True,1559.5356629459113,0.2
0.1,-4.0,0.03,0.594733485142515,True,1638.3797557753537,0.2
0.5142857142857142,-4.0,0.03,0.44818592133099494,True,1623.4964561650706,0.2
0.9285714285714285,-4.0,0.03,0.6359281270287439,True,1796.5771495680162,0.2
1.342857142857143,-4.0,0.03,1.0430567145085174,True,1681.7828892505904,0.2
1.7571428571428571,-4.0,0.03,1.3491747699231964,True,1876.2054166221733,0.2
2.1714285714285713,-4.0,0.03,1.2837705872186855,True,1670.9189507026292,0.2
2.585714285714286,-4.0,0.03,0.0,False,682.9652556441797,0.2
3.0,-4.0,0.03,0.0,False,74.225618409412,0.2
0.1,-3.0,0.03,0.3771750347199349,True,1722.8734064298621,0.2
0.5142857142857142,-3.0,0.03,0.5233041529827486,True,1677.3065730998617,0.2
0.9285714285714285,-3.0,0.03,0.7369733588729577,True,1821.3551896450158,0.2
1.342857142857143,-3.0,0.03,0.8272634663733177,True,1817.597065662043,0.2
1.7571428571428571,-3.0,0.03,1.4207215715734405,True,1786.835076520984,0.2
2.1714285714285713,-3.0,0.03,1.5555671165412752,True,1520.7786736684736,0.2
2.585714285714286,-3.0,0.03,1.4757683139037698,True,1563.34467973103,0.2
3.0,-3.0,0.03,0.0,False,-8.125704241967421,0.2
0.1,-2.0,0.03,0.32697448908233295,True,1677.9303879560412,0.2
0.5142857142857142,-2.0,0.03,0.34310177827681065,True,1770.7439938546931,0.2
0.9285714285714285,-2.0,0.03,0.6554131199291724,True,1864.0116143507885,0.2
1.342857142857143,-2.0,0.03,0.7258460250317889,True,1834.1474907102006,0.2
1.7571428571428571,-2.0,0.03,0.9051579036064366,True,1868.7504279313207,0.2
2.1714285714285713,-2.0,0.03,1.35020636372835,True,1390.0295743736988,0.2
2.585714285714286,-2.0,0.03,1.508531969564235,True,1332.2633748644034,0.2
3.0,-2.0,0.03,0.0,False,232.27632292521355,0.2
0.1,-1.0,0.03,0.27606963238325044,True,1639.2584964683072,0.2
0.5142857142857142,-1.0,0.03,0.3235346960624561,True,1681.56431690082,0.2
0.9285714285714285,-1.0,0.03,0.6722739257446813,True,1848.0432537503314,0.2
1.342857142857143,-1.0,0.03,0.5886338009509388,True,1782.7697954629496,0.2
1.7571428571428571,-1.0,0.03,1.18601435755085,True,1809.973585051833,0.2
2.1714285714285713,-1.0,0.03,0.8324455813100415,True,1750.6239527038235,0.2
2.585714285714286,-1.0,0.03,0.0,False,89.14860886661754,0.2
3.0,-1.0,0.03,0.0,False,91.25328721826746,0.2
0.1,0.0,0.03,0.24578473800895972,True,1748.8190506230899,0.2
0.5142857142857142,0.0,0.03,0.6281490128816449,True,1438.2480435431341,0.2
0.9285714285714285,0.0,0.03,0.6028549678473281,True,1808.9852972851445,0.2
1.342857142857143,0.0,0.03,0.6465309387663628,True,1831.5571484265633,0.2
1.7571428571428571,0.0,0.03,1.087828008433609,True,1597.4715561454818,0.2
2.1714285714285713,0.0,0.03,0.9862286225808976,True,1491.8056122006967,0.2
2.585714285714286,0.0,0.03,0.4785063143785906,True,1087.7712474060997,0.2
3.0,0.0,0.03,0.0,False,-8.246347293050096,0.2
0.1,1.0,0.03,0.16761204712068697,True,1685.1139302454808,0.2
0.5142857142857142,1.0,0.03,0.34160073038023353,True,1495.9966093204077,0.2
0.9285714285714285,1.0,0.03,0.42637515513899665,True,1781.5234536911514,0.2
1.342857142857143,1.0,0.03,0.8680271759858404,True,1645.218749734797,0.2
1.7571428571428571,1.0,0.03,0.9741270795944729,True,1749.9502034603431,0.2
2.1714285714285713,1.0,0.03,0.9885789575999052,True,1463.0234332739285,0.2
2.585714285714286,1.0,0.03,0.0,False,-26.356027335033545,0.2
3.0,1.0,0.03,0.0,False,320.4034669135387,0.2
0.1,2.0,0.03,0.12831620401250682,True,1604.7360143801359,0.2
0.5142857142857142,2.0,0.03,0.1283374830972798,True,1697.5130527449612,0.2
0.9285714285714285,2.0,0.03,0.46568814719944446,True,1734.869001518448,0.2
1.342857142857143,2.0,0.03,0.5681371146440878,True,1735.0183625740517,0.2
1.7571428571428571,2.0,0.03,0.9146842255881266,True,1659.5600222347994,0.2
2.1714285714285713,2.0,0.03,1.015386897969809,True,1574.7712584695903,0.2
2.585714285714286,2.0,0.03,0.0,False,432.5817291780257,0.2
3.0,2.0,0.03,0.3749622451473922,True,1656.3064558343815,0.2
0.1,3.0,0.03,0.08300947281121432,True,1721.0427186209154,0.2
0.5142857142857142,3.0,0.03,0.13443850519636774,True,1654.0305837661201,0.2
0.9285714285714285,3.0,0.03,0.362926848728725,True,1769.3021898161774,0.2
1.342857142857143,3.0,0.03,0.7425506873999775,True,1412.938043343736,0.2
1.7571428571428571,3.0,0.03,0.5031111655682058,True,1753.5920315009862,0.2
2.1714285714285713,3.0,0.03,0.33418856528433716,True,1697.836678253134,0.2
2.585714285714286,3.0,0.03,0.0,False,41.085357890257505,0.2
3.0,3.0,0.03,0.0,False,132.4858760947973,0.2
0.1,4.0,0.03,0.0,False,1675.8691661385624,0.2
0.5142857142857142,4.0,0.03,0.0,False,1633.3341429928994,0.2
0.9285714285714285,4.0,0.03,0.26019553733655665,True,1664.5813148043326,0.2
1.342857142857143,4.0,0.03,0.28527756815662586,True,1719.3039182737368,0.2
1.7571428571428571,4.0,0.03,0.6046505892958759,True,1645.4886354382243,0.2
2.1714285714285713,4.0,0.03,0.6332218104605019,True,1722.7855650630404,0.2
2.585714285714286,4.0,0.03,0.0,False,27.553235174432672,0.2
3.0,4.0,0.03,0.7339952000442029,True,829.2717312117919,0.2
0.1,5.0,0.03,0.003355903429652362,True,1551.8711864341235,0.2
0.5142857142857142,5.0,0.03,0.0,False,1600.4282819405896,0.2
0.9285714285714285,5.0,0.03,0.21432650340787157,True,1680.8496064019,0.2
1.342857142857143,5.0,0.03,0.28062698932849434,True,1659.8025683068165,0.2
1.7571428571428571,5.0,0.03,0.5411271456384885,True,1457.968637938541,0.2
2.1714285714285713,5.0,0.03,0.5709584469953015,True,1571.591242835424,0.2
2.585714285714286,5.0,0.03,0.6327288111225436,True,1118.4579000875262,0.2
3.0,5.0,0.03,0.4578545466404619,True,1489.5201859809672,0.2
0.1,6.0,0.03,0.0,False,1675.1674815229828,0.2
0.5142857142857142,6.0,0.03,0.1328258322321205,True,1388.70528384119,0.2
0.9285714285714285,6.0,0.03,0.12401309105034704,True,1706.3581005545846,0.2
1.342857142857143,6.0,0.03,0.004978767157986388,True,1383.2423910726145,0.2
1.7571428571428571,6.0,0.03,0.8711402174440105,True,1148.0651243842092,0.2
2.1714285714285713,6.0,0.03,0.5924753366730797,True,1533.6004487077673,0.2
2.585714285714286,6.0,0.03,0.0,False,99.31193677999809,0.2
3.0,6.0,0.03,0.0,False,38.449092416851656,0.2
0.1,7.0,0.03,0.0,False,1704.0867217772209,0.2
0.5142857142857142,7.0,0.03,0.0,False,1510.3687683898409,0.2
0.9285714285714285,7.0,0.03,0.008980133770018953,True,1409.3007275066,0.2
1.342857142857143,7.0,0.03,0.08841617518020482,True,1626.6720349833897,0.2
1.7571428571428571,7.0,0.03,0.44201370573574633,True,1261.5583003783788,0.2
2.1714285714285713,7.0,0.03,0.0,False,913.6405732335193,0.2
2.585714285714286,7.0,0.03,0.0,False,-7.435843684974557,0.2
3.0,7.0,0.03,0.0,False,-24.31391752838375,0.2
0.1,8.0,0.03,0.0,False,1524.4450246230401,0.2
0.5142857142857142,8.0,0.03,0.0,False,1778.1888648569368,0.2
0.9285714285714285,8.0,0.03,0.0,False,1352.0922953823201,0.2
1.342857142857143,8.0,0.03,0.0,False,1377.14039273711,0.2
1.7571428571428571,8.0,0.03,0.0,False,1347.9116883261918,0.2
2.1714285714285713,8.0,0.03,0.4668538371293017,True,1604.8918668602591,0.2
2.585714285714286,8.0,0.03,0.0,False,76.93413344008844,0.2
3.0,8.0,0.03,0.0,False,76.53150681824889,0.2
0.1,9.0,0.03,0.0,False,1734.1403334474594,0.2
0.5142857142857142,9.0,0.03,0.20810936714781542,True,1299.29554728537,0.2
0.9285714285714285,9.0,0.03,0.0,False,1602.0507589614742,0.2
1.342857142857143,9.0,0.03,0.0,False,1598.9988391973613,0.2
1.7571428571428571,9.0,0.03,0.08180093505742786,True,1211.8789973407656,0.2
2.1714285714285713,9.0,0.03,0.09330470027602358,True,1040.7655019064753,0.2
2.585714285714286,9.0,0.03,0.1976595388562741,True,1438.1448308704025,0.2
3.0,9.0,0.03,0.0,False,78.93557577090155,0.2
0.1,10.0,0.03,0.0,False,1504.2229455509098,0.2
0.5142857142857142,10.0,0.03,0.0,False,1781.9609662243872,0.2
0.9285714285714285,10.0,0.03,0.0,False,1602.749073164494,0.2
1.342857142857143,10.0,0.03,0.0,False,1168.8021434320417,0.2
1.7571428571428571,10.0,0.03,0.1178028830327102,True,1327.635227699354,0.2
2.1714285714285713,10.0,0.03,0.0,False,1267.692459004892,0.2
2.585714285714286,10.0,0.03,0.0,False,154.1707909033263,0.2
3.0,10.0,0.03,0.29140273725044274,True,1060.6636917651979,0.2
0.1,11.0,0.03,0.0,False,1744.358102077358,0.2
0.5142857142857142,11.0,0.03,0.0,False,1150.8070780733012,0.2
