step,episode,alive,contact,speed,torque,im_hip_pos,im_knee_pos,im_ankle_pos,im_hip_vel,im_knee_vel,im_ankle_vel
1092,28,0.5,0.17704857463099663,0.006223527851040237,-0.23428374794977053,2.219821039474924e-09,0.0009610863851782507,0.0003034547449895932,0.05162700988435909,7.4677069999146806e-06,3.165422988930085e-10
1093,28,0.5,0.15432593846312107,0.008690341532741673,-0.225889941105353,3.2731040445558077e-09,0.11760930204067843,1.7338541672122818e-05,0.00012945005344748003,2.501601227014741e-10,0.056125149023661516
1094,28,0.5,0.0,0.016841688511610917,-0.2360993097935404,3.285978515618893e-09,0.07501014321763727,1.1704349039853635e-08,0.03334981092052216,0.10794626513964549,0.009285070313794571
1095,28,0.5,0.0,0.02130167347866382,-0.19431207754782268,0.00033331691214388164,3.657618851279315e-07,1.8181140521616297e-07,0.014850775246242507,0.009660141197130448,7.716440828188133e-05
1096,28,0.5,0.0,0.0259977912715448,-0.20740548010383333,1.282830047753763e-07,5.404151332372344e-08,3.383159398507528e-05,0.0005822251787051094,3.7618721049255125e-05,0.0007194894437168453
1097,28,0.5,0.0,0.024630478131640043,-0.20086375304630824,5.856425369937246e-08,0.013148341508235802,0.00034227746070965276,0.06432575350594563,0.060870317938837064,1.1946794399034182e-10
1098,28,0.5,0.0,0.014128867466599637,-0.20207952388695308,5.70046232893068e-07,0.019506039037821513,3.615131222703594e-05,0.005977010171812386,7.605882356753671e-05,3.495958989596325e-10
1099,28,0.5,0.0,0.015170646199964286,-0.2694740829723222,2.894676870998521e-09,5.29290318093602e-07,0.0002065864450036444,0.0015819659228494367,7.134959190501807e-05,3.895080171763056e-06
1100,28,0.5,0.0,0.024656527419039155,-0.30982697010040283,1.4791140674564286e-07,1.6721463750707315e-08,0.004558660949875194,0.0567644308803454,0.0001129746459500309,1.3032181236855147e-10
1101,28,0.5,0.0,0.042778019552340486,-0.16924693988902229,0.0002528223484062431,0.018236077832732657,4.641510273761707e-08,0.012351211619796028,4.004313689202266e-06,0.08911556753405923
1102,28,-0.5,0.1500475764841546,0.06573219376405404,-0.21319010172571456,0.0002533326582731934,5.153181760811945e-06,6.93459029384782e-08,0.12341584954037846,0.0001871715024572949,2.9576593806089096e-10
1103,28,-0.5,0.0,0.05570254944009292,-0.1271143200142043,3.640054299198859e-05,0.00042194663197915095,1.790225953047582e-06,0.034322238348104044,0.006147247169088794,3.3091728302124163e-06
1104,28,-0.5,0.0,0.0356351315598958,-0.3339121529034206,1.4013354116657417e-07,4.7547144813714143e-07,1.392083127337129e-08,0.015810016377401363,0.044769500734341695,0.04367505687837633
1105,28,-0.5,0.0,0.01919232099320248,-0.1787285387516022,5.976418419562328e-08,1.0960807438533664e-05,0.02006344782812358,0.06259017088312557,0.028063665396551293,9.269819860335451e-10
1106,28,-0.5,0.0,0.015942199722308457,-0.2224621947322573,5.269332555599553e-09,3.0622093414630348e-06,2.2679633254509178e-08,0.044060321039163755,0.0030895517396443972,4.5586330311567886e-09
1107,28,-0.5,0.0,0.027120258342284553,-0.16497827036572354,5.146976898357965e-09,2.75928599715103e-08,0.00021924747311422095,0.055871047533265696,0.001639729989660519,6.601307421353419e-10
1108,28,-0.5,0.0,0.05329774788947444,-0.1986417448946408,0.0004130283446861845,0.11748417775399987,9.818448355581408e-09,0.031387922911300103,0.005819555649943504,0.08271240720437947
1109,28,-100.0,0.0,0.06815736308458473,-0.24276329066072191,6.878824270817873e-08,1.2894882160068643e-06,3.5256545293479e-05,0.03987610289983425,0.0015115754085073432,0.07947460507395321
1110,29,0.5,0.0,0.031405736416270986,-0.3137028455734253,7.010998352643361e-06,4.008638585772552e-08,1.0058149988554048e-08,0.008414002993197762,0.1143552392744768,0.07350929166481059
1111,29,0.5,0.20618834947008582,0.03325430752859082,-0.20978942375097956,1.1654516761445962e-07,4.992385258526874e-07,0.034429835559952736,0.03362594738220779,0.00026042772134551525,1.5840531532777765e-09
1112,29,0.5,0.0,0.03839496813659466,-0.18543366900246058,0.0019087065929475886,0.2810400901768201,9.681133616055391e-08,0.036518608772575366,0.09126847639663126,0.0011612940556763273
1113,29,0.5,0.0,0.034421161311430526,-0.2089936270245484,0.00010469979055815847,6.535448124446136e-07,7.04304324207484e-08,0.025134344413229297,0.005009982782663138,1.6636413932207365e-08
1114,29,0.5,0.0,0.044008310630254885,-0.2458006848181997,3.711743058230754e-07,0.21603060574140653,4.370658341966491e-06,0.044690708492351294,0.06315218188899088,0.04644020532652677
1115,29,0.5,0.0,0.045892428134298315,-0.3013406894036702,3.4109796670206457e-07,1.2679636227902795e-08,6.680300685495289e-07,0.14334915491269973,0.053619593320430085,7.518973539783647e-10
1116,29,0.5,0.0,0.0408256384665231,-0.22301506574398705,3.458125926886327e-07,7.03967138223478e-05,0.010796456232944738,0.0022069904878423015,0.00018210349434620652,0.001450773278181525
1117,29,0.5,0.0,0.03139433197825369,-0.2914733103343419,1.541542455325898e-05,1.4405375147252096e-06,3.1054693936416986e-08,0.0028001957724913063,0.00022623278162305159,0.04094950870464003
1118,29,0.5,0.0,0.02862963489999636,-0.1295262355889593,9.514845719308285e-05,0.0077963797034492025,0.0002130724432588881,0.0011046805892660615,0.00016932241080214273,0.04202727073870973
1119,29,0.5,0.0,0.030686665134407702,-0.24172974186284202,4.413033564429888e-08,0.0006255931813034894,1.701525454360678e-07,0.029231034442527296,0.0011489194460210508,7.395979760652785e-07
1120,29,0.5,0.0,0.0384293336480021,-0.21731171650545938,2.4506038354477586e-05,0.0038561354001266906,2.5495442162334244e-07,0.014060649670864787,0.02515270842842939,5.1672246048007425e-09
1121,29,0.5,0.0,0.04641131055074646,-0.23676848388942226,2.1329075534552778e-07,5.430822841799811e-07,6.680957280701288e-06,0.0058985303630778784,0.06094920842148717,0.05285047360072941
1122,29,0.5,0.0,0.04597429196224705,-0.22051553343023575,0.0033071565308765323,3.262086296821174e-07,2.0707637777625403e-05,0.006442446479309428,0.06468387415729385,1.891131870272356e-10
1123,29,0.5,0.0,0.04481021019500176,-0.2502503948552268,1.4425153278845277e-07,2.2379377894983908e-06,5.028001803920584e-08,0.005264760169799627,0.07273872117960958,1.9313573719930215e-06
1124,29,0.5,0.0,0.04327600552993769,-0.24586696049996787,0.0007830054840741753,6.327787565589936e-10,5.530011759663472e-08,0.04468619298012617,0.006729277226957917,6.083739636957132e-06
1125,29,0.5,0.0,0.06468940967557193,-0.34285714285714286,9.25453874484887e-08,6.073492161538779e-10,1.4573698075725061e-08,0.0035931033620016455,0.00018031654579444634,1.5941914622876203e-10
1126,29,0.5,0.0,0.08301531730054025,-0.21837661596281188,0.0019506188550898341,2.1553160991720286e-09,4.767520770411502e-07,0.0046127730891043165,0.00047996267866585394,0.07461970659847295
1127,29,0.5,0.0,0.06939892930140035,-0.1606023100869996,0.004256290141862838,0.00012215443836177117,4.997984621413918e-07,0.0005323506972060276,2.607692113902616e-05,0.07226829665824346
1128,29,0.5,0.0,0.05416159130240674,-0.2789443022438458,2.4123443025523855e-06,1.9502190576830135e-05,2.0262760717486464e-05,0.01889759786358181,0.006642190838310411,0.06901475280833308
1129,29,0.5,0.0,0.03837244415247,-0.24676307695252556,1.9552698186904423e-08,0.017406162125336702,1.5648653392511368e-09,0.006334974497935255,0.00041473544682992685,0.06601946178646188
1130,29,-0.5,0.0,0.02853644801958917,-0.1879222051905734,3.598821929945504e-05,0.0035046942727536136,5.020610571753594e-07,0.02561159669449627,0.04061917044552504,4.0629233917768155e-07
1131,29,-0.5,0.0,0.024402098094308263,-0.17176320180296897,6.09736147319843e-05,1.7358839476172043e-07,4.318078093918488e-06,0.028624802194049344,0.030252098668463116,0.05684413478833972
1132,29,-0.5,0.0,0.03890433344389415,-0.30596139132976535,1.1437850631578717e-08,2.513737708755856e-05,2.347297200101164e-09,0.0071553944976481595,0.1235815856512236,0.06357928046833591
1133,29,-0.5,0.1553362644222148,0.040918235481857974,-0.13737635942442078,0.00011215962094054592,0.013139960755068236,1.544878462568211e-05,0.08582475007341765,0.0020439410331050687,0.054924481730061925
1134,29,-0.5,0.15384684436429938,0.033442269523114146,-0.24699700378945894,2.5200841597717904e-07,3.153938729033093e-05,9.743927943914018e-08,0.08626424252991188,0.012738066671963392,0.06377136824705654
1135,29,-0.5,0.3003070268346461,0.02041573245204956,-0.21843344335045134,4.63559227942226e-09,4.645736091126495e-06,4.706610750065351e-08,0.09808799352930585,0.026700082229753005,0.06437586316725415
1136,29,-0.5,0.1589274839888,0.013864748795459913,-0.24366026371717453,7.824634347948759e-05,0.06780474165010059,4.247740667102916e-09,0.0033521724989185445,0.00039559532653374145,0.06625282291947841
1137,29,-0.5,0.16118207020083508,0.008076528525135683,-0.22301778555182475,7.882542982748486e-06,0.07427984238637776,0.00014839138529826695,0.0036846736724085484,0.000676417547277504,3.3601173547049142e-06
1138,29,-0.5,0.0,0.006898442722094923,-0.20722288840583392,0.00013720332282071536,0.0026449289576777352,3.3503458847490146e-08,0.0015632770052419992,0.0001906099010654545,2.1046942517292275e-10
1139,29,-0.5,0.0,0.006722150059640867,-0.25161838031240874,4.832329332420549e-07,2.402347274846613e-09,2.908327690856827e-06,9.623454498294206e-05,5.359277631982517e-05,0.05161704859067237
1140,29,-100.0,0.0,0.012147736178004031,-0.24817382310117994,0.0015100619922127994,2.382303169871303e-10,3.722027789539533e-07,0.001965741595232707,0.041749091507175526,0.07727984368129949
1141,30,0.5,0.3,0.07547895993297687,-0.2377615179334368,0.0014974013188210054,0.00028974817361416183,5.4759296480110145e-05,0.07832621050872379,0.05115769772153023,0.0766083948638031
1142,30,0.5,0.0,0.0704423969853577,-0.2425424567290715,0.08892678470208756,1.631665083294495e-09,0.024071325404872897,0.0033847338562382214,0.0004588468738137615,2.2667770063426323e-10
1143,30,0.5,0.0,0.05480043048870545,-0.16428357192448206,1.8500896556016313e-05,0.0011965861250186442,0.0007443679794262918,0.0009790255559859865,0.00011480897917193731,0.06659463564723621
1144,30,0.5,0.0,0.05668956932802082,-0.15039139517716,0.0005559966995857934,0.0005371022236299916,0.00352637433301812,0.0035831760550546388,0.03905934438857815,0.08543541392013963
1145,30,0.5,0.0,0.062409220155682635,-0.18402976585286004,7.178232762675215e-09,1.8054328761574625e-06,0.032559219371815606,0.0007541482755450956,0.01853378700411239,0.08528197811915587
1146,30,0.5,0.1787406340954254,0.07086105399027219,-0.18176227110837187,4.715131510128236e-09,0.0017934745074848703,8.901819686913636e-07,0.0015889527649989568,0.0009336313231810365,0.0038550675179712733
1147,30,0.5,0.0,0.07504894125411805,-0.23782506425465857,2.387846730413758e-06,3.6172042108691177e-06,2.226951343174012e-06,0.008213035156266152,2.305193780661658e-05,0.06984045720203594
1148,30,0.5,0.20496354942269487,0.07737209297765162,-0.3254048275096076,7.644663478986523e-08,8.500134868210878e-07,1.747322515022942e-08,0.12143783071820605,3.106420503715134e-05,4.9351237681806395e-08
1149,30,0.5,0.0,0.09586192380037604,-0.25412625010524476,3.2662990099663574e-08,1.5851348628113476e-08,3.0177870611317592e-05,0.0028740552344507756,3.7434561976050405e-10,1.7658424918872983e-10
1150,30,0.5,0.0,0.09405739707585585,-0.15528252688901764,0.00017551775842481886,0.018162332312952608,0.027370657121449083,0.03460713741399253,0.04657668824761461,2.417522031322576e-10
1151,30,0.5,0.0,0.10394243601373314,-0.2787094141755785,7.419905763273141e-08,4.3044866283659216e-07,0.00017642960356879236,0.06996857003290409,0.04982015310468912,0.07575855910436949
1152,30,0.5,0.0,0.09807322037097956,-0.2257131269999913,1.9345013339578633e-05,3.364474392974208e-07,3.653821225042075e-08,0.07812854493573371,0.05263639007784372,0.07506577116311788
1153,30,0.5,0.0,0.07264903427890752,-0.16887721339506764,1.9540891488096075e-05,4.544810144670603e-08,0.040778508861069276,0.023782346227816296,0.003911457770897246,1.7330127815182035e-10
1154,30,0.5,0.0,0.053227720378611294,-0.19620958332504546,0.00011661903032663979,7.41787894346705e-05,2.2954336367175237e-05,0.13118964119276486,0.003583352712959573,1.733014944960254e-10
1155,30,0.5,0.0,0.06577531107776761,-0.2397420402084078,6.534774551524958e-08,0.004516190301898985,2.3695645759279773e-08,0.11011080564771451,0.03576542430563114,0.00020658141406641042
1156,30,0.5,0.0,0.07934856205555373,-0.13721330000885898,5.352063751175729e-05,1.5195969719250124e-07,0.0002344891747753312,0.09892893953265831,0.01599712621703885,2.4977749767851096e-10
1157,30,0.5,0.0,0.08218491902065797,-0.2089078622204917,0.00010274694098063642,0.0015083420646764057,5.190589966208595e-07,0.06565723390843375,0.0017029304356647045,3.3040074614251133e-07
1158,30,0.5,0.0,0.06462646343203586,-0.2485656086887632,6.009109152511322e-08,0.000751548467183596,0.0017235456449381924,0.0363767883456379,0.0017260655368465847,2.37532055598255e-10
1159,30,0.5,0.0,0.06964921464151884,-0.08147425534469742,6.313768947816948e-05,0.20109899451283209,0.053776224287499064,0.14250024418662038,0.008749814297471585,0.058368919158396385
1160,30,0.5,0.0,0.07358444920881471,-0.2634705368961607,2.231811187713093e-09,1.2681791030343934e-07,0.002069471194617349,0.04214277907781364,0.020296076362023907,0.07019281934065828
1161,30,0.5,0.0,0.08789974038680494,-0.1808176519083125,0.0002767168887459548,9.311289008757912e-08,0.027487881193073944,0.0005765678565360615,1.919594372711494e-05,0.011604200159925663
1162,30,0.5,0.0,0.09984202619170193,-0.27857280245849064,4.079316154456414e-09,9.221430974989374e-08,0.013109095357581337,0.11116725386097252,0.0007019272777465957,0.06657691925752318
1163,30,0.5,0.21262388061781928,0.09884497950813997,-0.26896087399550844,1.4546639269743374e-06,0.00012603391078268273,8.032247929030042e-05,0.12097643992994331,0.024936959731334328,0.0681780506031862
1164,30,0.5,0.21500672515397254,0.014890015650045645,-0.1831875431750502,8.438278575886118e-05,0.14580732159122298,1.0327381822934758e-07,0.005147001407753835,0.04029518722290893,5.903037312023641e-09
1165,30,0.5,0.0,0.011762171781200106,-0.2076188577072961,0.00025021642524627146,1.9154265673221594e-07,0.0024915121399827233,0.03645928936314731,0.03992581027845247,0.00017192885566230299
1166,30,0.5,0.0,0.014768473539922276,-0.25989455080458096,3.238837643616097e-06,2.819801522965743e-07,0.02326925788483012,0.0017416763370625972,5.4962758388072455e-05,2.2143956055117894e-05
1167,30,0.5,0.0,0.016868001198061876,-0.2020347276436431,3.81019225649734e-05,0.00025469290985840123,0.0017198960211399518,0.032737078145013684,0.00538822228074405,0.06264087797131446
1168,30,-0.5,0.0,0.014808321475463722,-0.16523933878966743,5.966305140918404e-08,0.03155418708011724,0.00019267447718540284,0.03313863958569038,0.00015790176094931658,2.6746920048877633e-10
1169,30,-0.5,0.0,0.014473053763594767,-0.19907719418406486,0.00015774306194670082,1.912625202919768e-06,3.908360623091664e-06,0.06176238191120471,0.09711869448935505,1.487704157054541e-06
1170,30,-0.5,0.0,0.014696842189433108,-0.2702798592192786,2.640695242291445e-09,0.0008785199853546387,2.8896611185826435e-08,0.05729050554731761,0.08140159707205179,2.1798677514383155e-05
1171,30,-0.5,0.0,0.014818228159578941,-0.26847242968423024,1.829195577408733e-06,5.675391864525454e-06,6.896040552165256e-08,0.10705346334389873,0.07677477074248526,0.011955851438945658
1172,30,-0.5,0.0,0.015462414594546899,-0.20338427616017205,3.8895335920924393e-07,1.9603729481421098e-07,0.0004498536531637842,0.03762555511877259,0.0017849362624726538,1.2259197198180077e-10
1173,30,-0.5,0.0,0.01669921217484755,-0.24205104729958946,2.3752021960762143e-09,4.811682286012942e-08,0.023495636351243913,0.03213720261094111,0.0008864541159354498,6.9053563211242e-06
1174,30,-0.5,0.0,0.017012904181339418,-0.1736369686467307,4.738405752814945e-06,0.03176883249058077,2.5929942363658954e-07,0.037698321823600646,0.11729942212826996,1.0199068723666222e-09
1175,30,-0.5,0.0,0.01946112629811287,-0.20924130167279925,6.54055959628765e-05,0.0035150660206012905,2.0505950011005597e-08,0.10423971478623793,0.0835489677176365,2.6381043930455136e-06
1176,30,-0.5,0.0,0.023789125220555055,-0.12425029841916901,5.1644870930923e-05,0.03282605567836191,0.05832433245918614,0.11457748668840226,0.003130507295970451,1.1883309802028405e-10
1177,30,-0.5,0.2978645250430303,0.013461500020222276,-0.247098960940327,4.291139922342333e-08,8.99063709929795e-06,8.21406861141098e-08,0.10766188284774962,0.05082608774729614,0.05143045724051777
1178,30,-0.5,0.248165058476896,0.004335768941746417,-0.20389564641352212,3.016539681390763e-09,3.0309794456680704e-08,0.038195015363261774,0.10211947571733485,0.000758137914972383,1.860552411237183e-09
1179,30,-0.5,0.0,0.005081907690451982,-0.23938502158437455,3.3423307571237773e-09,1.9758826462172546e-05,1.7628318332500132e-05,0.09353093197672381,0.0661967361988006,9.561844669503975e-05
1180,30,-0.5,0.40882130130728545,0.005617508654219681,-0.10295785598989043,0.00013820106088296917,0.004131206438896475,1.458908832544475e-05,0.10392952366353597,0.05453477454741916,0.05595182881736595
1181,30,-0.5,0.36930676738194224,0.004214884888635534,-0.1563038008919518,4.27309291692694e-08,0.0030025483693955223,2.0212988388559735e-08,0.08401149376259902,0.052835736669620874,0.06897479192857195
1182,30,-0.5,0.3474449526799162,0.0030673615005100303,-0.21863362150532858,2.626961177114029e-06,0.002499510081961918,0.001068062722721678,0.040767018633572495,0.05171684349889981,0.07604134611013855
1183,30,-0.5,0.3,0.001997681818885739,-0.24510754687445505,7.584137749647375e-07,1.8237746746194773e-07,3.863749056362087e-06,0.0604259647886913,0.025674330412265498,0.00048210658330169145
1184,30,-100.0,0.214054927984556,0.0018279722915850597,-0.18610179599906718,0.0002325223307984035,2.355030724518975e-08,5.6117316629128885e-08,0.07355287182636752,0.020350706080713068,1.5343345035811026e-10
1185,31,0.5,0.2282178571298733,0.11665835683257651,-0.21321764503206528,2.864739814889417e-07,0.007107514588235315,1.4733350349431793e-08,0.06340828196245069,0.010741164274261701,0.07007867600889486
1186,31,0.5,0.3,0.11233791253411744,-0.20652624177081244,3.4706607774828257e-07,1.5868440873345392e-08,0.000625942652746029,0.0019686073636260523,0.026808299568415742,0.03479942429411498
1187,31,0.5,0.24841085896971107,0.11955318497463997,-0.15849362111517362,2.509819656631443e-05,0.10952681973475878,0.0002252165518116096,0.0015707100459720657,0.009036264819445926,0.06940107586082471
1188,31,0.5,0.24172412921146844,0.15229734039862328,-0.21436206890004023,3.0003572609801675e-06,9.730085245572205e-07,0.005313895443735548,0.003955015566895514,0.011806874226169014,0.04768236875607387
1189,31,0.5,0.1764341025212425,0.18859907725514624,-0.16838380896619387,0.06557051286894085,0.0023639320904853237,0.0005013295432946678,0.032429770675592724,0.07036860312731606,0.07462558072794015
1190,31,0.5,0.0,0.20405327108640323,-0.18198788804667337,0.07229527175601119,3.064586383446222e-05,1.3914098629393077e-05,0.11034559732045897,0.0400770120070539,0.0005438228293774713
1191,31,0.5,0.0,0.194413016093568,-0.12562399527856283,0.04516871446132125,7.69502201514593e-07,0.05616877864757833,0.049995999777164256,0.03564029068337225,5.632588991060127e-07
1192,31,0.5,0.1586536488877309,0.19755582175196393,-0.22876172534057074,7.863719935044278e-06,5.864362944583174e-09,0.0004850918497658726,0.020813090151270034,0.008674604923528253,0.0033855527126385324
1193,31,0.5,0.16278052066329737,0.19293619726430405,-0.12163911866290229,0.004270703014424839,0.017566809138110245,0.0055124115017086426,0.009117043098142872,0.008226796702966267,1.046330216021963e-06
1194,31,0.5,0.0,0.161499317398017,-0.2636999989726714,3.370688339508295e-07,1.0099465747794901e-06,1.964855434760715e-05,0.005868335419127876,0.0040996991228315635,1.9117254906360015e-08
1195,31,0.5,0.0,0.12604147567757293,-0.16668526445116316,5.0187109043089336e-05,2.419344631913501e-05,1.141452836774623e-05,0.0026111572165353598,0.0010382122004573195,0.08251600395572439
1196,31,0.5,0.0,0.10835829058331718,-0.1963935205979007,3.449270381489064e-08,0.00018219874602956466,5.211625920083473e-05,0.00107228884641463,0.0004992442609179223,0.08353054255858025
1197,31,0.5,0.0,0.1413891589447106,-0.20374505232487405,3.9201881640945994e-08,1.0576850868815185e-08,3.280798281923791e-05,0.0016467529305316546,0.052454766938086414,0.08456190335027282
1198,31,0.5,0.0,0.18132993473219478,-0.20994957749332702,1.0467420201617785e-07,3.386285344827637e-05,1.6938172629958553e-07,0.10497451138830198,0.0069610308274075374,0.007424170142110907
1199,31,0.5,0.0,0.20495883014868374,-0.263262870482036,0.00037864231318530223,1.3702937683855848e-09,2.2980539246324263e-08,0.11017012885947094,0.022700993260613835,2.3026215786486666e-10
1200,31,0.5,0.0,0.18532358809631969,-0.2208914261843477,2.4541799504512024e-07,2.8944291996369835e-06,0.005344552355043737,0.10768274213509699,0.03602551373619626,1.1249800350978943e-08
1201,31,0.5,0.0,0.15559651364039204,-0.2693519080190786,8.187713001111062e-08,0.00463123546266493,4.909888096246663e-09,0.011187681592679098,5.87678331187831e-05,0.058049848846803934
1202,31,0.5,0.19372261179680386,0.1792786167986387,-0.131469004335148,0.0006587858395596219,0.004172463194799733,2.876983775644964e-06,0.05879356120839992,0.011263633371424244,0.002430741085347498
1203,31,0.5,0.2284241725372839,0.17520865620297196,-0.23186954174722946,0.0004258281373512448,5.604412277900885e-06,3.643943325217061e-08,0.013383289542704223,0.011269267625152032,9.897346633287225e-05
1204,31,0.5,0.0,0.18033805073253498,-0.23073161542415618,0.0004965283862882587,4.468556917263237e-06,2.171992372638287e-08,0.014581815802583544,0.014742893596637963,1.125695150757294e-06
1205,31,0.5,0.2907455334996365,0.19742720758919774,-0.20523536205291748,0.002924974414906966,1.264578700866198e-05,4.423095378948622e-08,0.008964146815642173,0.05713208728758557,0.013125534564826395
1206,31,0.5,0.0,0.1977724139469444,-0.25182623437472756,0.00037513099406866955,7.667798952366326e-10,0.001039225353408412,0.01532847739177045,0.10563231983557443,2.2125763973910675e-10
1207,31,0.5,0.0,0.27306709980579263,-0.17785285338759424,0.00017578298367735065,6.16512837891314e-09,5.051152484152507e-07,0.0836415564532452,0.13071197019085598,0.08329358144381194
1208,31,0.5,0.0,0.2802653628090608,-0.24637198562268167,1.8435015202781252e-06,8.943083901534873e-07,0.012303462087522761,0.006659342264900858,0.010675521053952508,0.09120102690738331
1209,31,0.5,0.0,0.1851681510442556,-0.1460836336016655,0.057934069532758696,0.00024535831162139594,9.025603653780879e-05,0.0013534542303578355,0.005282980771796961,0.09131745160435434
1210,31,0.5,0.20243835620025027,0.14770483391842817,-0.21729078537651472,1.865452817299114e-06,0.0001036204305812135,0.0044692121554636395,0.0024182651192861024,0.10464495900083362,0.08740004934094449
1211,31,0.5,0.0,0.13433626356211262,-0.18726893067359926,0.005543911313248961,1.2569686120514095e-06,2.8487849264682184e-08,0.00020034883228490022,0.04093248932374,0.08959567724761637
1212,31,0.5,0.3,0.1653602988793605,-0.16736107697444302,4.520601891036887e-08,3.3867498113233985e-06,0.0029685859068092125,0.0004894165553606271,0.015816940054633397,0.08986960082393748
1213,31,0.5,0.19314788927749757,0.1988882189761161,-0.23440032686506,2.1930052111614375e-07,0.00026846988386187,2.655717289609514e-08,0.0008442065895877277,0.10146520799040373,0.09000063256740572
1214,31,0.5,0.0,0.26024492387382225,-0.2036899366549083,0.004607598683239017,1.4348618697833103e-06,0.002888192715053774,0.00025454232069754346,0.09938664980739724,0.00010351654033520421
1215,31,-100.0,0.0,0.39519756916576787,-0.2796138499464308,1.7816628046258337e-07,1.8686643227158466e-06,6.097573805139733e-06,0.04152248855407134,0.002119224510783125,2.110821956074184e-05
1216,32,0.5,0.0,0.010960845940789563,-0.2531982234546117,6.043301243732797e-05,1.1943449733155012e-07,1.3813528312056284e-08,0.11458285865172388,0.02245191227601072,8.092672592096173e-07
1217,32,0.5,0.0,0.01247989363192838,-0.24986795181674618,2.883752101968612e-08,8.868291293492604e-05,5.45686349922803e-08,0.015020005557289027,0.007760313982951877,0.035729271841231335
1218,32,0.5,0.0,0.01791917106176876,-0.2624364382454327,1.1819244758786108e-06,1.1289042785018701e-07,5.431261320023943e-08,0.011388264511497341,0.10805286442943385,0.01707576181830307
1219,32,0.5,0.24643404556318593,0.009306350767008604,-0.26230824376855577,9.092471812122606e-07,9.391306770121462e-08,9.689242939051025e-08,0.034860898293739666,0.07798071087899722,0.0058388079454550915
1220,32,0.5,0.0,0.006883234642157185,-0.13681899820055282,0.011239331139936137,5.369253959229318e-07,0.09298425904545286,0.05407211059942546,0.004287447446717144,1.0578355092983929e-10
1221,32,0.5,0.0,0.0071950076912410885,-0.11863511172788484,0.09934158137580795,7.840488361704707e-08,0.01040883735411631,0.07876667455267078,0.0040402870931436855,0.04349744686002549
1222,32,0.5,0.0,0.004872904730086077,-0.2825249005109072,0.00040349021905166456,6.369974881362776e-08,2.3390104124030797e-06,0.03332538694101464,0.002284375449312447,4.5586643205035463e-10
1223,32,0.5,0.0,0.004645981939601746,-0.22970384513693196,0.005263983671854331,1.9249697555117238e-07,0.07114555068324863,0.021645182981157855,0.0035789771748752242,3.060872927005734e-08
1224,32,0.5,0.0,0.005009557795899698,-0.21210056436913355,0.07274814945298072,3.220167359782534e-08,2.972619637916561e-05,0.01327847533792815,0.00031959226532344594,1.7331961225073194e-05
1225,32,0.5,0.0,0.004489464887137092,-0.3270260057279042,9.727460907893194e-07,2.3191879300071544e-08,4.8955008910587656e-08,0.008561321147812344,0.08979875796318972,0.06566753236036811
1226,32,0.5,0.0,0.005499907384429028,-0.2480536801474435,1.074289317065838e-08,3.0578873011320046e-06,5.344014668348821e-07,0.014731372833600669,0.01645211888510433,4.598347379730017e-10
1227,32,0.5,0.0,0.005634075908672928,-0.24247538170644217,1.0981648554532037e-06,3.7994504754734453e-07,5.9723156449281126e-05,0.0016765362474344633,2.4060512108302474e-05,4.337814265015557e-10
1228,32,0.5,0.1968093456768675,0.0066285823541253576,-0.27103554340345515,1.077128214943384e-06,0.0011150830775520648,6.759980842519734e-09,0.0004374077553962727,0.008609464138373707,0.038755041487408326
1229,32,-100.0,0.22747415862276174,0.011094197166566292,-0.2496160058038575,0.021839821265192058,0.0005343534443010353,1.0424311092051556e-08,0.14034713204692348,0.09593391900416318,0.052045681236022635
1230,33,0.5,0.0,0.028657188618320794,-0.23900846519640512,0.01327651142235827,0.03994541932132521,2.981947645821128e-08,0.008902107019359316,0.00023362615822839468,1.6742552025183473e-10
1231,33,0.5,0.22305899914188057,0.031753193875230054,-0.2789340777056558,2.821702572779577e-07,0.13563649639858155,1.4479546732640812e-08,0.02200515694045396,0.1144695488533476,0.0023990865795183777
1232,33,0.5,0.0,0.027475761599342355,-0.1905833953459348,2.9839831426539204e-07,2.0793651660096765e-08,0.00013498792465221074,0.004795645994944809,0.0038156235150097143,6.726878572654665e-07
1233,33,0.5,0.2820988460081388,0.03078554546930911,-0.32058309699807847,2.292577849586139e-08,4.285219370155845e-10,3.6291432812611227e-09,0.0031955849178000395,0.007576962418913959,0.06603176407622668
1234,33,0.5,0.0,0.03625269280985504,-0.24528101980686187,2.548239935898804e-07,0.01355717271835537,1.3995126172530628e-08,0.005184640366570927,0.002831004639347772,2.2206895950910078e-10
1235,33,0.5,0.0,0.03671059079028775,-0.21967826315334865,4.375149481598853e-06,0.0001642495200793797,3.3961564042973485e-08,0.0009751458038290885,0.07358272557233922,0.0014343284383661384
1236,33,0.5,0.0,0.04439119602485634,-0.25986591620104654,1.900908274840484e-08,8.943411356598259e-08,0.004083279602877847,0.0037690298744290714,0.009621247249674789,4.1088150097595426e-08
1237,33,0.5,0.0,0.05413180418692573,-0.21093883280243195,0.0002610625455361554,0.0001584445091270771,1.729849424686934e-07,3.783290297915859e-05,8.057006792147808e-05,2.451268148873603e-07
1238,33,0.5,0.0,0.039057656022050795,-0.18177307606342114,7.053047931096985e-05,0.022582576262625866,6.348310839708513e-05,0.06726369634136309,0.001540040485556481,8.438397853504346e-07
