generator,test_idx,speed,r_leg,l_leg,mse,dtw,fft
raw_mocap,5,0.40696708700333273,0.7312095761299133,0.7348682284355164,0.1292390290576927,0.6447090515579397,0.9649237769103896
cubic_spline,5,0.40696708700333273,0.7312095761299133,0.7348682284355164,0.12170208222674757,0.5762441219005326,1.057644767996737
cpg_matsuoka,5,0.40696708700333273,0.7312095761299133,0.7348682284355164,0.0573869409557202,0.5772923536195236,2.033259657052873
fft_mlp_v2_baseline,5,0.40696708700333273,0.7312095761299133,0.7348682284355164,0.03986012963516958,0.4764107547997939,1.305718907741374
fft_mlp_v2_phase,5,0.40696708700333273,0.7312095761299133,0.7348682284355164,0.038323819620644024,0.46713645162468614,1.2647264616866816
fft_mlp_v2_residual,5,0.40696708700333273,0.7312095761299133,0.7348682284355164,0.0219273047557263,0.34142279692052063,1.0153275520079885
fft_mlp_v2_phase_residual,5,0.40696708700333273,0.7312095761299133,0.7348682284355164,0.02874626841861702,0.38032047330904173,1.208474922732746
fft_mlp_review,442,1.0313938683476942,0.8017832636833191,0.8062092661857605,0.013026876174399703,0.22686622649830906,0.694013738151611
fft_mlp,442,1.0313938683476942,0.8017832636833191,0.8062092661857605,0.021732366461300834,0.2978861048902811,0.8068945159659421
raw_mocap,442,1.0313938683476942,0.8017832636833191,0.8062092661857605,0.0152551709504129,0.21962168882299357,0.6608399417319614
cubic_spline,442,1.0313938683476942,0.8017832636833191,0.8062092661857605,0.005480150861506873,0.12520122998093358,0.4222545269903543
cpg_matsuoka,442,1.0313938683476942,0.8017832636833191,0.8062092661857605,0.0730396525211384,0.642161858538833,2.3095330864456023
fft_mlp_v2_baseline,442,1.0313938683476942,0.8017832636833191,0.8062092661857605,0.013977890894530992,0.26385942479265295,0.8822690601085736
fft_mlp_v2_phase,442,1.0313938683476942,0.8017832636833191,0.8062092661857605,0.01598092266854372,0.2852255447429497,0.922196816106074
fft_mlp_v2_residual,442,1.0313938683476942,0.8017832636833191,0.8062092661857605,0.003122799820295497,0.10926482074282506,0.35399476406070646
fft_mlp_v2_phase_residual,442,1.0313938683476942,0.8017832636833191,0.8062092661857605,0.0042101554840920374,0.11432551151465019,0.33714621426429936
fft_mlp_review,861,0.5465962883025881,0.8048207759857178,0.8061153292655945,0.03359081681825237,0.38790051579745577,0.6773367992155848
fft_mlp,861,0.5465962883025881,0.8048207759857178,0.8061153292655945,0.01917195350198619,0.3092598963599124,0.8121577082404704
raw_mocap,861,0.5465962883025881,0.8048207759857178,0.8061153292655945,0.016750044308402177,0.16431258968036003,0.3186643552103651
cubic_spline,861,0.5465962883025881,0.8048207759857178,0.8061153292655945,0.0923463013269264,0.38596751938775287,0.8242211262425592
cpg_matsuoka,861,0.5465962883025881,0.8048207759857178,0.8061153292655945,0.05371234936404575,0.5500236966242956,2.034932833543483
fft_mlp_v2_baseline,861,0.5465962883025881,0.8048207759857178,0.8061153292655945,0.030394534871692813,0.40119862272820545,0.9946524719989925
fft_mlp_v2_phase,861,0.5465962883025881,0.8048207759857178,0.8061153292655945,0.030485420593200068,0.40154059981734064,0.9973868351701004
fft_mlp_v2_residual,861,0.5465962883025881,0.8048207759857178,0.8061153292655945,0.007894753703505461,0.13914246237130545,0.343993961527318
fft_mlp_v2_phase_residual,861,0.5465962883025881,0.8048207759857178,0.8061153292655945,0.018024703004766086,0.14403869755492577,0.36098324768762136
fft_mlp_review,878,1.4756406583284079,0.8048207759857178,0.8061153292655945,0.02638189452652089,0.33128686328959617,0.6898596387268751
fft_mlp,878,1.4756406583284079,0.8048207759857178,0.8061153292655945,0.02749866141307151,0.3833694983113876,0.9536535716841447
raw_mocap,878,1.4756406583284079,0.8048207759857178,0.8061153292655945,0.01437540002446036,0.2437818163852053,0.6689556919808554
cubic_spline,878,1.4756406583284079,0.8048207759857178,0.8061153292655945,0.002876377536192088,0.11859512941905628,0.3659371323593297
