Episode,Total Reward,Termination Step
1,-89.28096771240234,19
2,-76.77029418945312,47
3,-85.48051452636719,26
4,-90.56568145751953,17
5,-80.41403198242188,21
6,-91.75154113769531,15
7,-88.70103454589844,35
8,-46.54160690307617,64
9,-98.41405487060547,46
10,-96.51051330566406,32
11,-95.10910034179688,29
12,-94.84584045410156,39
13,-96.60641479492188,26
14,-67.03916931152344,44
15,-100.92339324951172,87
16,-87.83345031738281,25
17,-92.37159729003906,16
18,-83.07278442382812,22
19,-88.93888854980469,23
20,-93.92817687988281,22
21,-93.14834594726562,40
22,-82.74427032470703,42
23,-94.32243347167969,8
24,-93.05133819580078,46
25,-83.67875671386719,30
26,-86.05712127685547,25
27,-93.86537170410156,30
28,-75.60357666015625,54
29,-92.83943939208984,49
30,-75.03022003173828,42
31,-96.05735778808594,35
32,-91.20503234863281,19
33,-94.3548583984375,14
34,-89.81410217285156,22
35,-85.07937622070312,39
36,-90.59683990478516,18
37,-79.64488220214844,55
38,-87.56682586669922,24
39,-77.26866149902344,78
40,-80.56057739257812,28
41,-82.3255844116211,45
42,-91.26428985595703,13
43,-88.9476318359375,20
44,-87.63565826416016,30
45,-87.74569702148438,37
46,-87.46875762939453,30
47,-86.81260681152344,24
48,-88.81089782714844,19
49,-94.86492919921875,10
50,-88.75636291503906,31
51,-92.20499420166016,11
52,-83.35680389404297,21
53,-95.93629455566406,33
54,-93.31424713134766,36
55,-90.27677154541016,14
56,-90.74549102783203,35
57,-93.69908905029297,12
58,-94.77708435058594,34
59,-93.981201171875,11
60,-90.1937484741211,15
61,-74.21805572509766,34
62,-95.4415054321289,8
63,-96.46112823486328,35
64,-100.83027648925781,36
65,-86.65302276611328,44
66,-86.58967590332031,38
67,-91.50370788574219,14
68,-84.91783142089844,26
69,-103.14200592041016,59
70,-86.9526138305664,16
71,-83.6700668334961,32
72,-93.5221176147461,13
73,-94.4421157836914,11
74,-89.55999755859375,27
75,-88.3294448852539,28
76,-92.19880676269531,22
77,-92.24911499023438,30
78,-95.22823333740234,8
79,-92.30925750732422,20
80,-93.89161682128906,12
81,-88.05078887939453,29
82,-94.06963348388672,29
83,-94.66463470458984,39
84,-92.1283187866211,32
85,-68.40254211425781,104
86,-82.35224914550781,24
87,-84.76837158203125,30
88,-89.51239776611328,63
89,-78.44308471679688,48
90,-93.55781555175781,10
91,-93.71823120117188,11
92,-93.29669189453125,29
93,-74.4422607421875,91
94,-94.53691864013672,7
95,-85.202392578125,30
96,-98.7510986328125,24
97,-94.81884765625,9
98,-84.29044342041016,40
99,-94.8722915649414,25
100,-78.12157440185547,20
101,-90.11759185791016,48
102,-88.79279327392578,20
103,-87.4097900390625,31
104,-91.70957946777344,37
105,-86.54096221923828,13
106,-94.04808807373047,49
107,-90.19694519042969,17
108,-94.53955841064453,10
109,-92.42074584960938,32
110,-84.18846893310547,34
111,-92.27293395996094,10
112,-92.14375305175781,23
113,-96.0132827758789,28
114,-88.1055908203125,13
115,-89.50125885009766,20
116,-77.96809387207031,33
117,-88.63047790527344,18
118,-91.5065689086914,30
119,-91.85395050048828,32
120,-80.44737243652344,24
121,-97.98301696777344,34
122,-81.3841781616211,92
123,-85.6216049194336,15
124,-91.59927368164062,12
125,-81.150146484375,38
126,-98.06592559814453,38
127,-98.10257720947266,31
128,-91.5649642944336,13
129,-87.1895751953125,55
130,-93.56793975830078,13
131,-102.90007781982422,37
132,-86.74695587158203,21
