Speed Value,Angle,Ground Noise,Mean Speed,Success,Reward,Ground Resolution
0.2,-15,0.1,0.36452281241716167,True,1066.2005892886905,0.3
1.1333333333333333,-15,0.1,0.3298794072793015,False,366.5193387401307,0.3
2.0666666666666664,-15,0.1,1.1890927900168835,True,1104.5506788423797,0.3
3.0,-15,0.1,-0.04618546392674867,False,25.70063852759692,0.3
0.2,-13,0.1,0.4055464649425301,True,1116.626383317999,0.3
1.1333333333333333,-13,0.1,0.007211639256299611,False,-17.374194477015326,0.3
2.0666666666666664,-13,0.1,0.7752964648572395,True,1175.5410619988115,0.3
3.0,-13,0.1,0.08810163374776442,False,33.74279716271514,0.3
0.2,-12,0.1,0.0,True,1134.662986740177,0.3
1.1333333333333333,-12,0.1,0.8285126785389292,True,1302.7079653546339,0.3
2.0666666666666664,-12,0.1,0.44491513963721624,True,1220.4871957494659,0.3
3.0,-12,0.1,1.0036735454801655,True,905.7415334523837,0.3
0.2,-11,0.1,0.26731994715824475,True,1292.3277975590174,0.3
1.1333333333333333,-11,0.1,0.0,True,70.5132527298205,0.3
2.0666666666666664,-11,0.1,0.7166197075370188,True,1216.166605014626,0.3
3.0,-11,0.1,0.31473741701213537,False,198.5215015266197,0.3
0.2,-10,0.1,0.0,True,710.7058762639654,0.3
1.1333333333333333,-10,0.1,0.0,True,547.172183481858,0.3
2.0666666666666664,-10,0.1,0.0,True,733.0474402687198,0.3
3.0,-10,0.1,0.9881402873779234,True,813.6532641001685,0.3
0.2,-8,0.1,0.25127060831221537,True,1257.780928921625,0.3
1.1333333333333333,-8,0.1,1.0478748742945903,True,1112.3112833617758,0.3
2.0666666666666664,-8,0.1,0.767553463646834,True,1170.162694632249,0.3
3.0,-8,0.1,0.0,True,662.4320344292081,0.3
0.2,-7,0.1,-0.07036610461444252,False,-41.67663061497434,0.3
1.1333333333333333,-7,0.1,0.24875458982594717,True,1129.4659080299434,0.3
2.0666666666666664,-7,0.1,0.0,True,680.0356160351977,0.3
3.0,-7,0.1,0.5659847418018196,True,1126.7888425298868,0.3
0.2,-6,0.1,0.0,True,1268.4289675778498,0.3
1.1333333333333333,-6,0.1,0.0,True,473.6329115715007,0.3
2.0666666666666664,-6,0.1,0.0,True,644.9895216411824,0.3
3.0,-6,0.1,0.5712670527229471,True,993.1702134101815,0.3
0.2,-4,0.1,0.0,True,1079.9532667942647,0.3
1.1333333333333333,-4,0.1,0.5334080590655272,True,1132.0197596405112,0.3
2.0666666666666664,-4,0.1,-0.0806702072176209,False,-47.425715845991405,0.3
3.0,-4,0.1,0.0,True,195.77514712462073,0.3
0.2,-3,0.1,0.12375431216340245,True,1219.113622448689,0.3
1.1333333333333333,-3,0.1,0.17543420025468773,True,1185.0666983479293,0.3
2.0666666666666664,-3,0.1,0.5439503958912815,True,1040.436358066789,0.3
3.0,-3,0.1,-0.06914216586185824,False,-119.4887192918716,0.3
0.2,-1,0.1,0.0,True,1280.8153840574926,0.3
1.1333333333333333,-1,0.1,0.10391233793055896,True,926.851571594292,0.3
2.0666666666666664,-1,0.1,0.0,True,596.2838889071434,0.3
3.0,-1,0.1,-0.0815430199674058,False,-46.330761400444445,0.3
0.2,0,0.1,0.0,True,1302.363205616113,0.3
1.1333333333333333,0,0.1,0.4017226140691313,True,1029.1377139726646,0.3
2.0666666666666664,0,0.1,0.5715594742991387,True,991.8929186177115,0.3
3.0,0,0.1,0.19503841604436203,False,213.38762526773291,0.3
0.2,1,0.1,-0.0845995785774135,False,-48.051300628117644,0.3
1.1333333333333333,1,0.1,0.4399575061222854,False,851.8890477823337,0.3
2.0666666666666664,1,0.1,-0.08471386684263656,False,-47.77355147089077,0.3
3.0,1,0.1,0.3920288896907483,True,396.14179050745406,0.3
0.2,3,0.1,0.0,True,1298.4088744954063,0.3
1.1333333333333333,3,0.1,0.0,True,1029.543611945205,0.3
