demo type,cmd speed,angle,mean speed,noise level,resolution,success,max range,trial_no,steps taken
vel_diff,0.1,,0.10217843456599492,,,True,,,15.0
vel_diff,0.15000000000000002,,0.13369348682012577,,,True,,,45.0
vel_diff,0.2,,0.1790999887844859,,,True,,,57.0
vel_diff,0.25,,0.2120865746194161,,,True,,,55.0
vel_diff,0.30000000000000004,,0.24241535562447866,,,True,,,31.0
vel_diff,0.35,,0.2761883848047029,,,True,,,50.0
vel_diff,0.4,,0.35127073470667625,,,True,,,64.0
vel_diff,0.45000000000000007,,0.36213540444666587,,,True,,,42.0
vel_diff,0.5,,0.41935432628142744,,,True,,,58.0
vel_diff,0.55,,0.47306200967580614,,,True,,,80.0
vel_diff,0.6,,0.5003363610363936,,,True,,,65.0
vel_diff,0.65,,0.5724613029771108,,,True,,,80.0
vel_diff,0.7000000000000001,,0.6196359975038562,,,True,,,83.0
vel_diff,0.75,,0.6617621068804214,,,True,,,92.0
vel_diff,0.8,,0.7008344112366525,,,True,,,65.0
vel_diff,0.85,,0.7808312374556552,,,True,,,79.0
vel_diff,0.9,,0.8297658941759114,,,True,,,76.0
vel_diff,0.9500000000000001,,0.9037979175147587,,,True,,,51.0
vel_diff,1.0,,0.949211482635746,,,True,,,56.0
vel_diff,1.05,,0.9931627883356088,,,True,,,41.0
vel_diff,1.1,,1.0423425110716071,,,True,,,61.0
vel_diff,1.1500000000000001,,1.1010554208415733,,,True,,,55.0
vel_diff,1.2000000000000002,,1.1453954278602527,,,True,,,64.0
vel_diff,1.2500000000000002,,1.2083054987419566,,,True,,,55.0
vel_diff,1.3000000000000003,,1.2065031852946937,,,True,,,54.0
vel_diff,1.35,,1.2573551620011965,,,True,,,55.0
vel_diff,1.4000000000000001,,1.3046019696855922,,,True,,,47.0
vel_diff,1.4500000000000002,,1.348607749590392,,,True,,,60.0
vel_diff,1.5000000000000002,,1.395173280604136,,,True,,,43.0
vel_diff,1.5500000000000003,,1.426715626848425,,,True,,,63.0
vel_diff,1.6,,1.4653652459984683,,,True,,,47.0
vel_diff,1.6500000000000001,,1.4713072915441434,,,True,,,48.0
vel_diff,1.7000000000000002,,1.5183335588345381,,,True,,,43.0
vel_diff,1.7500000000000002,,1.5664173941409547,,,True,,,61.0
vel_diff,1.8000000000000003,,1.6188754240910583,,,True,,,45.0
vel_diff,1.85,,1.6517930722053418,,,True,,,54.0
vel_diff,1.9000000000000001,,1.68165807062081,,,True,,,55.0
vel_diff,1.9500000000000002,,1.7269073500054843,,,True,,,51.0
vel_diff,2.0,,1.6927137106179928,,,True,,,43.0
vel_diff,2.0500000000000003,,1.7012069679849167,,,False,,,36.0
vel_diff,2.1,,1.7905285185772226,,,True,,,50.0
