demo type,cmd speed,angle,mean speed,noise level,resolution,success,max range,trial_no,symmetry index,steps taken
noisy,0.2,0.0,0.1750177090036935,1,0.25,0.3333333333333333,3.8718671681958043,,,6.0
noisy,0.29000000000000004,0.0,0.09979335725346417,1,0.25,0.0,0.11919551907668434,,,33.0
noisy,0.38,0.0,0.3858132509240117,1,0.25,1.0,7.7608165460396625,,,330.0
noisy,0.47000000000000003,0.0,0.4745781444553428,1,0.25,1.0,9.600018889168206,,,363.0
noisy,0.56,0.0,0.5664913567148306,1,0.25,1.0,9.905327772093756,,,295.0
noisy,0.6499999999999999,0.0,0.6535825622958391,1,0.25,1.0,9.906816045135296,,,249.0
noisy,0.74,0.0,0.7353338389567826,1,0.25,1.0,9.907015644335889,,,279.0
noisy,0.8300000000000001,0.0,0.8257744874417204,1,0.25,1.0,9.90739373645473,,,241.0
noisy,0.9199999999999999,0.0,0.9128747839269028,1,0.25,1.0,9.908751213523377,,,219.0
noisy,1.01,0.0,1.0014917784019943,1,0.25,1.0,9.906147184450111,,,193.0
noisy,1.0999999999999999,0.0,1.078555912090814,1,0.25,1.0,9.910357574022612,,,216.0
noisy,1.19,0.0,1.1643307162845513,1,0.25,1.0,9.905585694606257,,,184.0
noisy,1.28,0.0,1.2561013336344613,1,0.25,1.0,9.91238178404885,,,159.0
noisy,1.3699999999999999,0.0,1.3370748978674303,1,0.25,1.0,9.907792976682266,,,143.0
noisy,1.46,0.0,1.4091153162057377,1,0.25,1.0,9.909110781389257,,,145.0
noisy,1.5499999999999998,0.0,1.4974940591584662,1,0.25,0.6666666666666666,9.908131612310363,,,123.0
noisy,1.64,0.0,1.5777584708448682,1,0.25,1.0,9.914747187212885,,,144.0
noisy,1.73,0.0,1.6627727114446753,1,0.25,1.0,9.915036617486356,,,118.0
noisy,1.8199999999999998,0.0,1.745824861961445,1,0.25,1.0,9.912584621174698,,,125.0
noisy,1.91,0.0,1.8249862133997212,1,0.25,1.0,9.913366895314557,,,114.0
noisy,2.0,0.0,1.9040553626343772,1,0.25,1.0,9.917135169353076,,,130.0
noisy,0.2,0.0,-0.08795763693052261,2,0.25,0.0,0.0,,,432.0
noisy,0.29000000000000004,0.0,-0.045142392520295914,2,0.25,0.0,0.0,,,662.0
noisy,0.38,0.0,-0.030340980980578663,2,0.25,0.0,0.0,,,497.0
noisy,0.47000000000000003,0.0,-0.013594132817670608,2,0.25,0.0,0.0,,,272.0
noisy,0.56,0.0,0.004759369945134496,2,0.25,0.0,0.13356823174690144,,,74.0
noisy,0.6499999999999999,0.0,0.07817632303481105,2,0.25,0.0,0.19124422912608463,,,41.0
