Episode,Total Reward,Termination Step
1,-91.274458527565,20
2,-94.17771178483963,31
3,-95.69655385613441,32
4,-84.04880353808403,23
5,-77.70010048151016,46
6,-87.7958270535164,45
7,-87.17038217186928,30
8,-94.18634137511253,39
9,-92.80254520475864,21
10,-88.20501405000687,24
11,-70.12279069423676,79
12,-100.060582280159,37
13,-82.09620150923729,28
14,-88.82146023213863,32
15,-91.50992858409882,40
16,-92.82913871109486,50
17,-84.45744516327977,94
18,-69.07616582512856,39
19,-96.3560556024313,35
20,-95.84579186141491,28
21,-91.26467508077621,16
22,-80.54441438615322,68
23,-93.13233083486557,26
24,-106.81541734188795,64
25,-90.01504617929459,20
26,-88.97116050496697,30
27,-94.08999271690845,30
28,-88.39827807247639,51
29,-94.60838924348354,31
30,-96.54017417132854,31
31,-92.42982819862664,44
32,-78.98228591680527,31
33,-94.43229308724403,14
34,-94.38688525557518,15
35,-96.1942289173603,25
36,-84.12944605946541,34
37,-86.27417159080505,21
38,-90.13456481695175,25
39,-92.97705462574959,14
40,-98.49051395058632,24
41,-94.75333279371262,13
42,-94.75704818964005,16
43,-90.74631261825562,18
44,-94.39172917604446,10
45,-93.38072448968887,14
46,-92.49250090122223,29
47,-95.52494841814041,10
48,-92.85781788825989,17
49,-88.99781540036201,22
50,-92.12933199107647,27
51,-86.96035854518414,25
52,-92.15639993548393,27
53,-93.7009371817112,31
54,-88.30611081793904,27
55,-91.38893005251884,19
56,-93.02332556247711,13
57,-91.38385486602783,16
58,-92.37563930079341,28
59,-114.89195845043287,107
60,-95.67550605535507,10
61,-97.23030743002892,30
62,-82.43628630042076,41
63,-89.40040008723736,23
64,-82.51712295413017,29
65,-97.36457423027605,49
66,-92.51756452023983,28
67,-48.02487556170672,82
68,-91.49958166480064,32
69,-91.65661138296127,10
70,-71.24730528146029,43
71,-91.55723802745342,32
72,-81.20658791065216,35
73,-91.51139277219772,25
74,-96.14004814624786,10
75,-91.50799760222435,17
76,-94.95946145057678,10
77,-87.06895352900028,46
78,-84.70230500400066,37
79,-81.92754974961281,29
80,-94.52444794774055,14
81,-85.46207270026207,44
82,-96.55927416682243,9
83,-88.06134593486786,24
84,-93.2042133808136,25
85,-85.37161302566528,31
86,-90.39404198527336,35
87,-93.93120980262756,10
88,-89.85055667161942,22
89,-81.93287485837936,48
90,-97.07039821147919,7
91,-86.58856008946896,39
92,-97.35844850540161,29
93,-95.63867272436619,10
94,-82.96691174060106,45
95,-88.53616279363632,22
96,-93.94542491436005,33
97,-95.23062190413475,9
98,-86.23969095945358,30
99,-95.01734873652458,10
100,-92.29506096243858,11
101,-88.79261699318886,38
102,-84.88772904872894,24
103,-80.87672859430313,39
104,-85.43939292430878,21
105,-87.24963030219078,22
106,-95.75821876525879,12
107,-96.10312244296074,7
108,-104.36920297145844,38
109,-90.04434271156788,21
110,-76.30700826644897,46
111,-92.69870541989803,29
112,-92.18616709113121,14
113,-90.90709854662418,20
114,-73.19457203149796,46
115,-94.05024652183056,26
116,-95.01465445756912,12
117,-59.485119573771954,101
118,-113.43507486581802,57
119,-82.9875009804964,43
120,-91.00084426999092,29
121,-84.41980823874474,21
122,-100.6798939704895,73
123,-92.68739262223244,31
124,-90.61581709980965,28
125,-82.30681720376015,26
126,-92.37903720140457,18
127,-81.5336757004261,45
128,-79.70312862098217,36
129,-83.09978997707367,34
130,-92.95970967411995,16
131,-83.72349694557488,59
132,-93.54186737537384,13
133,-93.01034581661224,18
134,-90.42762066284195,53
135,-98.14140481106006,66
136,-86.6695305109024,19
137,-77.47377318143845,29
138,-88.97884798049927,27
139,-90.64560779929161,19
140,-95.74041913449764,34
141,-72.6938826739788,65
142,-91.03534610569477,22
143,-103.59618457965553,58
144,-84.72075062990189,19
145,-87.10679474473,33
146,-93.22938093543053,17
147,-79.54340645670891,48
148,-94.07591798901558,26
149,-96.83374984236434,49
150,-90.18476694822311,12
151,-95.89252969622612,30
152,-89.52180755138397,22
153,-81.74720098823309,44
154,-95.05539247393608,39
155,-94.95878647267818,13
156,-92.63682731986046,17
157,-97.64944809675217,29
158,-83.37259659171104,33
159,-80.3541639149189,25
160,-79.48481777310371,36
161,-100.11367481946945,28
162,-91.26200520992279,10
163,-94.70938456058502,13
164,-91.62874433025718,36
165,-94.76668164134026,10
166,-105.1681728810072,46
167,-82.77909818524495,48
168,-90.92347678542137,23
169,-91.65451231598854,14
170,-92.52526703476906,27
171,-93.08981192111969,17
172,-93.36807772517204,16
173,-98.1708371937275,34
174,-94.81770870089531,11
175,-95.20645397901535,13
176,-91.92728158831596,21
177,-99.86697085946798,55
178,-100.08306390047073,27
179,-91.33542354404926,22
180,-77.69870756566525,41
181,-92.27441731095314,17
182,-95.4916130155325,11
183,-70.18329626321793,40
184,-92.60748229920864,19
185,-89.65193048119545,32
186,-87.13448601961136,24
187,-95.32437708973885,12
188,-97.80118051171303,73
189,-90.27874265611172,62
190,-91.98035722970963,19
191,-94.05220703780651,59
192,-87.53844106197357,19
193,-91.85199642181396,32
194,-85.36212912201881,29
195,-83.36306972801685,30
196,-89.96379327774048,73
197,-85.61103697121143,34
198,-93.65091866254807,29
199,-89.29278635978699,32
200,-89.62159836292267,16
201,-96.23697638511658,10
202,-89.23819360136986,41
203,-77.12945991754532,40
204,-94.79308125376701,8
205,-91.0752654671669,19
206,-90.1983991265297,18
207,-83.15401190519333,33
208,-60.02265486493707,54
209,-85.20930708386004,40
210,-88.99626699090004,23
211,-88.7521579861641,22
212,-67.16006502509117,49
213,-88.38131964206696,24
214,-96.27657580375671,26
215,-98.11221960186958,35
216,-93.68916687369347,28
217,-100.0193727761507,37
218,-92.80679082870483,18
219,-93.22503870725632,17
220,-87.85082847625017,29
221,-88.87869134545326,26
222,-92.02434433624148,30
223,-96.31283497810364,30
224,-53.82978305593133,93
225,-86.62698230147362,27
226,-93.40693414211273,28
227,-88.27227307669818,31
228,-94.59307438135147,8
229,-94.61876505613327,10
230,-88.75291693210602,25
231,-90.88280537724495,16
232,-90.21847438812256,22
233,-89.03453120589256,18
234,-86.77341268584132,35
235,-81.71341110020876,62
236,-82.77663269639015,35
237,-83.79050254821777,54
238,-104.18762192875147,54
239,-74.59185236692429,32
240,-85.91276547312737,22
241,-95.24600031971931,29
242,-95.59039998054504,9
243,-92.07531601190567,25
244,-88.59300953149796,23
245,-80.39976577460766,39
246,-89.77834448218346,21
247,-82.11385793238878,35
248,-90.3223512917757,24
249,-84.86217765137553,37
