demo type,cmd speed,angle,mean speed,noise level,resolution,success,max range,trial_no,steps taken
noisy,0.2,0.0,0.21907272771514763,1,0.25,1.0,4.393913413736056,,290.0
noisy,0.29000000000000004,0.0,0.30411901376251266,1,0.25,1.0,6.135408838990162,,286.0
noisy,0.38,0.0,0.384775284412928,1,0.25,1.0,7.758558256543823,,387.0
noisy,0.47000000000000003,0.0,0.4658090260652708,1,0.25,1.0,9.415735005869672,,398.0
noisy,0.56,0.0,0.5519149614356945,1,0.25,1.0,9.904957415517776,,394.0
noisy,0.6499999999999999,0.0,0.6402094559657128,1,0.25,1.0,9.906178029138387,,322.0
noisy,0.74,0.0,0.7204802081931088,1,0.25,1.0,9.904592119172435,,268.0
noisy,0.8300000000000001,0.0,0.8058106501841252,1,0.25,1.0,9.906175728686096,,297.0
noisy,0.9199999999999999,0.0,0.8961385196106265,1,0.25,1.0,9.908076736713133,,266.0
noisy,1.01,0.0,0.9789984046558118,1,0.25,1.0,9.910133320763688,,259.0
noisy,1.0999999999999999,0.0,1.070387285559927,1,0.25,1.0,9.907241165860649,,273.0
noisy,1.19,0.0,1.1654310475009548,1,0.25,1.0,9.910380427714076,,237.0
noisy,1.28,0.0,1.2477551552276558,1,0.25,1.0,9.908217790455852,,244.0
noisy,1.3699999999999999,0.0,1.3226249290905832,1,0.25,1.0,9.912078118025821,,234.0
noisy,1.46,0.0,1.4118458462577894,1,0.25,1.0,9.912454026110638,,203.0
noisy,1.5499999999999998,0.0,1.4979149343097908,1,0.25,1.0,9.913341263773908,,225.0
noisy,1.64,0.0,1.579700239662191,1,0.25,1.0,9.911024376821066,,192.0
noisy,1.73,0.0,1.6666301619300832,1,0.25,1.0,9.911939598023734,,170.0
noisy,1.8199999999999998,0.0,1.7398110765600288,1,0.25,1.0,9.915417858397868,,185.0
noisy,1.91,0.0,1.828133772193511,1,0.25,1.0,9.91772553598918,,183.0
noisy,2.0,0.0,1.9176410771418324,1,0.25,1.0,9.90927857922479,,190.0
noisy,0.2,0.0,0.2180067313889824,2,0.25,1.0,4.4134039247953725,,300.0
