Speed Value,Angle,Ground Noise,Mean Speed,Success,Reward
0.1,-20.0,0.0,0.2358571560076766,False,-42.072207329929185
0.4625,-20.0,0.0,0.10198722949973316,False,-41.833155282171994
0.825,-20.0,0.0,0.28893631620358096,False,-48.482679880785426
1.1875,-20.0,0.0,0.012441523591172437,False,-32.048886844091136
1.55,-20.0,0.0,0.007616743381181676,False,-29.777140531484626
1.9125,-20.0,0.0,0.021147529914555867,False,-41.45765352790345
2.275,-20.0,0.0,0.0030874762065251004,False,-31.78153880782281
2.6375,-20.0,0.0,0.02272218930353253,False,-44.908084681984576
3.0,-20.0,0.0,0.009078793106317446,False,-35.45070751923761
0.1,-19.0,0.0,0.12427183182222978,False,-50.23726648318385
0.4625,-19.0,0.0,0.04568164368712431,False,-30.77163779723125
0.825,-19.0,0.0,-0.001577604357031083,False,-46.24007010771656
1.1875,-19.0,0.0,0.0111301384830583,False,-26.279403170032502
1.55,-19.0,0.0,0.012615390318140452,False,-29.403551916129537
1.9125,-19.0,0.0,0.007312550813088253,False,-24.823817621625643
2.275,-19.0,0.0,0.008755460604803934,False,-40.92829544958005
2.6375,-19.0,0.0,0.005865643712966358,False,-38.8445354898558
3.0,-19.0,0.0,0.09083799052138739,False,-103.00155461801998
0.1,-18.000000000000004,0.0,0.013863355967474155,False,-37.21977755768111
0.4625,-18.000000000000004,0.0,0.055576203370141575,False,-41.923804795561104
0.825,-18.000000000000004,0.0,0.030481956242138897,False,-40.877160033122564
1.1875,-18.000000000000004,0.0,0.0039640619116501925,False,-37.91367068551388
1.55,-18.000000000000004,0.0,0.011062318070495687,False,-37.531603634966686
1.9125,-18.000000000000004,0.0,0.015489018601930294,False,-38.44386713294934
2.275,-18.000000000000004,0.0,0.008329047768427097,False,-33.872666977036396
2.6375,-18.000000000000004,0.0,0.00881548741307559,False,-47.11598145993296
3.0,-18.000000000000004,0.0,0.025296868198398915,False,-40.33861497262409
0.1,-16.999999999999996,0.0,0.06352603638583536,False,-39.94222837790097
0.4625,-16.999999999999996,0.0,0.00011844773248604382,False,-41.26944950313162
0.825,-16.999999999999996,0.0,0.048326582415686284,False,-34.601222214418684
1.1875,-16.999999999999996,0.0,0.010194340213842351,False,-44.18649818753306
1.55,-16.999999999999996,0.0,0.0799704756996932,False,-46.191801632839336
1.9125,-16.999999999999996,0.0,0.008410878365089415,False,-29.384879016573322
2.275,-16.999999999999996,0.0,0.026825323561303203,False,-62.87156839211837
2.6375,-16.999999999999996,0.0,0.012076818838685523,False,-39.96207460863359
3.0,-16.999999999999996,0.0,0.015712498193626766,False,-46.440882380951535
0.1,-16.0,0.0,0.11524477940903692,False,-68.91053440325297
0.4625,-16.0,0.0,0.10488520602127778,False,-41.76410571774574
0.825,-16.0,0.0,0.013764642962803584,False,-31.496357652733188
1.1875,-16.0,0.0,0.011637567594111949,False,-34.12968263553811
1.55,-16.0,0.0,0.0236165384528764,False,-45.77578764752791
1.9125,-16.0,0.0,0.0011103478363333652,False,-30.583913416069514
2.275,-16.0,0.0,0.01904768372706845,False,-35.81484563266915
2.6375,-16.0,0.0,0.013045289309828473,False,-37.362461444909
3.0,-16.0,0.0,0.012695597846624542,False,-34.87466993528153
0.1,-15.0,0.0,0.016277959098573918,False,-40.75863819525611
0.4625,-15.0,0.0,0.02429417328594319,False,-44.24018196766996
0.825,-15.0,0.0,0.007892394364650829,False,-28.803926313359497
1.1875,-15.0,0.0,0.012652932958941859,False,-27.903786212270987
1.55,-15.0,0.0,0.015136125176085776,False,-26.466480636450328
1.9125,-15.0,0.0,0.014773344505591892,False,-40.36364369382809
2.275,-15.0,0.0,0.016833938502091618,False,-48.31310175200867
2.6375,-15.0,0.0,0.2824643107647291,False,-69.9876304500816
3.0,-15.0,0.0,0.006497805936719473,False,-32.383823450907954
0.1,-14.0,0.0,0.2259248124132419,False,-48.01890364814631
0.4625,-14.0,0.0,0.045426153599572854,False,-37.59924993877634
0.825,-14.0,0.0,0.1269630239603476,False,-34.13231728767107
1.1875,-14.0,0.0,0.34782541030676545,False,-37.16086426174527
1.55,-14.0,0.0,0.010773414657055032,False,-29.801220793481164
1.9125,-14.0,0.0,0.00898927723321092,False,-34.61388691436797
2.275,-14.0,0.0,0.009855076002529536,False,-44.93630335922593
2.6375,-14.0,0.0,0.031043789950924643,False,-52.63596713551319
3.0,-14.0,0.0,0.03156890319974452,False,-48.89415439202621
0.1,-13.0,0.0,0.054833339881216026,False,-41.588639866620944
0.4625,-13.0,0.0,0.23392489861072488,False,-32.498714899973464
0.825,-13.0,0.0,0.00877775931104752,False,-22.592149657226184
1.1875,-13.0,0.0,0.010085049471293484,False,-28.550233156804723
1.55,-13.0,0.0,0.014081762051537772,False,-38.34421700067915
1.9125,-13.0,0.0,0.01943972968666417,False,-42.46198935756352
2.275,-13.0,0.0,0.020625884228454495,False,-43.8600245333707
2.6375,-13.0,0.0,0.00733084118744648,False,-35.156992881954146
3.0,-13.0,0.0,0.04178582217372399,False,-44.55585050216851
0.1,-11.999999999999998,0.0,0.005261657923691353,False,-29.14441622830316
0.4625,-11.999999999999998,0.0,0.0170351627783328,False,-32.50592337677171
0.825,-11.999999999999998,0.0,0.08707428904875927,False,-49.95276478069731
1.1875,-11.999999999999998,0.0,0.004090311814320701,False,-20.78157453542036
1.55,-11.999999999999998,0.0,0.0070271614755005336,False,-26.787006956535578
1.9125,-11.999999999999998,0.0,0.021873051124659006,False,-39.42744740576604
2.275,-11.999999999999998,0.0,0.010987246956834404,False,-48.44749580357258
2.6375,-11.999999999999998,0.0,0.013989977708171366,False,-44.400905135805026
3.0,-11.999999999999998,0.0,0.04923026175721686,False,-56.16235459044094
0.1,-11.0,0.0,0.11313669465398624,False,-58.18798939339969
0.4625,-11.0,0.0,0.11886223137492954,False,-51.0486405856395
0.825,-11.0,0.0,0.005196123641335882,False,-29.31383174325963
1.1875,-11.0,0.0,0.008136157337528083,False,-35.264795784531984
1.55,-11.0,0.0,0.01078409918905287,False,-30.437737045106893
1.9125,-11.0,0.0,0.007512524653580177,False,-38.066195422341565
2.275,-11.0,0.0,0.012857779984946856,False,-47.80959354849285
2.6375,-11.0,0.0,0.007459187722546584,False,-42.859151888673736
3.0,-11.0,0.0,0.030835528997503886,False,-51.45827466791044
0.1,-10.0,0.0,0.05733799507794081,False,-37.93691058624654
0.4625,-10.0,0.0,0.0014549250608555117,False,-29.66349870767771
0.825,-10.0,0.0,0.009372818773451554,False,-28.42024168361805
1.1875,-10.0,0.0,0.013456398210172582,False,-44.246020245244246
1.55,-10.0,0.0,0.01228949922919669,False,-40.18284469655256
1.9125,-10.0,0.0,0.011287235739963923,False,-35.47353535836739
2.275,-10.0,0.0,0.00428313427669103,False,-30.321019557472766
2.6375,-10.0,0.0,0.01766565998581861,False,-41.8865632315505
3.0,-10.0,0.0,-0.008186718373430083,False,-53.38140017353876
0.1,-9.000000000000002,0.0,0.005312075287331922,False,-18.119809109114733
0.4625,-9.000000000000002,0.0,0.47322153512110654,False,-18.833247677081292
0.825,-9.000000000000002,0.0,0.0061811567955281765,False,-25.305398816506102
1.1875,-9.000000000000002,0.0,0.013385134745432112,False,-29.344107058527733
1.55,-9.000000000000002,0.0,0.0024605119756067684,False,-32.46274009034045
1.9125,-9.000000000000002,0.0,0.00721352473783794,False,-32.185227085054905
2.275,-9.000000000000002,0.0,0.017191592864891143,False,-47.288339050683945
2.6375,-9.000000000000002,0.0,0.012649464474030333,False,-37.34483308615392
3.0,-9.000000000000002,0.0,0.2958353539490032,False,-100.37602753128967
0.1,-8.0,0.0,0.4709564894618473,False,-13.241151037902473
0.4625,-8.0,0.0,0.026074423516788365,False,-37.46964960203975
0.825,-8.0,0.0,0.004545364551214919,False,-39.68758258658815
1.1875,-8.0,0.0,0.03611871071949629,False,-32.60996612532526
1.55,-8.0,0.0,0.02264663997209531,False,-38.73406317510065
1.9125,-8.0,0.0,0.010531857765352365,False,-42.994690372903115
2.275,-8.0,0.0,1.0958803503292853,False,155.93030473894527
2.6375,-8.0,0.0,0.013848896651883005,False,-39.0697780599857
3.0,-8.0,0.0,0.03138931547826659,False,-52.39597522430524
0.1,-7.0,0.0,0.007639554105370783,False,-37.875633429247436
0.4625,-7.0,0.0,0.10833838048835728,False,-17.41975863580937
0.825,-7.0,0.0,0.004644856497712741,False,-20.47067145708119
1.1875,-7.0,0.0,0.015441315487929905,False,-40.01614176356988
1.55,-7.0,0.0,0.006049355912305647,False,-26.61208750563577
1.9125,-7.0,0.0,0.005636374463697873,False,-32.13255068645129
2.275,-7.0,0.0,0.012314305621347658,False,-45.74344976605669
2.6375,-7.0,0.0,0.010263168652871604,False,-35.05060236187384
3.0,-7.0,0.0,0.005000484025932426,False,-39.5076809735835
0.1,-5.999999999999999,0.0,0.6088173256488408,False,29.81264525859536
0.4625,-5.999999999999999,0.0,0.012643466231133455,False,-30.12724739129778
0.825,-5.999999999999999,0.0,0.004276066385830916,False,-20.55851913692038
1.1875,-5.999999999999999,0.0,0.015439833587023475,False,-33.817303829947434
1.55,-5.999999999999999,0.0,0.008096545074928874,False,-35.50473325206147
1.9125,-5.999999999999999,0.0,0.01117017317456472,False,-42.3828877418088
2.275,-5.999999999999999,0.0,0.016156407277875325,False,-35.89858637177928
2.6375,-5.999999999999999,0.0,0.013784075283687145,False,-41.508244949054365
3.0,-5.999999999999999,0.0,0.024748736398562614,False,-40.04430755760721
0.1,-5.0,0.0,0.10665386378155484,False,-33.03377502437098
0.4625,-5.0,0.0,0.08539129652101997,False,-49.09200478246893
0.825,-5.0,0.0,0.011594294168217853,False,-48.34363615890831
1.1875,-5.0,0.0,0.0015302548797655447,False,-23.41783986660682
1.55,-5.0,0.0,0.004041313917657963,False,-34.44517556993391
1.9125,-5.0,0.0,0.025990361632748066,False,-36.847183015224154
2.275,-5.0,0.0,0.01732326871133103,False,-38.72812620884665
2.6375,-5.0,0.0,0.5096300164812748,False,-76.82671398580473
3.0,-5.0,0.0,0.009698803755485963,False,-37.33603302776082
0.1,-4.0,0.0,0.008565116056602089,False,-24.031128649356134
0.4625,-4.0,0.0,0.01866680394628541,False,-38.208065978656826
0.825,-4.0,0.0,0.11603205661239055,False,-32.18103663887878
1.1875,-4.0,0.0,0.01820563312480506,False,-37.6657914417642
1.55,-4.0,0.0,0.014959670924294007,False,-30.340795094448048
1.9125,-4.0,0.0,0.02724185021423206,False,-47.82980025178773
2.275,-4.0,0.0,0.0038689490229216568,False,-36.0114640240035
2.6375,-4.0,0.0,0.020832704360956935,False,-47.3664382236724
3.0,-4.0,0.0,0.05221993328040501,False,-72.65604681101266
0.1,-2.9999999999999996,0.0,0.5615057217796686,False,23.51646051921289
0.4625,-2.9999999999999996,0.0,0.0012679070086258298,False,-37.73248301242345
0.825,-2.9999999999999996,0.0,0.009602570751250903,False,-28.373382830489007
1.1875,-2.9999999999999996,0.0,0.008779598432138573,False,-37.06669849538468
1.55,-2.9999999999999996,0.0,0.005504971634697934,False,-28.4736310844168
1.9125,-2.9999999999999996,0.0,0.014018640770947841,False,-33.910950621229674
2.275,-2.9999999999999996,0.0,0.014160632999702018,False,-39.684125463126534
2.6375,-2.9999999999999996,0.0,0.004187746866738336,False,-34.10089038951219
3.0,-2.9999999999999996,0.0,0.013130270678550151,False,-23.211020040804698
0.1,-2.0,0.0,0.01193286686148808,False,-6.907157219425196
0.4625,-2.0,0.0,0.0832904667302508,False,-37.38239641462224
0.825,-2.0,0.0,0.008755254301033586,False,-31.206981550943524
1.1875,-2.0,0.0,0.00896205189744312,False,-30.2977519837147
1.55,-2.0,0.0,0.01011969369602889,False,-36.73974269494599
1.9125,-2.0,0.0,0.007708637858364065,False,-43.620697105919
2.275,-2.0,0.0,0.012412073660825532,False,-34.48385389380122
2.6375,-2.0,0.0,0.018042903139794342,False,-45.10221763604392
3.0,-2.0,0.0,0.008504947637216551,False,-38.76513162441367
0.1,-1.0,0.0,0.0564309562613326,False,-43.88540708803872
0.4625,-1.0,0.0,0.10947720272059354,False,-68.21239650900662
0.825,-1.0,0.0,0.01246621845600929,False,-40.62138300697139
1.1875,-1.0,0.0,0.004485552287978767,False,-29.830904436417544
1.55,-1.0,0.0,0.0145051367620508,False,-46.037481626665304
1.9125,-1.0,0.0,0.014753720278788065,False,-44.16781601310548
2.275,-1.0,0.0,0.004143247427991504,False,-31.59303342451941
2.6375,-1.0,0.0,0.0057018745678337705,False,-43.23836562337842
3.0,-1.0,0.0,0.0021934820343383304,False,-49.94661756035842
0.1,0.0,0.0,0.0057676185894024465,False,-27.758229578174213
0.4625,0.0,0.0,0.003586995606141917,False,-23.731677942376173
0.825,0.0,0.0,0.011058905973220711,False,-28.3185673085774
1.1875,0.0,0.0,0.01046313839642289,False,-32.44658740299553
1.55,0.0,0.0,0.004180074431775796,False,-31.668298687053166
1.9125,0.0,0.0,0.007217955252871224,False,-38.731897137742884
2.275,0.0,0.0,0.005935327787844155,False,-43.85203538936404
2.6375,0.0,0.0,0.01273074506029365,False,-38.11911531698627
3.0,0.0,0.0,0.08597186109154618,False,-59.36589973389526
0.1,1.0,0.0,0.010430094379264879,False,-28.79794838255485
0.4625,1.0,0.0,0.08227109844087915,False,-61.541006631937265
0.825,1.0,0.0,0.010860186510748247,False,-29.244929436073615
1.1875,1.0,0.0,0.0065369524483246165,False,-34.423636858790196
1.55,1.0,0.0,0.007425679782644502,False,-23.027122544561497
1.9125,1.0,0.0,0.01038048956912822,False,-34.88621649815653
2.275,1.0,0.0,0.01548864599619145,False,-34.59767248098122
2.6375,1.0,0.0,0.013497564746860147,False,-50.86175787396991
3.0,1.0,0.0,0.02052182602703747,False,-52.71082300474283
0.1,2.0,0.0,0.13777560883930598,False,-31.78958629445897
0.4625,2.0,0.0,0.06296168024566863,False,-41.68093930221776
0.825,2.0,0.0,0.0069865656937210365,False,-37.67751519657972
1.1875,2.0,0.0,0.013673704186401962,False,-27.686779635902855
1.55,2.0,0.0,0.00490110423209785,False,-28.80263484719624
1.9125,2.0,0.0,0.010260469009560208,False,-39.04550464244286
2.275,2.0,0.0,0.012670051450462799,False,-36.1486140632461
2.6375,2.0,0.0,0.014314120374803984,False,-33.46329253545698
3.0,2.0,0.0,-0.006027641677103171,False,-50.7129536404924
0.1,2.9999999999999996,0.0,0.043615832173466124,False,-40.65717312614796
0.4625,2.9999999999999996,0.0,0.05544750420180063,False,-37.427550093969366
0.825,2.9999999999999996,0.0,0.012675839200272534,False,-41.695433122948266
1.1875,2.9999999999999996,0.0,0.008759634357852108,False,-35.91981804874062
1.55,2.9999999999999996,0.0,0.006016960198378305,False,-30.262500658250723
1.9125,2.9999999999999996,0.0,0.019759570793562366,False,-33.179961074674154
2.275,2.9999999999999996,0.0,0.008914398112993643,False,-41.630033285968004
2.6375,2.9999999999999996,0.0,0.04465675816771728,False,-60.233161541220475
3.0,2.9999999999999996,0.0,0.06494759651310775,False,-53.66244670542079
0.1,4.0,0.0,0.014245799086051631,False,-23.982614599681845
0.4625,4.0,0.0,0.005939925469789784,False,-35.087847500734675
0.825,4.0,0.0,0.010104220881635987,False,-29.206717008847324
1.1875,4.0,0.0,0.08202686738832263,False,-53.284885167787166
1.55,4.0,0.0,0.009066514248298307,False,-37.938546240812634
1.9125,4.0,0.0,0.00835505553330228,False,-36.34730050981335
2.275,4.0,0.0,0.013819417268167067,False,-35.270339051690726
2.6375,4.0,0.0,0.01635870766444792,False,-27.206612587511685
3.0,4.0,0.0,-0.0007513841141156111,False,-27.372772169759017
0.1,5.0,0.0,0.03469332767651454,False,-38.81813238334164
0.4625,5.0,0.0,0.19277583521245462,False,-53.69770047568933
0.825,5.0,0.0,0.008844449826332524,False,-37.55283834456074
1.1875,5.0,0.0,0.004762503127619328,False,-32.752476747691176
1.55,5.0,0.0,0.0021726773446480623,False,-29.70477128853723
1.9125,5.0,0.0,0.0065283600610596005,False,-32.80121448762516
2.275,5.0,0.0,0.012090382082260463,False,-31.809098260230876
2.6375,5.0,0.0,0.0013574453014710435,False,-37.62479861222725
3.0,5.0,0.0,0.017669402728002014,False,-40.77472400317725
0.1,5.999999999999999,0.0,0.027196265011559445,False,-35.686821132925466
0.4625,5.999999999999999,0.0,0.4570214606652504,False,1.0280033344050432
0.825,5.999999999999999,0.0,0.26194009049694894,False,-44.99706391032085
1.1875,5.999999999999999,0.0,0.011266412174567631,False,-28.744677371764112
1.55,5.999999999999999,0.0,0.013432643160659119,False,-22.49467957998666
1.9125,5.999999999999999,0.0,0.012147440315315275,False,-42.85255763162233
2.275,5.999999999999999,0.0,0.017596328542999945,False,-42.66631145480009
2.6375,5.999999999999999,0.0,0.014480821242591804,False,-34.98255385203298
3.0,5.999999999999999,0.0,0.005838809926403953,False,-45.426927513334824
0.1,7.0,0.0,0.08794604537092174,False,-8.549884411819336
0.4625,7.0,0.0,0.013475418702069317,False,-37.94065810268397
0.825,7.0,0.0,0.010116478157977397,False,-26.828628569600113
1.1875,7.0,0.0,0.022129558113841645,False,-32.73347991198572
1.55,7.0,0.0,0.011474598019228566,False,-37.989784447021705
1.9125,7.0,0.0,0.016668944502656418,False,-36.81365572709396
2.275,7.0,0.0,0.019028305497421565,False,-35.75412415739251
2.6375,7.0,0.0,0.008164205155157237,False,-32.96765101248377
3.0,7.0,0.0,0.014398055080067588,False,-26.4010768126569
0.1,8.0,0.0,0.004172444753818277,False,-21.320592680755123
0.4625,8.0,0.0,0.006424578712117146,False,-32.65874487437972
0.825,8.0,0.0,0.0067576247769683935,False,-31.632269955956772
1.1875,8.0,0.0,0.009984519159564739,False,-30.14408628799614
1.55,8.0,0.0,0.046258331435442286,False,-53.73874219569978
1.9125,8.0,0.0,0.013522885792337656,False,-37.77154185108871
2.275,8.0,0.0,0.005987380033950589,False,-37.98044487009227
2.6375,8.0,0.0,0.017386296143081115,False,-49.03781555826911
3.0,8.0,0.0,0.014878116351419344,False,-36.152615620197274
0.1,9.000000000000002,0.0,0.018206297796812303,False,-33.64334742315579
0.4625,9.000000000000002,0.0,0.015982348144470325,False,-31.24573428370384
0.825,9.000000000000002,0.0,0.009618740995160555,False,-37.68268704791998
1.1875,9.000000000000002,0.0,0.003844967956830466,False,-18.97734551956852
1.55,9.000000000000002,0.0,0.0067546279619909045,False,-24.60951694390947
1.9125,9.000000000000002,0.0,0.0074261158454981425,False,-33.691740035995416
2.275,9.000000000000002,0.0,0.012336957224648433,False,-34.75502181080264
2.6375,9.000000000000002,0.0,0.003149583017707851,False,-32.69411272188657
3.0,9.000000000000002,0.0,0.006493715387492265,False,-43.36267504222001
0.1,10.0,0.0,0.07407083970532755,False,-24.431905580307046
0.4625,10.0,0.0,0.14594484715325334,False,-40.34365468476589
0.825,10.0,0.0,0.04140735622086531,False,-57.34066081627879
1.1875,10.0,0.0,0.01579049189811337,False,-41.59747415240674
1.55,10.0,0.0,0.01035956414660281,False,-27.866431449933227
1.9125,10.0,0.0,0.011146964096062653,False,-42.4062061350227
2.275,10.0,0.0,0.006422080798443033,False,-29.936467152659873
2.6375,10.0,0.0,0.04313995946619052,False,-55.26316339031169
3.0,10.0,0.0,0.14357337095778328,False,-78.14133993154786
0.1,11.0,0.0,0.011767022113962838,False,-34.97916077720616
0.4625,11.0,0.0,0.011756421514039302,False,-33.57147986989764
0.825,11.0,0.0,0.06921936829399454,False,-50.49587818515487
1.1875,11.0,0.0,0.005450392989391458,False,-29.011187194357753
1.55,11.0,0.0,0.003741929499316491,False,-31.06104880774553
1.9125,11.0,0.0,0.017945319159558853,False,-38.33791177029142
2.275,11.0,0.0,0.014223485191001726,False,-37.61755986414046
2.6375,11.0,0.0,0.0011768948371154637,False,-27.527241431554526
3.0,11.0,0.0,0.08430042754152554,False,-53.64668063598366
0.1,11.999999999999998,0.0,0.004555168634809752,False,-30.98212445584401
0.4625,11.999999999999998,0.0,-0.001520088250966801,False,-39.72665417557733
0.825,11.999999999999998,0.0,0.006599178779413882,False,-25.35875022248728
1.1875,11.999999999999998,0.0,0.014073889150149049,False,-39.782983938695715
1.55,11.999999999999998,0.0,0.05188896128362476,False,-27.786141246558923
1.9125,11.999999999999998,0.0,0.010387133470858874,False,-31.94592179164342
2.275,11.999999999999998,0.0,0.018362730543379453,False,-43.97476598530307
2.6375,11.999999999999998,0.0,0.012644509590370195,False,-33.262893466630615
3.0,11.999999999999998,0.0,0.01307201855697061,False,-42.8997402111187
0.1,13.0,0.0,0.006547192182393214,False,-35.21255230956118
0.4625,13.0,0.0,0.19430055823250342,False,-39.940933893609994
0.825,13.0,0.0,0.009040422434650865,False,-36.68724195133143
1.1875,13.0,0.0,0.015693525051076778,False,-33.53999867276727
1.55,13.0,0.0,0.01627283636466774,False,-36.38472304259015
1.9125,13.0,0.0,0.0038272057674685715,False,-29.391048881554482
2.275,13.0,0.0,0.011174787962182495,False,-38.21049277408039
