Episode,Total Reward,Termination Step
1,-10.112608134746552,2
2,-8.53268188238144,7
3,-8.557981237769127,3
4,-7.34564121812582,10
5,-9.659796640276909,9
6,-25.763768527656794,31
7,-13.883006028831005,24
8,-10.054419923573732,7
9,-5.524658102542162,12
10,-9.538065642118454,3
11,-12.789265096187592,4
12,-24.905735056847334,34
13,-10.06358990073204,6
14,-6.761703699827194,15
15,-11.988248974084854,7
16,-22.708764234324917,21
17,-17.39233736693859,21
18,-10.199961334466934,7
19,-19.711082950234413,20
20,-9.483020216226578,7
21,-11.38291197270155,9
22,-7.497942954301834,7
23,-10.920704662799835,8
24,-8.85498295724392,7
25,-12.903534188866615,5
26,-11.997091807425022,5
27,-11.390417903661728,6
28,-6.75264585018158,17
29,-9.427799291908741,4
30,-7.933027702383697,9
31,-19.950915656983852,21
32,-15.226934973150492,36
33,-12.76811933517456,5
34,-41.07357772439718,49
35,-20.813930411823094,21
36,-8.35335099697113,4
37,-10.036346435546875,1
38,-5.934318400919437,14
39,-30.499002180993557,30
40,-9.555871039628983,7
41,-8.351943731307983,2
42,-8.068056225776672,3
43,-12.452338172122836,29
44,-13.001767165958881,9
45,-21.785303004086018,37
46,-10.026894867420197,2
47,-11.020308077335358,5
48,-8.908237412571907,12
49,-14.883922428824008,11
50,-34.90236554061994,48
51,-10.202461529523134,6
52,-10.218269117176533,5
53,-9.630944594740868,12
54,-7.672220006585121,6
55,-16.303068671375513,16
56,-11.174197569489479,11
57,-14.966196492314339,23
58,-13.478939525783062,13
59,-31.84975054860115,48
60,-8.09463706612587,14
61,-10.376573979854584,3
62,-7.571211099624634,5
63,-11.81646026019007,7
64,-11.168852120637894,2
65,-23.866370677016675,50
66,-11.684548281133175,6
67,-9.60857792198658,12
68,-7.876940160989761,7
69,-10.312867045402527,6
70,-13.668659292161465,12
71,-11.917838145047426,9
72,-12.788446212915005,31
73,-9.99609100818634,9
74,-15.860421545803547,22
75,-18.939461977686733,51
76,-9.958407863974571,2
77,-15.204881670884788,24
78,-10.374883856624365,8
79,-6.408996075391769,17
80,-11.790008410811424,7
81,-8.931262850761414,4
82,-15.395509009831585,29
83,-9.96732011437416,7
84,-29.714802097529173,46
85,-5.8628483563661575,16
86,-12.668082352727652,14
87,-9.329353362321854,4
88,-7.817126773297787,8
89,-13.489707821048796,64
90,-11.356121230870485,16
91,-13.225428562611341,18
92,-9.06119791418314,5
93,-11.38050439953804,3
94,-12.998138472437859,8
95,-6.410702206194401,7
96,-19.93105032108724,35
97,-12.59291902044788,9
98,-9.159453555941582,5
99,-6.864559147506952,11
100,-31.05979796871543,61
101,-61.38514195010066,57
102,-27.35998772457242,34
103,-8.371716260910034,18
104,-20.425145051442087,40
105,-15.038189888000488,21
106,-9.431864969432354,3
107,-10.087775230407715,5
108,-8.160609483718872,19
109,-12.858214527368546,17
110,-12.165980368852615,30
111,-12.60227358341217,14
112,-8.032521963119507,4
113,-18.01306227594614,12
114,-10.05296890810132,20
115,-8.80689089000225,8
116,-24.543019965291023,35
117,-15.516805817838758,16
118,-21.72633563936688,71
119,-8.647215392440557,10
120,-11.659919559955597,3
121,-14.143828592728823,46
122,-9.934538573026657,6
123,-14.445166409015656,8
124,-9.146967330947518,18
125,-13.936998426914215,9
126,-10.551045656204224,3
127,-32.21558241546154,41
128,-24.029737098142505,31
129,-13.0612233877182,7
130,-15.130930785089731,21
131,-18.601110618561506,17
132,-27.304177042096853,33
133,-12.119623970240355,13
134,-14.794467192143202,17
135,-10.357164204120636,8
136,-6.681390777230263,10
137,-11.728550016880035,16
138,-25.116465367376804,35
139,-9.340144500136375,6
