demo type,cmd speed,angle,mean speed,noise level,resolution,success,max range,trial_no
rotation,0.1,0.0,0,1,0.5,False,-1.6090297188260028,0
rotation,0.195,0.0,0,1,0.5,False,-1.9099758863111302,0
rotation,0.29000000000000004,0.0,0,1,0.5,False,-0.8239598086225918,0
rotation,0.385,0.0,0,1,0.5,False,-0.38174135700829637,0
rotation,0.48,0.0,0,1,0.5,False,1.437612887807283,0
rotation,0.575,0.0,1.0675492094922088,1,0.5,True,17.08078735187534,0
rotation,0.67,0.0,1.2227201103948926,1,0.5,True,19.56352176631828,0
rotation,0.765,0.0,1.5248416808534795,1,0.5,True,24.397466893655672,0
rotation,0.86,0.0,1.5048117370596177,1,0.5,True,24.076987792953883,0
rotation,0.955,0.0,0,1,0.5,True,25.844393208885545,0
rotation,1.05,0.0,1.573921255250441,1,0.5,True,25.182740084007055,0
rotation,1.145,0.0,1.5407202407084,1,0.5,True,24.6515238513344,0
rotation,1.2400000000000002,0.0,1.596280489478253,1,0.5,True,25.540487831652047,0
rotation,1.3350000000000002,0.0,1.5940896427924152,1,0.5,True,25.505434284678643,0
rotation,1.4300000000000002,0.0,1.6249678285637246,1,0.5,True,25.999485257019593,0
rotation,1.5250000000000001,0.0,1.6083065889925716,1,0.5,True,25.732905423881146,0
rotation,1.62,0.0,1.5766514844918122,1,0.5,True,25.226423751868996,0
rotation,1.715,0.0,1.6015334999070117,1,0.5,True,25.624535998512187,0
rotation,1.81,0.0,1.6295255648015228,1,0.5,True,26.072409036824364,0
rotation,1.905,0.0,1.5497715642907635,1,0.5,True,24.796345028652215,0
rotation,2.0,0.0,0,1,0.5,False,4.322257108888282,0
rotation,0.1,0.0,0,2,0.5,False,0.2286812664818014,0
rotation,0.195,0.0,0,2,0.5,True,26.087790135819127,0
rotation,0.29000000000000004,0.0,0,2,0.5,False,0.5619793586611299,0
rotation,0.385,0.0,0,2,0.5,False,-0.02649132652244391,0
rotation,0.48,0.0,0,2,0.5,False,0.5427329738746883,0
rotation,0.575,0.0,0,2,0.5,False,0.15526812089528633,0
rotation,0.67,0.0,0,2,0.5,False,-0.26774834717010265,0
rotation,0.765,0.0,0,2,0.5,False,4.761151204245038,0
rotation,0.86,0.0,0,2,0.5,False,-0.03512013060932218,0
rotation,0.955,0.0,0,2,0.5,True,25.955316652549403,0
rotation,1.05,0.0,1.539055514088153,2,0.5,True,24.624888225410448,0
rotation,1.145,0.0,1.5303006967699047,2,0.5,True,24.484811148318474,0
rotation,1.2400000000000002,0.0,0,2,0.5,False,0.5470845509753541,0
rotation,1.3350000000000002,0.0,0,2,0.5,False,0.7787737011914684,0
rotation,1.4300000000000002,0.0,0,2,0.5,False,1.0731277935073467,0
rotation,1.5250000000000001,0.0,0,2,0.5,False,4.64753588347072,0
rotation,1.62,0.0,0,2,0.5,False,0.19256526750055725,0
rotation,1.715,0.0,0,2,0.5,False,0.2940731535562082,0
rotation,1.81,0.0,0,2,0.5,False,-0.2385081881117527,0
rotation,1.905,0.0,0,2,0.5,False,0.9783428951066536,0
rotation,2.0,0.0,0,2,0.5,False,0.6598755870202644,0
rotation,0.1,0.0,0,3,0.5,False,0.11639832741914242,0
rotation,0.195,0.0,0,3,0.5,True,18.878414043255752,0
rotation,0.29000000000000004,0.0,0,3,0.5,False,0.4394992976969772,0
rotation,0.385,0.0,0,3,0.5,False,0.03306171360060853,0
rotation,0.48,0.0,0,3,0.5,False,0.3869686444548752,0
rotation,0.575,0.0,0,3,0.5,False,1.5694832318961554,0
rotation,0.67,0.0,0,3,0.5,False,1.1666875676085728,0
rotation,0.765,0.0,0,3,0.5,False,0.9184611211962187,0
rotation,0.86,0.0,0,3,0.5,False,-2.3740959361329996,0
rotation,0.955,0.0,0,3,0.5,True,26.028035890625745,0
rotation,1.05,0.0,0,3,0.5,False,7.077858130532459,0
rotation,1.145,0.0,1.3018231180263198,3,0.5,True,20.829169888421116,0
rotation,1.2400000000000002,0.0,0,3,0.5,False,0.5686704347844097,0
rotation,1.3350000000000002,0.0,0,3,0.5,False,1.991339492914633,0
rotation,1.4300000000000002,0.0,1.5915176826700426,3,0.5,True,25.46428292272068,0
rotation,1.5250000000000001,0.0,0,3,0.5,False,2.134372319003853,0
rotation,1.62,0.0,0,3,0.5,False,0.5306505493514561,0
rotation,1.715,0.0,0,3,0.5,False,-1.1503068840007045,0
rotation,1.81,0.0,0,3,0.5,False,-0.10177589717604184,0
rotation,1.905,0.0,0,3,0.5,False,-0.8541885280265568,0
rotation,2.0,0.0,0,3,0.5,False,1.1009198652438164,0
rotation,0.1,0.0,0,4,0.5,False,0.2555426341276419,0
rotation,0.195,0.0,0,4,0.5,False,7.980611137718944,0
rotation,0.29000000000000004,0.0,0,4,0.5,False,0.6463404378640595,0
rotation,0.385,0.0,0,4,0.5,False,-0.25764033178664497,0
rotation,0.48,0.0,0,4,0.5,False,0.6365165841556361,0
rotation,0.575,0.0,0,4,0.5,False,0.28376001228653674,0
rotation,0.67,0.0,0,4,0.5,False,-0.8924205119145493,0
rotation,0.765,0.0,0,4,0.5,False,0.7133427718479739,0
rotation,0.86,0.0,0,4,0.5,False,0.2696910870349893,0
rotation,0.955,0.0,0,4,0.5,False,7.832388217255862,0
rotation,1.05,0.0,0,4,0.5,False,4.104029971515137,0
rotation,1.145,0.0,0.8378717890168853,4,0.5,True,13.405948624270165,0
rotation,1.2400000000000002,0.0,0,4,0.5,False,0.48242702137232457,0
rotation,1.3350000000000002,0.0,0,4,0.5,False,0.7080661386230158,0
rotation,1.4300000000000002,0.0,0,4,0.5,False,1.6068568430047165,0
rotation,1.5250000000000001,0.0,0,4,0.5,False,5.220508093323139,0
rotation,1.62,0.0,0,4,0.5,False,0.8237656381785597,0
rotation,1.715,0.0,0,4,0.5,False,0.32687606040180256,0
rotation,1.81,0.0,0,4,0.5,False,-0.0448171147327241,0
rotation,1.905,0.0,0,4,0.5,False,0.9471217194163507,0
rotation,2.0,0.0,0,4,0.5,False,0.6277724547073509,0
rotation,0.1,0.0,0,5,0.5,False,0.701113376110579,0
rotation,0.195,0.0,0,5,0.5,False,0.66463668288095,0
rotation,0.29000000000000004,0.0,0,5,0.5,False,0.6988842699930187,0
rotation,0.385,0.0,0,5,0.5,False,0.6540257466794691,0
rotation,0.48,0.0,0,5,0.5,False,0.6509121325268974,0
rotation,0.575,0.0,0,5,0.5,False,0.6427628097691902,0
rotation,0.67,0.0,0,5,0.5,False,0.6304776048214953,0
rotation,0.765,0.0,0,5,0.5,False,0.6345661896796597,0
rotation,0.86,0.0,0,5,0.5,False,0.6503362949551998,0
rotation,0.955,0.0,0,5,0.5,False,0.6738013574200229,0
rotation,1.05,0.0,0,5,0.5,False,0.6358094420764017,0
rotation,1.145,0.0,0,5,0.5,False,0.6924569340976298,0
