demo type,cmd speed,angle,mean speed,noise level,resolution,success,max range,trial_no,steps taken
noisy,0.2,0.0,0.1596101214927543,1,0.25,1.0,3.412355979216924,,129.0
noisy,0.29000000000000004,0.0,0.25276164162150555,1,0.25,1.0,5.0991113637802234,,123.0
noisy,0.38,0.0,0.31973718118461353,1,0.25,1.0,6.593895854538778,,117.0
noisy,0.47000000000000003,0.0,0.4284419367475245,1,0.25,1.0,8.685249279439162,,108.0
noisy,0.56,0.0,0.527933901081724,1,0.25,1.0,10.003816356449656,,112.0
noisy,0.6499999999999999,0.0,0.617600599117316,1,0.25,1.0,10.004271505107441,,125.0
noisy,0.74,0.0,0.689070007468028,1,0.25,1.0,10.003898909681446,,55.0
noisy,0.8300000000000001,0.0,0.7818765705742012,1,0.25,1.0,10.005492101980593,,69.0
noisy,0.9199999999999999,0.0,0.8741395131516541,1,0.25,1.0,10.003298156570775,,54.0
noisy,1.01,0.0,0.9559689260213475,1,0.25,1.0,10.001481000694014,,60.0
noisy,1.0999999999999999,0.0,1.0203043618275212,1,0.25,1.0,10.003801962509526,,58.0
noisy,1.19,0.0,1.1081902574844091,1,0.25,1.0,10.006468874739788,,55.0
noisy,1.28,0.0,1.1748275744513643,1,0.25,1.0,10.00942508418326,,68.0
noisy,1.3699999999999999,0.0,1.271049934547906,1,0.25,1.0,10.010984264303792,,41.0
noisy,1.46,0.0,1.3773145922274148,1,0.25,1.0,10.011021735767342,,40.0
noisy,1.5499999999999998,0.0,1.4773856870755118,1,0.25,1.0,10.010024230867064,,41.0
noisy,1.64,0.0,1.5146570012907683,1,0.25,1.0,10.013236402500215,,41.0
noisy,1.73,0.0,1.600354270163699,1,0.25,1.0,10.013709064213945,,37.0
noisy,1.8199999999999998,0.0,1.642780258111835,1,0.25,1.0,10.012000868072667,,39.0
noisy,1.91,0.0,1.674634411178296,1,0.25,1.0,10.011648643230895,,40.0
noisy,2.0,0.0,1.7439747983833882,1,0.25,0.6666666666666666,10.00900858334879,,29.0
noisy,0.2,0.0,0.16017379889511354,2,0.25,1.0,3.377266689424222,,146.0
noisy,0.29000000000000004,0.0,0.22994601212440627,2,0.25,1.0,4.653934032257128,,189.0
noisy,0.38,0.0,0.3247847670754676,2,0.25,1.0,6.6403387732092,,132.0
noisy,0.47000000000000003,0.0,0.3973425069679033,2,0.25,1.0,8.062229948098368,,140.0
