demo type,cmd speed,angle,mean speed,noise level,resolution,success,max range,trial_no,steps taken
vel_diff,0.1,,0.05982881301880886,,,True,,,24.0
vel_diff,0.15000000000000002,,0.09404666466147285,,,True,,,25.0
vel_diff,0.2,,0.15089624899955534,,,True,,,20.0
vel_diff,0.25,,0.1825132307352145,,,True,,,33.0
vel_diff,0.30000000000000004,,0.22065712691639278,,,True,,,29.0
vel_diff,0.35,,0.2797545149994848,,,True,,,25.0
vel_diff,0.4,,0.32585158073683146,,,True,,,28.0
vel_diff,0.45000000000000007,,0.34871830827881645,,,True,,,18.0
vel_diff,0.5,,0.4208129601866707,,,True,,,16.0
vel_diff,0.55,,0.4761390265852056,,,True,,,48.0
vel_diff,0.6,,0.5387297471058942,,,True,,,28.0
vel_diff,0.65,,0.5965464430385967,,,True,,,22.0
vel_diff,0.7000000000000001,,0.6290818242178563,,,True,,,16.0
vel_diff,0.75,,0.6776049889260227,,,True,,,16.0
vel_diff,0.8,,0.7191351128710106,,,True,,,20.0
vel_diff,0.85,,0.7649638291279601,,,True,,,30.0
vel_diff,0.9,,0.8134580604221859,,,True,,,21.0
vel_diff,0.9500000000000001,,0.8678156459817131,,,True,,,27.0
vel_diff,1.0,,0.9002735242383505,,,True,,,25.0
vel_diff,1.05,,0.9367994924461035,,,True,,,30.0
vel_diff,1.1,,0.9699493654446346,,,True,,,20.0
vel_diff,1.1500000000000001,,1.0139060379486986,,,True,,,19.0
vel_diff,1.2000000000000002,,1.0635274864587492,,,True,,,21.0
vel_diff,1.2500000000000002,,1.1018535771191391,,,True,,,30.0
vel_diff,1.3000000000000003,,1.1606390592435218,,,True,,,34.0
vel_diff,1.35,,1.2163906059443892,,,True,,,23.0
vel_diff,1.4000000000000001,,1.2519729754917304,,,True,,,25.0
vel_diff,1.4500000000000002,,1.3065140937688082,,,True,,,27.0
vel_diff,1.5000000000000002,,1.3635955027632156,,,True,,,22.0
vel_diff,1.5500000000000003,,1.3973558918099929,,,True,,,28.0
vel_diff,1.6,,1.435552876800613,,,True,,,19.0
vel_diff,1.6500000000000001,,1.462902725103594,,,True,,,17.0
vel_diff,1.7000000000000002,,1.4826389223438792,,,True,,,17.0
vel_diff,1.7500000000000002,,1.4730369665738179,,,True,,,24.0
vel_diff,1.8000000000000003,,1.544673640816219,,,True,,,35.0
vel_diff,1.85,,1.5330783597455042,,,True,,,27.0
vel_diff,1.9000000000000001,,1.574641411131902,,,True,,,41.0
vel_diff,1.9500000000000002,,1.6436281721540318,,,True,,,27.0
vel_diff,2.0,,1.65163752222121,,,True,,,24.0
vel_diff,2.0500000000000003,,1.6289727444749744,,,True,,,53.0
vel_diff,2.1,,1.6886106470219175,,,True,,,31.0
