Speed Value,Angle,Ground Noise,Mean Speed,Success,Reward
0.1,0.0,0.0,0.17332383375301677,True,2003.7964089805118
0.4625,0.0,0.0,0.22536700068036172,True,1681.0086871691449
0.825,0.0,0.0,0.22357675264379778,True,2166.0540190730176
1.1875,0.0,0.0,0.477732839303825,True,1269.5573939153908
1.55,0.0,0.0,0.3935876494875751,True,1827.5073194610936
1.9125,0.0,0.0,0.652018285059796,True,1466.4801184730338
2.275,0.0,0.0,0.5633129424640042,True,1529.377524773916
2.6375,0.0,0.0,0.7609535038531343,True,1007.8346741678117
3.0,0.0,0.0,0.47720956327910324,True,1411.2572710379845
0.1,1.0,0.0,0.14129530831987297,True,2005.1313913502504
0.4625,1.0,0.0,0.20734249412985087,True,1579.1247359297859
0.825,1.0,0.0,0.19942897154360306,True,2001.0766773347282
1.1875,1.0,0.0,0.3935881392021772,True,1696.0157838851314
1.55,1.0,0.0,0.4138701124087503,True,1751.5463272057473
1.9125,1.0,0.0,0.4350598769482736,True,1763.6887408088526
2.275,1.0,0.0,0.027913560099823053,False,12.073481944296809
2.6375,1.0,0.0,0.6800162123442071,True,1180.9939094492377
3.0,1.0,0.0,0.29995950276852035,False,339.5173640060112
0.1,2.0,0.0,0.11970691920702672,True,2064.081851945079
0.4625,2.0,0.0,0.20587306704070246,True,1392.720775681175
0.825,2.0,0.0,0.2041652376291539,True,1939.2579470573432
1.1875,2.0,0.0,0.3446205504822806,True,1647.6208807258868
1.55,2.0,0.0,0.378133041977275,True,1767.693496636038
1.9125,2.0,0.0,0.3274609038539044,True,1873.2552119310294
2.275,2.0,0.0,0.3766645799296151,True,1691.4344028936518
2.6375,2.0,0.0,0.022495524768998607,False,10.00916141086449
3.0,2.0,0.0,0.43416075179475666,True,1517.588844544888
0.1,2.9999999999999996,0.0,0.11013805054579566,True,2133.7752326849854
0.4625,2.9999999999999996,0.0,0.15254509646748668,True,1599.505279534714
0.825,2.9999999999999996,0.0,0.14803348911940145,True,2130.089361570175
1.1875,2.9999999999999996,0.0,0.31829086491072817,False,647.3806164388419
1.55,2.9999999999999996,0.0,0.38245979074191055,True,1623.0256927654377
1.9125,2.9999999999999996,0.0,0.3035822078026517,True,1799.8832887172948
2.275,2.9999999999999996,0.0,0.3150027775465975,True,1844.6209470238507
2.6375,2.9999999999999996,0.0,0.5262090876501178,True,1042.4737196760577
3.0,2.9999999999999996,0.0,0.4797069676412091,False,515.0290001646246
0.1,4.0,0.0,0.11517954273865263,True,2098.952257943738
0.4625,4.0,0.0,0.11322006132072995,True,2167.746761771499
0.825,4.0,0.0,0.14868443600559594,True,2093.387255111808
1.1875,4.0,0.0,0.25538805179670526,True,1477.9189367499318
1.55,4.0,0.0,0.4031706182655753,True,1591.7679050989975
1.9125,4.0,0.0,0.4134512016389492,True,1546.791564153149
2.275,4.0,0.0,0.3346699552995256,True,1698.0942259442138
2.6375,4.0,0.0,0.017218190540146967,False,10.80987414891213
3.0,4.0,0.0,0.026997717603497395,False,-26.487520648935874
0.1,5.0,0.0,0.10570270068981331,True,2302.478182184711
0.4625,5.0,0.0,0.10063505288606966,True,1799.4754110010108
0.825,5.0,0.0,0.12812223049170798,True,1998.7168399441455
1.1875,5.0,0.0,0.2408746244049583,True,1567.5997813655888
1.55,5.0,0.0,0.2661172300399083,True,1532.7031564585636
1.9125,5.0,0.0,0.27392919542328054,True,1832.673920943163
2.275,5.0,0.0,0.38008148819495685,True,1498.3269038371052
2.6375,5.0,0.0,0.34782202553839603,True,1183.8525902569736
3.0,5.0,0.0,0.2958225356949769,True,1696.351755880444
0.1,5.999999999999999,0.0,0.0,False,2064.6682801925053
0.4625,5.999999999999999,0.0,0.0,False,1730.0991449284093
0.825,5.999999999999999,0.0,0.12958440340622185,True,2000.3472307790532
1.1875,5.999999999999999,0.0,0.19078696843658755,True,1462.0433237569264
1.55,5.999999999999999,0.0,0.31856601126815476,True,1583.1954681590732
1.9125,5.999999999999999,0.0,0.24274940892788957,True,1780.5459296998372
2.275,5.999999999999999,0.0,0.07180611165196722,False,46.13355138376727
2.6375,5.999999999999999,0.0,0.13910120494383377,False,178.43505262579748
3.0,5.999999999999999,0.0,0.03813607971758541,False,0.4877350278293129
0.1,7.0,0.0,0.0,False,1873.5029263832005
0.4625,7.0,0.0,0.0,False,1324.8589194963768
0.825,7.0,0.0,0.0,False,2160.404799529165
1.1875,7.0,0.0,0.18026050303848723,True,1344.3828738405289
1.55,7.0,0.0,0.3078232211412259,True,1346.7367955270865
1.9125,7.0,0.0,0.2485739191345718,True,1716.7064018213962
2.275,7.0,0.0,0.3447062936478479,True,1133.7938444035326
2.6375,7.0,0.0,0.22448451688746035,False,184.80861534803046
3.0,7.0,0.0,0.26381892234920684,True,1239.1128806199088
0.1,8.0,0.0,0.0,False,1939.3741181030186
0.4625,8.0,0.0,0.0,False,1754.2638209107397
0.825,8.0,0.0,0.0,False,1301.3291996541684
1.1875,8.0,0.0,0.1903472384351274,True,1205.5408682062439
1.55,8.0,0.0,0.22023179045181318,True,1667.9948760277875
1.9125,8.0,0.0,0.25507813758065007,True,1574.662453450299
2.275,8.0,0.0,0.21236046805916517,True,1740.4931718202283
2.6375,8.0,0.0,0.21195352775162454,True,1678.7946524512613
3.0,8.0,0.0,0.13133888066514043,False,121.22806200214819
0.1,9.000000000000002,0.0,0.0,False,1848.5137670907845
0.4625,9.000000000000002,0.0,0.0,False,1771.4998202444876
0.825,9.000000000000002,0.0,0.0,False,1962.8638665545136
1.1875,9.000000000000002,0.0,0.0,False,1761.0198185158604
1.55,9.000000000000002,0.0,0.19231194381418054,True,1463.3608213233294
1.9125,9.000000000000002,0.0,-0.025570927078877752,False,-9.688180071437408
2.275,9.000000000000002,0.0,0.19647007319949122,True,1536.5968748244886
2.6375,9.000000000000002,0.0,0.11374842917158053,True,1220.3749743256503
3.0,9.000000000000002,0.0,0.08694170876505367,False,61.175330844691175
0.1,10.0,0.0,0.0,False,1842.851116570897
0.4625,10.0,0.0,0.0,False,1386.1608071034461
0.825,10.0,0.0,0.0,False,1974.655623823188
1.1875,10.0,0.0,0.0,False,1732.3354076145947
1.55,10.0,0.0,0.19120458987170036,True,1379.6231349200275
1.9125,10.0,0.0,0.16207089531140975,True,1270.50122755144
2.275,10.0,0.0,-0.024482204554467958,False,7.042839862566854
2.6375,10.0,0.0,0.13978611083121273,False,95.95043849148225
3.0,10.0,0.0,0.04218260112914686,False,98.66953284414609
0.1,11.0,0.0,0.0,False,1540.0063949935547
0.4625,11.0,0.0,0.0,False,1615.1938606167957
0.825,11.0,0.0,0.0017694588168782408,False,-21.871588578882672
1.1875,11.0,0.0,0.0,False,1210.1583317079578
1.55,11.0,0.0,0.12294166582670334,True,1545.9361943692709
1.9125,11.0,0.0,-8.91899653242238e-05,False,-26.808549524000853
2.275,11.0,0.0,0.09739172555871424,False,137.1819100752391
2.6375,11.0,0.0,0.03740688655968236,False,31.04338637232267
3.0,11.0,0.0,-0.00048390244093498354,False,-30.268181146217024
0.1,11.999999999999998,0.0,0.0,False,1875.9000536067838
0.4625,11.999999999999998,0.0,0.0,False,1450.4715049796598
0.825,11.999999999999998,0.0,0.0,False,1882.4043164805505
1.1875,11.999999999999998,0.0,0.001024726571728081,False,-16.6940817696996
1.55,11.999999999999998,0.0,0.0,False,1643.4280330038898
1.9125,11.999999999999998,0.0,0.10149778648253664,True,1298.5711913232735
2.275,11.999999999999998,0.0,0.00042479881990483917,False,-27.825108691491593
2.6375,11.999999999999998,0.0,-0.0010144668291141084,False,-28.370948140384666
3.0,11.999999999999998,0.0,-0.0002449862932705786,False,-26.79316893743866
0.1,13.0,0.0,0.0,False,1825.046087337478
0.4625,13.0,0.0,0.0,False,1473.0875077612322
0.825,13.0,0.0,0.0,False,1788.8312548451377
1.1875,13.0,0.0,0.002181439913322613,False,-18.99747165468238
1.55,13.0,0.0,0.0,False,1259.8774629782392
1.9125,13.0,0.0,0.0,False,1157.0328043934294
2.275,13.0,0.0,-0.0008148630666294339,False,-31.885578248403114
2.6375,13.0,0.0,-0.0016904868996781366,False,-30.63071770696475
3.0,13.0,0.0,-0.001114769330763533,False,-29.724264907091964
0.1,14.0,0.0,0.0012043402322073397,False,-16.13414360145351
0.4625,14.0,0.0,-1.3586618300661595e-06,False,-17.786522560439497
0.825,14.0,0.0,-0.00037699619941029816,False,-22.5483225867342
1.1875,14.0,0.0,-0.0015044613723431866,False,177.22871476861022
1.55,14.0,0.0,-0.001100998989598471,False,-27.45482081158088
1.9125,14.0,0.0,0.0012129830397712357,False,-26.801762217218297
2.275,14.0,0.0,-0.0019533474452318044,False,-32.047004696118904
2.6375,14.0,0.0,0.11460340882676283,True,861.2468017983398
3.0,14.0,0.0,-0.0025011111922729986,False,-29.71188457232592
0.1,15.0,0.0,-0.0019773563932226684,False,-24.59093276701957
0.4625,15.0,0.0,-0.0005451688264994808,False,-25.370441252493062
0.825,15.0,0.0,-0.0006952015043582172,False,-24.111854019544026
1.1875,15.0,0.0,-0.0005021860657570019,False,-23.71793269282929
1.55,15.0,0.0,-0.0019794296736021775,False,-27.33092802646876
1.9125,15.0,0.0,-0.002039736265455379,False,-27.385681316488988
2.275,15.0,0.0,-0.001990053227471584,False,-29.47568806112614
2.6375,15.0,0.0,-0.0022033423475040373,False,-30.367242781926166
3.0,15.0,0.0,-0.0023087668813331986,False,-31.430951796136323
0.1,16.0,0.0,-0.0017393323152545333,False,-22.0045810437113
0.4625,16.0,0.0,-0.0014978701194899168,False,-25.18438194676399
0.825,16.0,0.0,-0.001038624477286175,False,-21.593887056221554
1.1875,16.0,0.0,-0.001646322098815226,False,-27.764304115302718
1.55,16.0,0.0,-0.0020337809135902675,False,-27.18277257813052
1.9125,16.0,0.0,-0.0015751914624004023,False,-29.65541480167258
2.275,16.0,0.0,-0.0015790968794393242,False,-30.33202617779178
2.6375,16.0,0.0,-0.0011252876188415563,False,-29.161731826674114
3.0,16.0,0.0,-0.0017664172432078008,False,-27.829919142804055
0.1,16.999999999999996,0.0,-0.0012770729558289173,False,-25.22450805880534
0.4625,16.999999999999996,0.0,-0.001818918177641965,False,-26.926685354268923
0.825,16.999999999999996,0.0,-0.002589680384809585,False,-27.679086540770427
1.1875,16.999999999999996,0.0,-0.0012583970772051683,False,-26.640969674394583
1.55,16.999999999999996,0.0,-0.002174904786033065,False,-25.155500986642632
1.9125,16.999999999999996,0.0,-0.0019468586663797533,False,-26.331313443905824
2.275,16.999999999999996,0.0,-0.0017510058971818277,False,-28.805053932624674
2.6375,16.999999999999996,0.0,-0.0019972780967194214,False,-32.29064222701754
3.0,16.999999999999996,0.0,-0.0024737101395489133,False,-30.607459759658216
0.1,18.000000000000004,0.0,-0.002477321146980118,False,-24.1196442873793
0.4625,18.000000000000004,0.0,-0.0015822356531382965,False,-26.436576030330784
0.825,18.000000000000004,0.0,-0.002023362132535852,False,-25.917713835235297
1.1875,18.000000000000004,0.0,-0.001671532440821731,False,-27.383200717701747
1.55,18.000000000000004,0.0,-0.002012155329082302,False,-28.00455278231992
1.9125,18.000000000000004,0.0,-0.0017283928632029287,False,-27.596972413442444
2.275,18.000000000000004,0.0,-0.0022761658596220187,False,-31.456307369298013
2.6375,18.000000000000004,0.0,-0.0025588492502322353,False,-30.644845278519867
3.0,18.000000000000004,0.0,-0.002762130733622847,False,-32.14988424752238
0.1,19.0,0.0,-0.001683654151847543,False,-25.854594640625166
0.4625,19.0,0.0,-0.0016161228836884035,False,-24.399214400737378
0.825,19.0,0.0,-0.0018807991659450436,False,-27.84653647943027
1.1875,19.0,0.0,-0.0024181338519473224,False,-29.223570780537788
1.55,19.0,0.0,-0.001567370033997987,False,-28.185776956446336
1.9125,19.0,0.0,-0.0022700370947923458,False,-29.332291821894994
2.275,19.0,0.0,-0.002175772209299728,False,-29.854934040791314
2.6375,19.0,0.0,-0.002767291730108077,False,-33.05590134452529
3.0,19.0,0.0,-0.0030758838837938144,False,-33.1953194016923
0.1,20.0,0.0,-0.002278429214815144,False,-25.69170139038627
0.4625,20.0,0.0,-0.0029214014491215565,False,-26.70923042201084
0.825,20.0,0.0,-0.0023433484464508705,False,-26.79650862982898
1.1875,20.0,0.0,-0.0024732131509122898,False,-27.39786295940449
1.55,20.0,0.0,-0.00212209383706947,False,-27.3182336673713
1.9125,20.0,0.0,-0.00215243357532379,False,-29.028001650642143
2.275,20.0,0.0,-0.0025438153351907576,False,-31.431272678045204
2.6375,20.0,0.0,-0.0026902570972100574,False,-30.379550681588075
3.0,20.0,0.0,-0.0023730348352974423,False,-31.21168217335278
