Episode,Total Reward,Termination Step
1,-350.9098252542317,301
2,-32.00909117795527,26
3,-47.295217361301184,38
4,-136.95852377451956,154
5,-146.23760029673576,138
6,-85.49938963353634,76
7,-82.49858868750744,76
8,-140.3450350947678,126
9,-195.01888153422624,222
10,-113.6861974708736,104
11,-120.23711708188057,113
12,-195.39219219237566,191
13,-222.98946951329708,181
14,-64.58529000356793,57
15,-125.26755604147911,114
16,-44.93349754810333,33
17,-374.1583890868351,301
18,-70.8830893188715,56
19,-35.656404841691256,24
20,-261.52247903496027,254
21,-153.90649378299713,144
22,-37.459822461009026,31
23,-69.13267340045422,74
24,-61.146077677607536,50
25,-284.0842785993591,276
26,-88.1124313287437,89
27,-115.70285767596215,101
28,-54.760977916419506,49
29,-363.64458306133747,301
30,-224.04132460430264,232
31,-77.0121870169969,73
32,-116.4601355548948,113
33,-40.124104225076735,34
34,-65.8592034727335,58
35,-42.607497066259384,33
36,-246.79508321825415,228
37,-113.89485239819624,122
38,-91.54232087731361,82
39,-48.81835795938969,42
40,-78.72016867622733,77
41,-250.92918066401035,256
42,-139.9381027314812,132
43,-173.28405179828405,164
44,-208.25970769673586,200
45,-119.65459649823606,118
46,-47.69336664676666,37
47,-69.76144378632307,60
48,-67.71873285621405,65
49,-69.47739357501268,55
50,-61.8509969310835,58
51,-97.0510140452534,82
52,-73.55779666081071,70
53,-90.73262797296047,81
54,-167.83316343650222,174
55,-277.7201909692958,301
56,-138.58460365235806,116
57,-269.18320194631815,250
58,-294.0443015806377,301
59,-251.56624690443277,301
60,-97.62644440680742,99
61,-285.4186121081002,275
62,-144.6282399073243,152
63,-66.26489643100649,66
64,-194.4773229942657,182
65,-87.48305635526776,86
66,-38.11014552414417,28
67,-124.4561307951808,126
68,-42.15229442715645,32
69,-313.9195712469518,301
70,-95.73526240885258,88
71,-256.4083220665343,240
72,-62.429863350465894,55
73,-147.88419333775528,140
74,-43.49421000480652,37
75,-165.41000744141638,148
76,-193.9761048965156,184
77,-53.53045745193958,44
78,-131.89122906327248,119
79,-262.63865465158597,301
80,-107.91620072722435,107
81,-78.11190003855154,82
82,-31.97581087052822,24
83,-37.312230437994,27
84,-37.85532536357641,29
85,-95.89185724593699,81
86,-57.59963475354016,54
87,-108.44475064612925,97
88,-132.49066075403243,134
89,-245.35212847404182,253
90,-58.18212943524122,48
91,-99.46641646843636,104
92,-257.07649584207684,249
93,-54.17965306341648,50
94,-56.18690773844719,45
95,-297.0029307198711,301
96,-63.33235730230808,50
97,-82.09170419350266,67
98,-101.76195978373289,95
99,-133.5183160752058,122
100,-48.632423678878695,43
101,-235.5700144097209,199
102,-55.22319549322128,46
103,-89.19547611102462,81
104,-38.67526659741998,28
105,-41.6028658375144,40
106,-62.27447234094143,54
107,-141.65323811396956,140
108,-39.726064532995224,28
109,-97.85171271953732,86
110,-79.73767743259668,71
111,-95.68470696359873,76
112,-179.8346627689898,174
113,-104.67316825315356,116
114,-55.57390861213207,44
115,-42.02361345291138,35
116,-38.89501701295376,34
117,-206.39915322884917,203
118,-136.30313284136355,150
119,-106.69258470088243,98
120,-32.92325023561716,30
121,-95.78793939203024,81
122,-40.228624269366264,39
123,-129.45856759417802,145
124,-38.60439880937338,30
125,-56.00091712921858,50
126,-37.47920125722885,28
127,-100.0151734938845,104
128,-302.68881184980273,301
129,-51.073191203176975,46
130,-72.32182443886995,60
131,-246.56208682944998,232
132,-108.07708936743438,108
133,-153.9167182520032,156
134,-145.45030725374818,140
135,-37.13736563920975,32
136,-75.61586312949657,59
137,-41.2881236076355,32
138,-153.80201022699475,160
139,-92.00959797203541,73
140,-84.29816914233379,79
141,-33.81880298256874,27
142,-279.6538482308388,301
143,-138.805194536224,147
144,-159.0133201405406,143
145,-99.44429039210081,84
146,-63.45213380455971,56
147,-38.296075861901045,32
148,-32.32980611920357,26
149,-201.39169745205436,167
150,-264.89698984101415,245
151,-144.42778553068638,131
152,-139.09462685883045,122
153,-103.67132240533829,89
154,-46.99390912055969,34
155,-190.36570050567389,166
156,-170.81213931547245,148
157,-36.35286951903254,34
158,-89.43834665417671,88
159,-166.569057315588,148
160,-80.0950977280736,69
161,-94.68213656172156,103
162,-77.91973707079887,69
163,-41.3316705673933,42
164,-307.0242702662945,264
165,-58.939783312380314,59
166,-237.12420736066997,220
167,-41.883385717868805,35
168,-38.613388542085886,31
169,-115.31787806749344,98
170,-69.79935720004141,59
171,-51.625819981098175,40
172,-58.63928834348917,61
173,-41.94482073187828,33
174,-114.55030344054103,114
175,-48.873447090387344,40
176,-58.80529021588154,61
177,-46.366922825574875,43
178,-144.787762388587,141
179,-158.55899146944284,182
180,-158.57783060520887,140
181,-91.68317479174584,107
182,-180.49687150865793,166
183,-70.2264913469553,59
184,-51.449298568069935,52
185,-48.0775508582592,39
186,-49.06731230393052,49
187,-89.2070969287306,84
188,-203.53757323976606,175
189,-54.36915912060067,44
190,-74.98203960806131,86
191,-134.2153619574383,135
192,-218.19295097514987,214
193,-40.635172590613365,31
194,-61.75532811880112,54
195,-90.7290750220418,86
196,-157.94712433591485,138
197,-115.67266841605306,111
198,-38.9657868668437,27
199,-83.61492671072483,77
200,-121.48966390453279,124
201,-65.97514763474464,57
202,-36.421823501586914,28
203,-171.83315682783723,158
204,-124.22328554093838,106
205,-38.933794647455215,32
206,-173.58722769096494,172
207,-76.05963569879532,62
208,-202.55414384324104,218
209,-56.408909395337105,57
210,-258.8421415761113,231
211,-76.89043041318655,73
212,-46.76613922417164,35
213,-41.9690465927124,31
214,-93.00057573243976,93
215,-79.49781663808972,75
216,-77.87080087512732,72
217,-35.95190687477589,33
218,-48.432893857359886,52
219,-169.5134192869009,174
220,-115.38452680781484,111
221,-65.58792772889137,53
222,-65.55623833835125,58
223,-110.49010995030403,94
224,-60.76681789755821,57
225,-41.50813467707485,38
226,-204.57654705643654,188
227,-76.20775961130857,63
228,-76.00389111414552,79
229,-88.66353021375835,82
230,-52.31651249527931,44
231,-100.2520313076675,98
232,-61.129514031112194,51
233,-34.83851370215416,30
234,-151.3217387124896,142
235,-157.20346694625914,172
236,-111.86322197318077,96
237,-37.710203021764755,30
238,-97.52618205547333,93
239,-78.73862535110675,71
240,-66.62502463161945,60
241,-71.25581440329552,71
242,-67.94851870462298,64
243,-232.98999174311757,204
244,-105.0826203674078,114
245,-39.64446642994881,31
246,-182.65474585816264,178
247,-59.48332720994949,57
248,-143.41309560090303,150
249,-107.04973907023668,100
250,-40.503267225809395,32
251,-73.78285324200988,75
252,-153.45942368730903,139
253,-54.623730873689055,51
254,-57.09028638526797,52
