Speed,Angle,Distance,Success,Reward
0.3,-15.0,0,False,59.42138819675105
0.6,-15.0,0,False,41.740687279915434
0.9,-15.0,0,False,31.493624999210855
1.2,-15.0,0,False,26.99512971866121
1.5,-15.0,0,False,23.303436338707876
1.8,-15.0,0,False,20.806705347495075
2.1,-15.0,0,False,26.49489622981276
2.4,-15.0,0,False,14.64881940723276
2.7,-15.0,0,False,-5.675900472397469
3.0,-15.0,0,False,-11.700561029420326
0.3,-14.49,0,False,63.04655150144525
0.6,-14.49,0,False,40.16381296760289
0.9,-14.49,0,False,34.60173508106237
1.2,-14.49,0,False,12.858892260998543
1.5,-14.49,0,False,11.393759100139697
1.8,-14.49,0,False,11.80182909105478
2.1,-14.49,0,False,15.11995805980227
2.4,-14.49,0,False,8.309737926768696
2.7,-14.49,0,False,-9.328913795211596
3.0,-14.49,0,False,-6.171528994394118
0.3,-13.98,0,False,68.81775621310803
0.6,-13.98,0,False,42.479516968691705
0.9,-13.98,0,False,34.92012688419159
1.2,-13.98,0,False,14.346978327866447
1.5,-13.98,0,False,17.59626739405714
1.8,-13.98,0,False,14.364891934134773
2.1,-13.98,0,False,1.896237583529972
2.4,-13.98,0,False,9.055263104635161
2.7,-13.98,0,False,11.80861142354587
3.0,-13.98,0,False,-13.647314453468633
0.3,-13.47,0,False,76.28331838514637
0.6,-13.47,0,False,42.658842935102115
0.9,-13.47,0,False,34.29684036711116
1.2,-13.47,0,False,27.014962505550407
1.5,-13.47,0,False,14.166483153826766
1.8,-13.47,0,False,20.675492172971293
2.1,-13.47,0,False,4.813590184812577
2.4,-13.47,0,False,3.039828540548653
2.7,-13.47,0,False,-1.49711953309518
3.0,-13.47,0,False,-12.622799609990963
0.3,-12.97,0,False,64.80790490776974
0.6,-12.97,0,False,44.401188502692605
0.9,-12.97,0,False,35.36710247049168
1.2,-12.97,0,False,20.77613029541081
1.5,-12.97,0,False,16.598543703410463
1.8,-12.97,0,False,11.622992338633761
2.1,-12.97,0,False,3.264525342096377
2.4,-12.97,0,False,-3.391746204264539
2.7,-12.97,0,False,-0.9418746093116521
3.0,-12.97,0,False,-3.0227175922602623
0.3,-12.46,0,False,69.93180518599887
0.6,-12.46,0,False,42.23255111758313
0.9,-12.46,0,False,32.28375772902822
1.2,-12.46,0,False,21.795755340291613
1.5,-12.46,0,False,16.58559655268527
1.8,-12.46,0,False,12.35812572979088
2.1,-12.46,0,False,12.133750109608455
2.4,-12.46,0,False,-8.955632811157564
2.7,-12.46,0,False,-6.371587447570218
3.0,-12.46,0,False,-3.9934112134223314
0.3,-11.95,0,False,65.60966833831912
0.6,-11.95,0,False,46.308085109817895
0.9,-11.95,0,False,39.24271180683039
1.2,-11.95,0,False,27.815228206764594
1.5,-11.95,0,False,11.097923159503722
1.8,-11.95,0,False,15.4137328072778
2.1,-11.95,0,False,19.631620429227596
2.4,-11.95,0,False,-2.9799737490491323
2.7,-11.95,0,False,-6.066866675097994
3.0,-11.95,0,False,0.2525471855809549
0.3,-11.44,0,False,63.37282152697691
0.6,-11.44,0,False,43.464817286624175
0.9,-11.44,0,False,33.26467268314014
1.2,-11.44,0,False,16.511784331944103
1.5,-11.44,0,False,16.579930269089232
1.8,-11.44,0,False,23.2948988752115
2.1,-11.44,0,False,0.5101914858896262
2.4,-11.44,0,False,-5.374241898124421
2.7,-11.44,0,False,1.020796709700715
3.0,-11.44,0,False,3.3184496950622933
0.3,-10.93,0,False,60.30161151812438
0.6,-10.93,0,False,45.46001202730242
0.9,-10.93,0,False,34.313476895038626
1.2,-10.93,0,False,24.287493559537474
1.5,-10.93,0,False,15.93664895255046
1.8,-10.93,0,False,12.226725579600155
2.1,-10.93,0,False,9.35468609051847
2.4,-10.93,0,False,18.405307167560093
2.7,-10.93,0,False,11.740877166449984
3.0,-10.93,0,False,-6.190683907330876
0.3,-10.42,0,False,63.78746126086926
0.6,-10.42,0,False,44.755742087998925
0.9,-10.42,0,False,32.860187277898106
1.2,-10.42,0,False,24.86668990190099
1.5,-10.42,0,False,16.96661888109908
1.8,-10.42,0,False,20.05541079899499
2.1,-10.42,0,False,8.879427479432685
2.4,-10.42,0,False,6.904374528554246
2.7,-10.42,0,False,-6.151173968087448
3.0,-10.42,0,False,-3.336440545159067
0.3,-9.92,0,False,60.516581290057985
0.6,-9.92,0,False,47.42621359579169
0.9,-9.92,0,False,36.4089263738884
1.2,-9.92,0,False,14.89355040092244
1.5,-9.92,0,False,15.019817025984183
1.8,-9.92,0,False,10.14005566120876
2.1,-9.92,0,False,15.93719440963048
2.4,-9.92,0,False,7.394982663243843
2.7,-9.92,0,False,-11.706016664368747
3.0,-9.92,0,False,-2.0659895515284097
0.3,-9.41,0,False,66.20871057915524
0.6,-9.41,0,False,43.49201139096165
