Speed Value,Angle,Ground Noise,Mean Speed,Success,Reward,Ground Resolution
0.2,-15,0.03,1.329206220361226,False,712.2034085271831,0.1
1.1333333333333333,-15,0.03,1.9249522197543083,True,1252.9208527316823,0.1
2.0666666666666664,-15,0.03,2.268152889301083,True,1536.1645093320637,0.1
3.0,-15,0.03,1.7840203269615844,True,1484.8943392851024,0.1
0.2,-13,0.03,0.19571410437457412,False,195.84021869379853,0.1
1.1333333333333333,-13,0.03,2.074110320831693,True,1470.9019297437592,0.1
2.0666666666666664,-13,0.03,2.7131894960858487,True,1404.666027755307,0.1
3.0,-13,0.03,2.2246441960155297,True,1451.1096431577432,0.1
0.2,-12,0.03,1.3451078667673684,True,1238.308530200217,0.1
1.1333333333333333,-12,0.03,1.9157256811006296,True,1488.0681944935404,0.1
2.0666666666666664,-12,0.03,1.5513686288493678,True,1409.8241325098866,0.1
3.0,-12,0.03,1.1162313299378621,False,460.9437917356379,0.1
0.2,-11,0.03,1.4632266878569449,True,1300.9998736862701,0.1
1.1333333333333333,-11,0.03,1.8286238567388118,True,1417.6295209103023,0.1
2.0666666666666664,-11,0.03,2.414299454445417,True,1451.2103387749842,0.1
3.0,-11,0.03,0.4102529141391556,False,89.31999857860279,0.1
0.2,-10,0.03,1.6244555253029602,True,1338.6181820461518,0.1
1.1333333333333333,-10,0.03,1.7015848917523304,True,1483.6045531992343,0.1
2.0666666666666664,-10,0.03,2.156552551730012,True,1549.8965064317351,0.1
3.0,-10,0.03,0.3158454474685031,False,108.16487303946202,0.1
0.2,-8,0.03,1.2804343835580707,True,1444.341960168165,0.1
1.1333333333333333,-8,0.03,1.443012861292305,True,1469.1689531898178,0.1
2.0666666666666664,-8,0.03,1.7737307378670981,True,1544.3408420759972,0.1
3.0,-8,0.03,1.071464870798574,True,1317.681685310303,0.1
0.2,-7,0.03,1.081369852439909,True,1281.8412982785323,0.1
1.1333333333333333,-7,0.03,1.375792668765837,True,1495.4491829150554,0.1
2.0666666666666664,-7,0.03,1.2110812025891944,True,1376.2480981439246,0.1
3.0,-7,0.03,1.8833511268741205,True,986.4010234461742,0.1
0.2,-6,0.03,1.1580025720805964,True,1326.3157055503827,0.1
1.1333333333333333,-6,0.03,1.3139011672042926,True,1513.2387447728045,0.1
2.0666666666666664,-6,0.03,0.8629666826061981,True,1320.8954417930606,0.1
3.0,-6,0.03,0.19652230954262134,False,41.98472971654155,0.1
0.2,-4,0.03,1.124366252796665,True,1430.9428691276928,0.1
1.1333333333333333,-4,0.03,1.1481432145089028,True,1230.7340477759992,0.1
2.0666666666666664,-4,0.03,0.4496661683321763,True,1461.4454245123254,0.1
3.0,-4,0.03,1.1741049422503973,True,1171.6854150758263,0.1
0.2,-3,0.03,0.8824031813462991,True,1458.1097665335178,0.1
1.1333333333333333,-3,0.03,1.1546949943099745,True,1405.8020328310818,0.1
2.0666666666666664,-3,0.03,0.9161510728833722,True,1373.7661928159691,0.1
3.0,-3,0.03,0.6321004705284504,True,1342.4599767642248,0.1
0.2,-1,0.03,0.4946339663325638,True,1529.5611297933472,0.1
1.1333333333333333,-1,0.03,1.0292947644688577,True,1467.0342937214148,0.1
2.0666666666666664,-1,0.03,0.6667062632629325,True,1370.833880244175,0.1
3.0,-1,0.03,0.022169335801717992,False,-15.879855931284736,0.1
0.2,0,0.03,0.6885777006674306,True,1550.1674164746519,0.1
1.1333333333333333,0,0.03,0.743901014803978,True,1256.7460782273672,0.1
2.0666666666666664,0,0.03,0.4723865283858789,True,1432.875641637861,0.1
3.0,0,0.03,0.04206446602312937,False,-5.669261094033256,0.1
0.2,1,0.03,0.39180874937819776,True,986.2095149784308,0.1
1.1333333333333333,1,0.03,0.7135473428481258,True,1447.9909837061891,0.1
2.0666666666666664,1,0.03,1.3964834122508125,True,1450.8312834673472,0.1
3.0,1,0.03,0.998947137477811,True,1361.717697346136,0.1
0.2,3,0.03,0.33376354692214294,True,1494.3884299618335,0.1
1.1333333333333333,3,0.03,0.7489390983844244,True,1334.9912125833887,0.1
2.0666666666666664,3,0.03,1.1868325141217464,True,1302.4305831464287,0.1
3.0,3,0.03,0.4145771553889827,True,1346.916867783823,0.1
0.2,4,0.03,0.0,True,1304.8166753410435,0.1
1.1333333333333333,4,0.03,0.5551589938741899,True,1351.2052448430948,0.1
2.0666666666666664,4,0.03,0.7236994472658275,True,1373.967994758574,0.1
3.0,4,0.03,0.07487974932904727,False,25.27300718506269,0.1
0.2,6,0.03,0.5017090344503339,True,1346.9653562186202,0.1
1.1333333333333333,6,0.03,0.4644723175531694,True,1166.0276455318244,0.1
2.0666666666666664,6,0.03,0.7794323821703841,True,1009.1366113311818,0.1
3.0,6,0.03,6.62432514202228e-05,False,-18.01309177690421,0.1
0.2,7,0.03,0.24383538717964215,True,1344.9705437562898,0.1
1.1333333333333333,7,0.03,0.4584161526098839,True,1222.088480871376,0.1
2.0666666666666664,7,0.03,1.0858799526106322,True,1045.1897119772348,0.1
3.0,7,0.03,-0.04910464777301228,False,-9.589997390848135,0.1
0.2,8,0.03,0.13215794422342914,True,1350.3567745031708,0.1
1.1333333333333333,8,0.03,0.13365753579159415,False,797.2405027654243,0.1
2.0666666666666664,8,0.03,0.08360618737577459,False,8.894254032780719,0.1
3.0,8,0.03,0.05576568230422726,False,108.72020529892086,0.1
0.2,10,0.03,0.0,True,1309.8492629920386,0.1
1.1333333333333333,10,0.03,0.31321875366190033,False,624.9806822739345,0.1
2.0666666666666664,10,0.03,0.09452032389073914,False,14.629540212481228,0.1
3.0,10,0.03,0.0,True,303.8598798673782,0.1
0.2,11,0.03,0.0,True,1236.267126073653,0.1
1.1333333333333333,11,0.03,0.0,True,-180.92018631936588,0.1
2.0666666666666664,11,0.03,0.11319768324637328,False,88.86262140279871,0.1
3.0,11,0.03,0.09446190006632818,False,20.901400760608297,0.1
0.2,12,0.03,0.0,True,1449.8845508488673,0.1
1.1333333333333333,12,0.03,0.26243186176023836,False,362.86367289389756,0.1
2.0666666666666664,12,0.03,0.08522156182575999,False,-1.0047217204033565,0.1
3.0,12,0.03,0.07583681491896209,False,-84.40190009610873,0.1
0.2,13,0.03,0.07579016035579589,False,17.73800876732343,0.1
1.1333333333333333,13,0.03,0.07545342819932072,False,5.801987449691129,0.1
2.0666666666666664,13,0.03,0.08050939431022036,False,-2.1152778101900083,0.1
3.0,13,0.03,0.07827503641642138,False,-2.1561098784815904,0.1
0.2,15,0.03,0.06864143539708303,False,41.29685539793482,0.1
1.1333333333333333,15,0.03,0.0,True,485.0383826964035,0.1
2.0666666666666664,15,0.03,-0.0917144455405029,False,-53.18237764953098,0.1
3.0,15,0.03,0.07119605432344651,False,-190.2710372701856,0.1
